	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
1695	P53981	Q9P6N2	Yes	Yes	PTHR43344	PTHR43344
1696	P53187	Q9HGK2	Yes	Yes	PTHR15938	PTHR15938
1697	Q06640	O14235	Yes	Yes	PTHR13318	PTHR13382
1698	P32451	O59778	Yes	Yes	PTHR22976	PTHR22976
1699	P25336	P26359	Yes	Yes	PTHR11361	PTHR11361
1700	Q12154	Q9P7F8	Yes	Yes	PTHR10803	PTHR10803
1701	P22214	Q9Y7L0	Yes	Yes	PTHR45837	PTHR45837
1702	P0CX52	P0CT64	Yes	Yes	PTHR21569	PTHR21569
1703	P38297	Q9USY7	Yes	Yes	PTHR10465	PTHR10465
1704	P40093	Q9P7T6	Yes	Yes	PTHR11215	PTHR11215
1705	P14693	Q9HE00	Yes	No		PTHR12289
1706	P53108	Q9UTD3	Yes	No	PTHR12822	PTHR12822
1707	P10507	Q9P7X1	Yes	Yes	PTHR11851	PTHR11851
1708	P38358	B5BP47	Yes	Yes	PTHR23501	PTHR23501
1709	Q86ZR7	O14165	Yes	Yes	PTHR18901	PTHR18901
1710	P25344	P36622	Yes	No		PTHR46829
1711	Q01852	O60084	Yes	Yes	PTHR10721	PTHR10721
1712	P12683	Q10283	Yes	Yes	PTHR10572	PTHR10572
1713	P53066	Q9P7I0	Yes	Yes		PTHR24180
1714	P47026	Q9UTL4	Yes	Yes	PTHR20661	PTHR20661
1715	Q08287	Q9HFE6	Yes	No		PTHR48029
1716	Q06218	O60080	Yes	Yes	PTHR24031	PTHR24031
1717	P21147	O94523	Yes	Yes	PTHR11351	PTHR11351
1718	P47171	P87315	Yes	No	PTHR15502	PTHR15502
1719	Q12464	O94692	Yes	Yes	PTHR11093	PTHR11093
1720	P39104	Q10366	Yes	Yes	PTHR10048	PTHR10048
1721	P32639	Q9UT24	Yes	Yes	PTHR24075	PTHR24075
1722	P32639	O60072	Yes	Yes	PTHR24075	PTHR47961
1723	P34760	O74887	Yes	Yes	PTHR10681	PTHR10681
1724	P47040	Q9US09	Yes	Yes	PTHR10981	PTHR10981
1725	P28737	Q9P7J5	Yes	Yes	PTHR45644	PTHR45644
1726	Q08224	O94266	Yes	No	PTHR20858	PTHR20858
1727	Q04779	Q09698	Yes	No	PTHR47636	PTHR47636
1728	P25639	O59714	Yes	Yes	PTHR31685	PTHR31685
1729	P53332	Q10350	Yes	No	PTHR10695	PTHR10695
1730	Q07963	O60152	Yes	No	PTHR21497	PTHR21497
1731	P40343	O13821	Yes	No	PTHR47794	PTHR47794
1732	P33421	O74882	Yes	No	PTHR10978	PTHR10978
1733	P47172	O74751	Yes	No	PTHR31531	PTHR31531
1734	P39692	Q09878	Yes	Yes	PTHR19384	PTHR19384
1735	Q08237	O94375	Yes	No	PTHR12801	PTHR12801
1736	P53938	Q8TFH6	Yes	No	PTHR28147	PTHR28147
1737	Q99210	O14141	Yes	Yes	PTHR43213	PTHR43213
1738	P32328	Q09898	Yes	Yes	PTHR24356	PTHR24356
1739	Q04603	P87174	Yes	No	PTHR46172	PTHR46172
1740	P32502	Q9UT76	Yes	Yes	PTHR45859	PTHR45859
1741	P38289	Q9Y7L4	Yes	No	PTHR14464	PTHR14464
1742	P40413	Q9UTM4	Yes	Yes	PTHR11353	PTHR11353
1743	P54784	P54789	Yes	No	PTHR10763	PTHR10763
1744	P35817	Q9Y7N0	Yes	Yes	PTHR22880	PTHR22880
1745	P38804	Q9P7K6	Yes	Yes	PTHR10927	PTHR10927
1746	P53110	Q9HDZ0	Yes	No	PTHR13812	PTHR13812
1747	P32363	P87172	Yes	Yes	PTHR45871	PTHR45871
1748	Q08952	O14284	Yes	No	PTHR23354	PTHR23354
1749	P53927	O74978	Yes	No	PTHR46754	PTHR46754
1750	P25335	Q09913	Yes	Yes	PTHR12045	PTHR12045
1751	P36086	Q9P7I6	Yes	No	PTHR43544	PTHR43544
1752	P40850	Q9UTN2	Yes	Yes	PTHR11081	PTHR11081
1753	P32266	P87320	Yes	Yes	PTHR11566	PTHR11566
1754	P39875	P53695	Yes	No	PTHR11081	PTHR11081
1755	P21734	O74810	Yes	Yes	PTHR24068	PTHR24068
1756	P40340	O14114	Yes	No	PTHR23069	PTHR23069
1757	P05150	P31317	Yes	Yes	PTHR45753	PTHR45753
1758	Q05518	Q9UU83	Yes	No	PTHR28307	PTHR28307
1759	P38276	Q9P7D6	Yes	Yes	PTHR28255	PTHR28255
1760	Q08285	O13903	Yes	Yes	PTHR21321	PTHR21321
1761	P00498	P40373	Yes	Yes	PTHR21403	PTHR21403
1762	P48412	Q10267	Yes	No	PTHR13112	PTHR13112
1763	P0CX44	O74836	Yes	Yes	PTHR23105	PTHR23105
1764	P53941	O13823	Yes	Yes	PTHR22734	PTHR22734
1765	P24719	Q10292	Yes	Yes	PTHR24347	PTHR44167
1766	P32829	Q09683	Yes	No	PTHR10139	PTHR10139
1767	P20795	Q9P7V6	Yes	Yes	PTHR11679	PTHR11679
1768	Q05541	Q9Y7U4	Yes	No	PTHR11736	PTHR11736
1769	P33891	Q9C0W8	Yes	No	PTHR13520	PTHR13520
1770	P46956	Q10436	Yes	No		
1771	Q05933	Q9Y7J4	Yes	Yes	PTHR12391	PTHR12391
1772	Q04673	O74995	Yes	Yes	PTHR12695	PTHR12695
1773	Q12373	Q9USQ4	Yes	No		PTHR15081
1774	P38820	Q09810	Yes	Yes	PTHR10953	PTHR10953
1775	P39678	P41412	Yes	No	PTHR43828	PTHR43828
1776	P53102	Q09739	Yes	Yes	PTHR15938	PTHR31398
1777	Q03151	O74776	Yes	No	PTHR45782	PTHR45782
1778	P47057	O14243	Yes	Yes	PTHR45949	PTHR45949
1779	P19659	Q9Y808	Yes	No	PTHR23202	PTHR24216
1780	P32449	Q09755	Yes	Yes	PTHR21225	PTHR21225
1781	P25656	Q1MTQ5	Yes	Yes	PTHR10926	PTHR10926
1782	P43570	O94661	Yes	No	PTHR20913	PTHR20913
1783	P38344	O59811	Yes	No	PTHR13182	PTHR13182
1784	P41895	O94416	Yes	No	PTHR13011	PTHR13011
1785	P53264	O14249	Yes	Yes	PTHR42886	PTHR42886
1786	P53239	O94587	Yes	No	PTHR12428	PTHR12428
1787	Q12481	Q9P6P2	Yes	No	PTHR21738	PTHR21738
1788	Q00764	P40387	Yes	Yes	PTHR10788	PTHR10788
1789	Q01846	Q9USN1	Yes	No	PTHR22775	PTHR22775
1790	P40009	Q9USP2	Yes	No	PTHR11782	PTHR11782
1791	Q12453	O13733	Yes	No	PTHR12984	PTHR12984
1792	P50102	Q09738	Yes	Yes	PTHR21646	PTHR24006
1793	P38701	O74893	Yes	Yes	PTHR11700	PTHR11700
1794	P32074	P87140	Yes	Yes	PTHR10261	PTHR10261
1795	P38902	P87123	Yes	Yes	PTHR13946	PTHR13946
1796	P47117	P32390	Yes	Yes	PTHR11937	PTHR11937
1797	P47163	O14118	Yes	No	PTHR14614	PTHR14614
1798	P35200	O59707	Yes	No	PTHR11158	PTHR11158
1799	P38987	P87027	Yes	Yes	PTHR47978	PTHR47978
1800	P53867	Q9P373	Yes	No	PTHR22624	PTHR22624
1801	Q06682	O14048	Yes	No	PTHR23322	PTHR23322
1802	P49017	P87230	Yes	Yes	PTHR43591	PTHR43591
1803	P38439	Q9P6R2	Yes	No	PTHR23146	PTHR23146
1804	Q03784	O43041	Yes	No	PTHR23249	PTHR23249
1805	P53893	O74945	Yes	Yes	PTHR42908	PTHR42908
1806	P53154	Q09758	Yes	Yes	PTHR13285	PTHR13285
1807	P53852	Q09860	Yes	Yes	PTHR10890	PTHR10890
1808	P41819	Q9USU2	Yes	Yes	PTHR11727	PTHR11727
1809	P38147	P34208	Yes	Yes	PTHR43895	PTHR43895
1810	P19735	Q12381	Yes	Yes	PTHR11246	PTHR11246
1811	Q08651	O74959	Yes	Yes	PTHR24320	PTHR24320
1812	P33201	Q9USZ6	Yes	Yes	PTHR45841	PTHR45841
1813	P07271	Q9UUA2	Yes	No	PTHR23274	PTHR23274
1814	P07278	P36600	Yes	No	PTHR11635	PTHR11635
1815	P47821	O94503	Yes	No	PTHR10026	PTHR10026
1816	P47061	P87129	Yes	No	PTHR12820	PTHR12820
1817	P48360	O59710	Yes	Yes	PTHR11938	PTHR11938
1818	P39708	P78804	Yes	Yes	PTHR43571	PTHR43571
1819	P42942	O94362	Yes	Yes	PTHR23305	PTHR23305
1820	P34111	Q9UST7	Yes	No	PTHR15180	PTHR15180
1821	P32569	P87306	Yes	No	PTHR13114	PTHR13114
1822	P32598	P13681	Yes	Yes	PTHR11668	PTHR11668
1823	Q02724	O42957	Yes	No	PTHR12606	PTHR12606
1824	P36156	O94524	Yes	Yes	PTHR32419	PTHR32419
1825	O14464	O94690	Yes	No	PTHR46909	PTHR46909
1826	P11745	P41391	Yes	Yes	PTHR24113	PTHR24113
1827	P38999	O59711	Yes	Yes	PTHR11133	PTHR11133
1828	P06104	P23566	Yes	Yes	PTHR24067	PTHR24067
1829	Q07897	O94465	Yes	No	PTHR24030	PTHR24030
1830	P32794	O60058	Yes	No	PTHR23077	PTHR23077
1831	P43615	O13827	Yes	No	PTHR28043	PTHR28043
1832	P26755	Q92374	Yes	No		PTHR15114
1833	Q02554	Q9UUI3	Yes	No	PTHR12785	PTHR12785
1834	P32600	Q9Y7K2	Yes	Yes	PTHR11139	PTHR11139
1835	P32600	O14356	Yes	Yes	PTHR11139	PTHR11139
1836	P12695	O59816	Yes	Yes	PTHR23151	PTHR23151
1837	Q08951	Q9UTL8	Yes	Yes	PTHR22781	PTHR22781
1838	P22434	P36599	Yes	Yes	PTHR28283	PTHR28283
1839	P32602	Q9P4X4	Yes	Yes	PTHR13768	PTHR13768
1840	P19736	O59706	Yes	Yes	PTHR12786	PTHR12786
1841	P04173	P18869	Yes	Yes	PTHR42979	PTHR42979
1842	P21304	Q9P775	Yes	Yes	PTHR14091	PTHR14091
1843	P35184	O13982	Yes	Yes	PTHR19857	PTHR19857
1844	P23776	Q9URU6	Yes	Yes	PTHR31297	PTHR31297
1845	Q12402	Q9UU91	Yes	Yes	PTHR12300	PTHR12300
1846	P15732	P46595	Yes	Yes	PTHR24068	PTHR24068
1847	Q12122	Q9Y823	Yes	Yes	PTHR10277	PTHR10277
1848	P49954	Q10166	Yes	Yes	PTHR23088	PTHR23088
1849	Q02642	Q92371	Yes	Yes	PTHR10351	PTHR10351
1850	P40151	O13984	Yes	Yes	PTHR13779	PTHR13779
1851	Q12251	Q8TFH2	Yes	Yes	PTHR24089	PTHR24089
1852	P32447	O74515	Yes	No	PTHR12040	PTHR12040
1853	P48234	O74879	Yes	Yes	PTHR14927	PTHR14927
1854	Q01329	Q10222	Yes	No	PTHR15245	PTHR15245
1855	P53944	O14028	Yes	Yes	PTHR18895	PTHR18895
1856	P05743	P78946	Yes	Yes	PTHR11143	PTHR11143
1857	P24583	P36583	Yes	Yes	PTHR24356	PTHR24356
1858	P41813	O60129	Yes	No	PTHR45881	PTHR45881
1859	P36147	O94539	Yes	No	PTHR28021	PTHR28021
1860	P09440	Q8WZJ7	Yes	Yes	PTHR48099	PTHR48099
1861	P09440	O43007	Yes	Yes	PTHR48099	PTHR48099
1862	P36075	O74840	Yes	No	PTHR46535	PTHR46535
1863	P53119	Q1K9C4	Yes	No	PTHR45700	PTHR45700
1864	P43565	P38938	Yes	No	PTHR24356	PTHR24356
1865	P40533	O42841	Yes	No	PTHR13315	PTHR13315
1866	Q12495	Q1MTN9	Yes	No	PTHR15272	PTHR15272
1867	Q12010	Q10482	Yes	No	PTHR16201	PTHR16201
1868	Q01662	O59730	Yes	Yes	PTHR43330	PTHR43330
1869	P38778	Q10177	Yes	No	PTHR11706	PTHR11706
1870	P05453	O74718	Yes	No	PTHR23115	PTHR23115
1871	P48365	Q9UUH7	Yes	Yes	PTHR22957	PTHR22957
1872	P39702	O13756	Yes	No	PTHR12616	PTHR12616
1873	Q06651	Q9HGN5	Yes	Yes	PTHR23164	PTHR23164
1874	Q08723	O74440	Yes	Yes	PTHR10540	PTHR10540
1875	P53063	O13836	Yes	No	PTHR12395	PTHR12395
1876	P06633	P40374	Yes	Yes	PTHR23133	PTHR23133
1877	Q03530	O94448	Yes	No	PTHR13046	PTHR13046
1878	P00359	P78958	Yes	No	PTHR10836	PTHR10836
1879	P33307	O13671	Yes	Yes	PTHR10997	PTHR10997
1880	Q02792	P40848	Yes	Yes	PTHR12341	PTHR12341
1881	P40487	O59713	Yes	Yes	PTHR10762	PTHR10762
1882	P53759	Q9HGN6	Yes	Yes	PTHR11082	PTHR11082
1883	P36059	O94347	Yes	Yes	PTHR12592	PTHR12592
1884	Q08991	P0CU19	Yes	No	PTHR28259	PTHR28259
1885	P25569	Q9UT85	Yes	No	PTHR22838	PTHR22838
1886	P38620	O94413	Yes	Yes	PTHR10210	PTHR10210
1887	P43572	Q9UU94	Yes	No	PTHR14898	PTHR14898
1888	Q08925	Q09702	Yes	No	PTHR14089	PTHR14089
1889	P38206	O94302	Yes	Yes	PTHR13117	PTHR13117
1890	P20084	O59856	Yes	Yes	PTHR15892	PTHR15892
1891	P32499	Q9USL4	Yes	No	PTHR23138	PTHR23138
1892	P53136	O94698	Yes	No	PTHR16038	PTHR16038
1893	P53237	O74769	Yes	No	PTHR31441	PTHR31441
1894	Q06706	O59704	Yes	Yes	PTHR12747	PTHR12747
1895	P41733	O13883	Yes	Yes	PTHR13121	PTHR13121
1896	P19263	Q9P7Y4	Yes	No	PTHR12809	PTHR12809
1897	Q08748	O13683	Yes	No	PTHR47263	PTHR47263
1898	P53309	O60167	Yes	No	PTHR22951	PTHR22951
1899	Q12152	Q9URY1	Yes	No	PTHR24343	PTHR24343
1900	Q08702	O74859	Yes	Yes	PTHR12486	PTHR12486
1901	P22768	O94354	Yes	Yes	PTHR11587	PTHR11587
1902	P40308	Q9Y7P3	Yes	No	PTHR14226	PTHR14226
1903	P40099	Q9P7W2	Yes	Yes	PTHR23407	PTHR23407
1904	Q04053	O60107	Yes	No	PTHR46979	PTHR46979
1905	P38810	Q9USS7	Yes	Yes	PTHR13803	PTHR13803
1906	P07172	P36605	Yes	Yes	PTHR42885	PTHR42885
1907	P53219	O94437	Yes	Yes	PTHR46118	PTHR46118
1908	P32336	O74473	Yes	No	PTHR47566	PTHR47566
1909	P40553	O94561	Yes	Yes	PTHR42801	PTHR42801
1910	P32579	O94530	Yes	Yes	PTHR17490	PTHR17490
1911	P06106	O13326	Yes	Yes	PTHR43797	PTHR43797
1912	Q00618	O94412	Yes	Yes	PTHR11129	PTHR11129
1913	P30619	O94590	Yes	Yes	PTHR11679	PTHR11679
1914	P05374	O74787	Yes	Yes	PTHR32138	PTHR32138
1915	Q08822	P87111	Yes	Yes	PTHR10617	PTHR10617
1916	P39522	Q10318	Yes	Yes	PTHR21000	PTHR21000
1917	Q12139	Q9US36	Yes	No	PTHR40626	PTHR40626
1918	P09959	P01129	Yes	No	PTHR43828	PTHR43828
1919	P49957	Q10224	Yes	Yes	PTHR13069	PTHR13069
1920	P03965	O94313	Yes	Yes	PTHR11405	PTHR11405
1921	Q12494	O74561	Yes	No	PTHR12400	PTHR12400
1922	P43639	O94281	Yes	Yes	PTHR11740	PTHR11740
1923	P38199	O74919	Yes	No	PTHR10288	PTHR10288
1924	P05318	P17477	Yes	No	PTHR45696	PTHR45696
1925	P32497	O14164	Yes	Yes	PTHR13937	PTHR13937
1926	P53259	O14364	Yes	No	PTHR43731	PTHR43731
1927	P07285	O60122	Yes	Yes	PTHR43285	PTHR43285
1928	Q03465	Q9Y815	Yes	No		
1929	P16639	O14133	Yes	No	PTHR21367	PTHR21367
1930	P17967	Q10057	Yes	Yes	PTHR18929	PTHR18929
1931	P32480	P87314	Yes	No	PTHR13831	PTHR13831
1932	P40024	O42943	Yes	Yes	PTHR19211	PTHR19211
1933	Q08968	O13890	Yes	Yes	PTHR32057	PTHR32057
1934	P40318	O60103	Yes	No	PTHR13145	PTHR13145
1935	P47143	P78825	Yes	Yes	PTHR45769	PTHR45769
1936	Q03503	O74311	Yes	Yes	PTHR45896	PTHR45896
1937	P22353	O94345	Yes	Yes	PTHR14413	PTHR14413
1938	P69771	O60074	Yes	Yes	PTHR10476	PTHR10476
1939	Q04439	Q9Y7Z8	Yes	Yes	PTHR13140	PTHR13140
1940	P40496	O42911	Yes	Yes	PTHR37799	PTHR15925
1941	P39904	Q9UST3	Yes	Yes	PTHR14190	PTHR14190
1942	Q08235	Q9HGL6	Yes	Yes	PTHR13634	PTHR13634
1943	P20051	Q9UTI0	Yes	Yes	PTHR43137	PTHR43137
1944	P27680	O74421	Yes	Yes	PTHR43464	PTHR43464
1945	P04650	P05767	Yes	Yes	PTHR19970	PTHR19970
1946	P33312	Q9P7L3	Yes	Yes	PTHR38011	PTHR38011
1947	P36142	Q09906	Yes	Yes	PTHR23423	PTHR23423
1948	P53083	Q9UUC9	Yes	No	PTHR28185	PTHR28185
1949	P15380	Q9URZ3	Yes	Yes	PTHR43341	PTHR43341
1950	P32786	O59719	Yes	No	PTHR28221	PTHR28221
1951	P47095	Q9HE08	Yes	Yes	PTHR10640	PTHR10640
1952	P52553	O14450	Yes	Yes	PTHR21431	PTHR21431
1953	Q05892	O74482	Yes	Yes	PTHR12126	PTHR12126
1954	Q05779	O13850	Yes	Yes	PTHR21427	PTHR21427
1955	P38635	O14059	Yes	Yes	PTHR21039	PTHR21039
1956	O60200	Q96VG1	Yes	Yes	PTHR46403	PTHR46403
1957	P22147	P40383	Yes	Yes	PTHR12341	PTHR12341
1958	P43561	Q09920	Yes	Yes	PTHR11709	PTHR11709
1959	P22023	Q09140	Yes	No	PTHR11226	PTHR11226
1960	P42836	O14345	Yes	No	PTHR22883	PTHR22883
1961	P53735	O14329	Yes	No		
1962	P32367	O14229	Yes	No	PTHR13230	PTHR13230
1963	P46151	O74927	Yes	Yes	PTHR45754	PTHR45754
1964	P25846	O13921	Yes	Yes	PTHR11361	PTHR11361
1965	Q03707	Q10109	Yes	No	PTHR47808	PTHR47808
1966	Q06213	P87310	Yes	Yes	PTHR13345	PTHR13345
1967	Q12013	Q09701	Yes	No	PTHR24161	PTHR24161
1968	P10862	O74747	Yes	Yes	PTHR14134	PTHR14134
1969	P53255	Q10414	Yes	No	PTHR12072	PTHR12072
1970	P43550	O74215	Yes	Yes	PTHR28629	PTHR28629
1971	P36054	Q09791	Yes	No	PTHR10300	PTHR10300
1972	P50108	P78817	Yes	No	PTHR31306	PTHR31306
1973	P00401	P07657	Yes	Yes	PTHR10422	PTHR10422
1974	P53123	P78860	Yes	Yes	PTHR10920	PTHR10920
1975	P22855	Q9UT61	Yes	Yes	PTHR46017	PTHR46017
1976	P40047	O14293	Yes	Yes	PTHR11699	PTHR11699
1977	P27882	O14144	Yes	Yes	PTHR12645	PTHR12645
1978	P38011	Q10281	Yes	Yes	PTHR19868	PTHR19868
1979	Q03441	O74446	Yes	Yes	PTHR16255	PTHR16255
1980	P00958	Q9UUF2	Yes	Yes	PTHR45765	PTHR45765
1981	P25616	Q9UUE0	Yes	No	PTHR28181	PTHR28181
1982	P40510	P87228	Yes	Yes	PTHR10996	PTHR10996
1983	P51862	Q9Y7U6	Yes	No	PTHR46572	PTHR46572
1984	P36104	O60137	Yes	Yes	PTHR19861	PTHR19861
1985	P09064	P56329	Yes	Yes	PTHR23001	PTHR23001
1986	P38334	Q9USZ5	Yes	Yes	PTHR12403	PTHR12403
1987	P35201	Q9USR9	Yes	No	PTHR16684	PTHR16684
1988	P07280	P79016	Yes	No	PTHR11710	PTHR11710
1989	P24280	Q10137	Yes	Yes	PTHR45657	PTHR45657
1990	P33413	O94469	Yes	Yes	PTHR46154	PTHR46154
1991	P38625	Q9P772	Yes	Yes	PTHR11922	PTHR11922
1992	P53632	Q9UTN3	Yes	No	PTHR23092	PTHR23092
1993	Q12025	Q1K9B6	Yes	No		PTHR21397
1994	Q12308	O13650	Yes	No		PTHR15496
1995	P28708	O74815	Yes	No	PTHR24343	
1996	P48362	Q10498	Yes	Yes	PTHR13387	PTHR13387
1997	P40541	O13816	Yes	No	PTHR11199	PTHR11199
1998	Q12028	Q9UU81	Yes	No	PTHR22780	PTHR22780
1999	Q01976	Q9P791	Yes	Yes	PTHR11839	PTHR11839
2000	Q99382	O14193	Yes	No	PTHR13505	PTHR13505
2001	Q03308	Q9UT38	Yes	Yes	PTHR12811	PTHR12811
2002	P32606	O74832	Yes	No	PTHR31014	PTHR31014
2003	Q04383	Q9P7G6	Yes	No		
2004	P05744	Q9USX4	Yes	No	PTHR10902	PTHR10902
2005	P11353	Q9UTE2	Yes	Yes	PTHR10755	PTHR10755
2006	Q02647	Q9UR05	Yes	Yes	PTHR11886	PTHR11886
2007	P0CX29	P0CT76	Yes	Yes	PTHR11652	PTHR11652
2008	P33327	Q9USN5	Yes	Yes	PTHR11606	PTHR11606
2009	P12945	O74985	Yes	Yes	PTHR22767	PTHR22767
2010	P32837	Q9C0Z0	Yes	Yes	PTHR45649	PTHR45649
2011	Q08230	Q10440	Yes	No	PTHR12469	PTHR12469
2012	P53756	P41820	Yes	Yes	PTHR19241	PTHR19241
2013	P40339	O94449	Yes	Yes	PTHR11669	PTHR11669
2014	P35127	Q10171	Yes	Yes	PTHR10589	PTHR10589
2015	P41807	O14265	Yes	Yes	PTHR10698	PTHR10698
2016	Q12311	O74759	Yes	No	PTHR13793	PTHR13793
2017	P25333	O14019	Yes	No	PTHR24343	PTHR24343
2018	P28003	O74443	Yes	No	PTHR12374	PTHR12374
2019	P38910	O59804	Yes	Yes	PTHR10772	PTHR10772
2020	P46971	O42933	Yes	Yes	PTHR10050	PTHR10050
2021	P15624	O42849	Yes	Yes	PTHR10947	PTHR10947
2022	Q06338	O74907	Yes	No	PTHR13261	PTHR13261
2023	P15303	O74873	Yes	Yes	PTHR11141	PTHR11141
2024	P15303	O94672	Yes	Yes	PTHR11141	PTHR11141
2025	P16521	O94489	Yes	Yes	PTHR19211	PTHR19211
2026	P32843	O94689	Yes	Yes	PTHR32198	PTHR32198
2027	P38892	Q9UTA8	Yes	No	PTHR44942	PTHR42912
2028	Q12234	O42903	Yes	Yes	PTHR18921	PTHR18921
2029	P19956	P62506	Yes	Yes	PTHR28236	PTHR28236
2030	P28272	P32747	Yes	No	PTHR48109	PTHR48109
2031	P38328	P78774	Yes	Yes	PTHR10709	PTHR10709
2032	P40986	Q9UUH0	Yes	No	PTHR13315	PTHR13315
2033	P32459	O13843	Yes	Yes	PTHR21221	PTHR21221
2034	P36126	Q09706	Yes	No	PTHR18896	PTHR18896
2035	P21951	P87154	Yes	Yes	PTHR10670	PTHR10670
2036	P21375	O13755	Yes	Yes	PTHR43400	PTHR43400
2037	Q12465	O14239	Yes	No	PTHR31778	PTHR31778
2038	O13525	O94453	Yes	No	PTHR12922	PTHR12922
2039	P32863	P41410	Yes	Yes	PTHR45629	PTHR45629
2040	Q02939	P87303	Yes	Yes	PTHR13152	PTHR13152
2041	P38883	P87243	Yes	No	PTHR34105	PTHR34105
2042	P34756	O59722	Yes	No	PTHR45748	PTHR45748
2043	P46678	O94481	Yes	No	PTHR22929	PTHR22929
2044	Q12754	Q9C0X8	Yes	Yes	PTHR21576	PTHR21576
2045	P23724	Q9UQY2	Yes	Yes	PTHR11599	PTHR32194
2046	P53722	Q1MTR0	Yes	Yes	PTHR21711	PTHR21711
2047	P07143	O59680	Yes	Yes	PTHR10266	PTHR10266
2048	P53946	Q9Y7X8	Yes	Yes	PTHR11937	PTHR11937
2049	P29468	Q10295	Yes	Yes	PTHR10682	PTHR10682
2050	P32795	O59824	Yes	Yes	PTHR23076	PTHR23076
2051	P31244	P79051	Yes	Yes	PTHR45626	PTHR45626
2052	P27801	O74925	Yes	No	PTHR23323	PTHR23323
2053	P39955	Q9P3U2	Yes	No	PTHR23074	PTHR23074
2054	Q06236	Q9P7X0	Yes	Yes	PTHR13337	PTHR13337
2055	Q99189	Q9USZ2	Yes	Yes	PTHR12363	PTHR12363
2056	P30606	Q10286	Yes	Yes	PTHR48020	PTHR48020
2057	P33334	O14187	Yes	Yes	PTHR11140	PTHR11140
2058	P15646	P35551	Yes	No	PTHR10335	PTHR10335
2059	P53600	O74891	Yes	Yes	PTHR11043	PTHR11043
2060	P53064	O94667	Yes	Yes	PTHR13115	PTHR13115
2061	Q12125	O74432	Yes	Yes	PTHR12875	PTHR12875
2062	P28707	Q11118	Yes	Yes	PTHR22932	PTHR22932
2063	P38124	Q10487	Yes	Yes	PTHR23502	PTHR23502
2064	P53256	O42894	Yes	Yes	PTHR11953	PTHR11953
2065	Q12055	Q9UU88	Yes	Yes	PTHR12595	PTHR12595
2066	P41948	Q9C0V1	Yes	Yes	PTHR43029	PTHR43029
2067	P42840	P54069	Yes	Yes	PTHR12277	PTHR12277
2068	Q02725	O13718	Yes	Yes	PTHR46140	PTHR46140
2069	Q12015	Q9HE10	Yes	Yes	PTHR28049	PTHR28049
2070	P53086	O14343	Yes	No	PTHR24115	PTHR24115
2071	P43613	Q9P7C1	Yes	Yes	PTHR44176	PTHR44653
2072	Q04373	Q9UU76	Yes	Yes	PTHR13389	PTHR13389
2073	Q00245	O13928	Yes	Yes	PTHR24072	PTHR24072
2074	P40991	O94268	Yes	Yes	PTHR22807	PTHR22807
2075	P38187	Q9P7V9	Yes	No	PTHR24006	PTHR24006
2076	P53327	O60072	Yes	Yes	PTHR47961	PTHR47961
2077	P53327	Q9UT24	Yes	Yes	PTHR47961	PTHR24075
2078	P53730	Q9USD4	Yes	Yes	PTHR22760	PTHR22760
2079	P41921	P78965	Yes	Yes	PTHR42737	PTHR42737
2080	P47017	P87173	Yes	Yes	PTHR15588	PTHR15588
2081	Q03674	P0CU03	Yes	No	PTHR10728	PTHR10728
2082	P38857	Q09896	Yes	No	PTHR14154	PTHR14154
2083	P40089	O42978	Yes	Yes	PTHR20971	PTHR20971
2084	P38073	O59780	Yes	No	PTHR31668	PTHR31668
2085	Q08649	O94446	Yes	Yes	PTHR10615	PTHR10615
2086	P04385	Q9HDU2	Yes	No	PTHR10457	PTHR10457
2087	P31334	Q9P6P6	Yes	Yes	PTHR11229	PTHR11229
2088	P38123	O43017	Yes	No	PTHR22847	PTHR22847
2089	P10592	Q10265	Yes	Yes	PTHR19375	PTHR19375
2090	P10592	O59855	Yes	Yes	PTHR19375	PTHR19375
2091	P41911	P21696	Yes	Yes	PTHR11728	PTHR11728
2092	Q12377	Q9P7S2	Yes	Yes	PTHR10678	PTHR10678
2093	P08018	P33886	Yes	No	PTHR48013	PTHR48013
2094	Q99271	O14123	Yes	No	PTHR31382	PTHR31382
2095	P40367	Q09782	Yes	Yes	PTHR23072	PTHR23072
2096	Q08484	O59737	Yes	No	PTHR22957	PTHR22957
2097	P22137	Q10161	Yes	Yes	PTHR10292	PTHR10292
2098	Q04182	P41820	Yes	Yes	PTHR19241	PTHR19241
2099	P33734	O94303	Yes	Yes	PTHR21235	PTHR21235
2100	P32792	Q9URV8	Yes	No		PTHR43313
2101	P53900	Q9UTD4	Yes	Yes	PTHR21100	PTHR21100
2102	Q04301	Q09752	Yes	No	PTHR23501	PTHR23501
2103	P07275	O74766	Yes	Yes	PTHR42862	PTHR42862
2104	P46683	Q9HFE7	Yes	No	PTHR43828	
2105	Q03705	Q9P7J3	Yes	Yes	PTHR15840	PTHR15840
2106	P36137	O94401	Yes	No	PTHR12223	PTHR12223
2107	P53394	O59782	Yes	No	PTHR11814	PTHR11814
2108	Q12230	O74960	Yes	Yes	PTHR31962	PTHR31962
2109	P25808	O74764	Yes	Yes	PTHR24031	PTHR24031
2110	P34216	Q9HGL2	Yes	No	PTHR11216	PTHR11216
2111	Q03201	O60186	Yes	No	PTHR11700	PTHR11700
