	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
380	O75439	Q9VFF0	Yes	Yes	PTHR11851	PTHR11851
381	Q14847	Q8I7C3	Yes	No	PTHR46218	PTHR46218
382	P00374	P17719	Yes	Yes	PTHR48069	PTHR48069
383	Q16774	Q9VTB3	Yes	Yes	PTHR23117	PTHR23117
384	Q9UJV9	Q9V3C0	Yes	Yes	PTHR47958	PTHR47958
385	Q5D1E8	Q8T0D9	Yes	No	PTHR12876	PTHR12876
386	Q96JX3	Q9VJ64	Yes	No	PTHR48182	PTHR48187
387	P68363	P06605	Yes	Yes	PTHR11588	PTHR11588
388	P34931	P11147	Yes	Yes	PTHR19375	PTHR19375
389	Q8N5B7	Q9W423	Yes	No	PTHR12560	PTHR12560
390	Q9BYJ9	Q9VBZ5	Yes	No	PTHR12357	PTHR12357
391	P24863	P25008	Yes	Yes	PTHR10026	PTHR10026
392	Q6UVK1	Q9VJ82	Yes	Yes	PTHR15036	PTHR15036
393	P01130	A8JRD0	Yes	Yes	PTHR24270	PTHR24270
394	Q7RTS9	Q7KNA0	Yes	Yes	PTHR12895	PTHR12895
395	Q9NWB7	Q9VQS5	Yes	Yes	PTHR16011	PTHR16011
396	Q9Y6G3	Q7K0A0	Yes	No	PTHR13450	PTHR13450
397	Q9H0D2	Q9VHD1	Yes	No	PTHR16089	PTHR16089
398	Q9HC52	P26017	Yes	No	PTHR46389	PTHR46389
399	Q16720	Q59DP9	Yes	Yes	PTHR24093	PTHR24093
400	Q86X55	Q9VH48	Yes	No	PTHR11006	PTHR11006
401	Q8IVS8	Q9VQC4	Yes	Yes	PTHR12227	PTHR12227
402	Q12931	A1Z6L9	Yes	Yes	PTHR11528	PTHR11528
403	Q9NV56	Q7K003	Yes	Yes	PTHR13581	PTHR13581
404	O96019	Q7K012	Yes	Yes	PTHR11937	PTHR11937
405	P50897	Q9W3C7	Yes	Yes	PTHR11247	PTHR11247
406	Q8N5M1	Q9VID7	Yes	Yes	PTHR21013	PTHR21013
407	P30405	P25007	Yes	No	PTHR11071	PTHR11071
408	P55058	Q9VQR0	Yes	No	PTHR10504	PTHR11008
409	P41743	A1Z9X0	Yes	Yes	PTHR24356	PTHR24356
410	Q9H6U8	Q9VBV8	Yes	Yes	PTHR22760	PTHR22760
411	O60476	P53624	Yes	No	PTHR11742	PTHR11742
412	Q5XPI4	Q9VFC4	Yes	Yes	PTHR13363	PTHR13363
413	P17735	Q9VY42	Yes	Yes	PTHR45744	PTHR45744
414	Q96BN2	Q8IPA1	Yes	Yes	PTHR21277	PTHR21277
415	Q8N2K1	Q9VEJ4	Yes	Yes	PTHR24068	PTHR24068
416	P15313	P31409	Yes	Yes	PTHR43389	PTHR43389
417	Q13442	Q9VLC4	Yes	No	PTHR22055	PTHR22055
418	P22234	Q9I7S8	Yes	Yes	PTHR43599	PTHR43599
419	P61421	Q9W4P5	Yes	Yes	PTHR11028	PTHR11028
420	Q14562	A1Z9L3	Yes	Yes	PTHR18934	PTHR18934
421	Q2WGJ9	B7Z0E5	Yes	No	PTHR47800	PTHR12546
422	P15927	Q9VIH1	Yes	Yes	PTHR13989	PTHR13989
423	Q9NSI6	Q9VC96	Yes	No	PTHR16266	PTHR16266
424	Q8IWU5	Q9VEX0	Yes	No	PTHR43108	PTHR43108
425	P17542	Q9W4X2	Yes	No	PTHR13864	PTHR13864
426	Q9NW82	Q9W1J3	Yes	Yes	PTHR16017	PTHR16017
427	Q8WU79	A1Z7K6	Yes	Yes	PTHR45705	PTHR45705
428	Q99426	A1ZBM2	Yes	Yes	PTHR18916	PTHR18916
429	A6NK58	Q9VN27	Yes	Yes	PTHR10993	PTHR10993
430	P18858	Q9W1H4	Yes	Yes	PTHR45674	PTHR45674
431	Q15560	P20232	Yes	No	PTHR11477	PTHR11477
432	Q92900	Q9VYS3	Yes	Yes	PTHR10887	PTHR10887
433	Q5T5M9	Q9VZP3	Yes	No	PTHR10177	PTHR10177
434	Q8N371	Q9W0M3	Yes	Yes	PTHR12461	PTHR12461
435	Q96FX7	Q9VBH7	Yes	Yes	PTHR12133	PTHR12133
436	Q99627	Q7KTH8	Yes	Yes	PTHR13339	PTHR13339
437	Q16775	Q8IPU3	Yes	No	PTHR11935	PTHR11935
438	Q86YD1	Q9VCB1	Yes	No	PTHR12433	PTHR12433
439	Q96DF8	O44424	Yes	Yes	PTHR12940	PTHR12940
440	P49591	Q9VQL1	Yes	Yes	PTHR11778	PTHR11778
441	Q9H0A8	A8E6W0	Yes	Yes	PTHR16231	PTHR16231
442	Q9Y2T3	Q9VMY9	Yes	Yes	PTHR11271	PTHR11271
443	O00471	Q9XTM1	Yes	Yes	PTHR12100	PTHR12100
444	Q9Y3D6	B7YZT2	Yes	Yes	PTHR13247	PTHR13247
445	Q9UKY4	Q9W5D4	Yes	Yes	PTHR10050	PTHR10050
446	P61254	Q9VVU2	Yes	Yes	PTHR11143	PTHR11143
447	P82663	Q9VY28	Yes	Yes	PTHR13274	PTHR13274
448	Q01118	P35500	Yes	Yes	PTHR45628	PTHR10037
449	P11216	Q9XTL9	Yes	Yes	PTHR11468	PTHR11468
450	P21217	P83088	Yes	No	PTHR11929	PTHR11929
451	Q8N1B3	Q9VE72	Yes	Yes	PTHR10026	PTHR10026
452	Q9H7H0	Q9VL60	Yes	Yes	PTHR21320	PTHR21320
453	Q5VU65	A1Z6H7	Yes	No	PTHR23019	PTHR23019
454	P50993	P13607	Yes	Yes	PTHR43294	PTHR43294
455	P50993	A8QI34	Yes	Yes	PTHR43294	PTHR43294
456	P61916	Q9VQ62	Yes	Yes	PTHR11306	PTHR11306
457	Q9NTJ5	Q9W0I6	Yes	Yes	PTHR45662	PTHR45662
458	Q2TB18	Q9VPW1	Yes	No	PTHR15665	PTHR15665
459	Q8N5N7	Q9V3E3	Yes	No	PTHR31542	PTHR31542
460	O75431	Q9VW58	Yes	Yes	PTHR12289	PTHR12289
461	P07902	Q9VMA2	Yes	Yes	PTHR11943	PTHR11943
462	P54764	Q9V4E5	Yes	Yes	PTHR46877	PTHR24416
463	Q8IV08	Q9VIF2	Yes	Yes	PTHR10185	PTHR10185
464	O43324	Q8MKK1	Yes	Yes	PTHR44490	PTHR44490
465	P03897	P18930	Yes	No	PTHR11058	PTHR11058
466	P03901	P18934	Yes	Yes	PTHR11434	PTHR11434
467	Q5T0F9	Q9VKJ9	Yes	No	PTHR13076	PTHR13076
468	O00264	Q9VXM4	Yes	No	PTHR10281	PTHR10281
469	O94823	Q7KTG6	Yes	No	PTHR24092	PTHR24092
470	Q9H0H0	Q9VX31	Yes	Yes	PTHR28608	PTHR28608
471	Q6DN14	A1ZBD6	Yes	No	PTHR45911	PTHR45911
472	A8MTA8	Q7JRP4	Yes	Yes	PTHR22146	PTHR22146
473	O75052	Q8SXX4	Yes	No	PTHR11232	PTHR11232
474	Q7Z7F7	Q9VE04	Yes	No	PTHR34095	PTHR34095
475	Q86X52	Q7KUZ9	Yes	Yes	PTHR12369	PTHR12369
476	Q9H3K6	A1Z933	Yes	Yes	PTHR12735	PTHR12735
477	Q9Y3E0	Q59E43	Yes	No	PTHR21493	PTHR21493
478	P07099	Q7KB18	Yes	Yes	PTHR21661	PTHR21661
479	Q9P0P0	Q9VE61	Yes	Yes	PTHR15710	PTHR15710
480	P27540	O15945	Yes	No	PTHR23042	PTHR23042
481	Q9HAV4	Q9VWE7	Yes	Yes	PTHR11223	PTHR11223
482	Q15386	Q9W196	Yes	Yes	PTHR45700	PTHR45700
483	P43353	A0A0C4DHC8	Yes	Yes	PTHR43570	PTHR43570
484	Q6RW13	Q8IR72	Yes	Yes	PTHR16521	PTHR16521
485	Q9NYM4	Q9VW75	Yes	No	PTHR24238	PTHR24235
486	P13196	O18680	Yes	No	PTHR13693	PTHR13693
487	O00178	Q0E931	Yes	Yes	PTHR43721	PTHR43721
488	P47985	Q9VQ29	Yes	No	PTHR10134	PTHR10134
489	Q15363	Q9W4K0	Yes	Yes	PTHR22811	PTHR22811
490	Q5T3F8	Q6NP91	Yes	No	PTHR13018	PTHR13018
491	Q92485	Q8IQD3	Yes	Yes	PTHR10340	PTHR10340
492	Q96FW1	Q9VL00	Yes	Yes	PTHR12931	PTHR12931
493	Q9BT22	Q9VEE9	Yes	Yes	PTHR13036	PTHR13036
494	O75976	P42787	Yes	Yes	PTHR11532	PTHR11532
495	Q8NBU5	Q9VL02	Yes	Yes	PTHR45644	PTHR45644
496	Q13557	Q00168	Yes	Yes	PTHR24347	PTHR24347
497	Q9ULR0	Q9VHV6	Yes	Yes	PTHR13021	PTHR13021
498	Q9BY27	P22468	Yes	No	PTHR13054	PTHR13054
499	Q9NZB8	Q8IQF1	Yes	Yes	PTHR22960	PTHR22960
500	P51159	O76901	Yes	No	PTHR47977	PTHR47977
501	Q96BZ8	Q9VH00	Yes	Yes	PTHR22093	PTHR22093
502	P78540	O76895	Yes	Yes	PTHR43782	PTHR43782
503	P13674	Q9VA69	Yes	Yes	PTHR10869	PTHR10869
504	Q9UHD1	Q9VCC0	Yes	Yes	PTHR12621	PTHR12621
505	O14618	E1JH26	Yes	Yes	PTHR10003	PTHR10003
506	O43897	P25723	Yes	Yes	PTHR10127	PTHR10127
507	O60547	Q9VMW9	Yes	Yes	PTHR43715	PTHR43715
508	P61962	Q9VR53	Yes	Yes	PTHR19919	PTHR19919
509	Q9BYG5	O97111	Yes	No	PTHR14102	PTHR14102
510	P49005	Q9W088	Yes	Yes	PTHR10416	PTHR10416
511	Q4AE62	Q9VXN0	Yes	No	PTHR13615	PTHR13615
512	P32754	Q9VPF3	Yes	Yes	PTHR11959	PTHR11959
513	P18621	Q9W3W8	Yes	Yes	PTHR11593	PTHR11593
514	Q7L273	B9A0N7	Yes	Yes	PTHR14136	PTHR14136
515	P00403	P00408	Yes	Yes	PTHR22888	PTHR22888
516	Q96G46	Q9VIS4	Yes	Yes	PTHR45846	PTHR45846
517	O14980	Q9TVM2	Yes	Yes	PTHR11223	PTHR11223
518	Q5MNZ6	Q9VHJ2	Yes	Yes	PTHR11227	PTHR11227
519	Q9NQZ6	Q9VX94	Yes	No	PTHR31058	PTHR31058
520	P28288	Q9VWC8	Yes	Yes	PTHR11384	PTHR11384
521	Q5U3C3	Q7JRB2	Yes	No	PTHR20948	PTHR20948
522	P08183	Q5BI62	Yes	Yes	PTHR24221	PTHR24221
523	P08183	Q00449	Yes	Yes	PTHR24221	PTHR24221
524	P08183	Q00748	Yes	Yes	PTHR24221	PTHR24221
525	P08183	Q9VRW2	Yes	Yes	PTHR24221	PTHR24221
526	P48751	Q9VT48	Yes	Yes	PTHR11453	PTHR11453
527	Q8NBK3	Q9W0U6	Yes	Yes	PTHR23150	PTHR23150
528	Q8WWI5	Q9VZE7	Yes	Yes	PTHR12385	PTHR12385
529	O15514	Q9VEA5	Yes	Yes	PTHR21297	PTHR21297
530	Q86U44	Q9VCE6	Yes	Yes	PTHR12829	PTHR12829
531	Q1RMZ1	Q9W138	Yes	Yes	PTHR21008	PTHR21008
532	O94811	Q9VV43	Yes	No	PTHR12932	PTHR12932
533	O43462	Q7JZ56	Yes	Yes	PTHR13325	PTHR13325
534	Q92889	Q24087	Yes	No	PTHR10150	PTHR10150
535	Q6ICL3	Q9VYA8	Yes	Yes	PTHR17985	PTHR17985
536	P27361	P40417	Yes	Yes	PTHR24055	PTHR24055
537	Q9ULD0	A8JNU6	Yes	Yes	PTHR23152	PTHR23152
538	Q9ULD0	Q95T35	Yes	Yes	PTHR23152	PTHR23152
539	Q13472	Q9NG98	Yes	No	PTHR11390	PTHR11390
540	Q9UKK6	Q9V3H8	Yes	Yes	PTHR12612	PTHR12612
541	Q9BTE0	Q9V9V9	Yes	Yes	PTHR13256	PTHR13256
542	Q9H3S5	Q9W2E4	Yes	Yes	PTHR12886	PTHR12886
543	O75069	E1JJ71	Yes	No	PTHR17613	PTHR17613
544	O15121	Q94515	Yes	Yes	PTHR12879	PTHR12879
545	Q9BUL8	Q9VF70	Yes	Yes	PTHR13250	PTHR13250
546	Q86WB7	Q9Y115	Yes	Yes	PTHR19444	PTHR19444
547	P62256	Q7JW03	Yes	Yes	PTHR24068	PTHR24068
548	Q6ZVM7	Q9VSZ1	Yes	Yes	PTHR13856	PTHR13856
549	Q9Y316	Q9VG04	Yes	Yes	PTHR11060	PTHR11060
550	O95498	Q9W430	Yes	No	PTHR10609	PTHR10609
551	P57060	Q4QQ93	Yes	No	PTHR15955	PTHR15955
552	Q66GS9	M9MSL4	Yes	No	PTHR23159	PTHR23159
553	O75874	B7Z0E0	Yes	Yes	PTHR11822	PTHR11822
554	Q96HH6	Q8IQJ7	Yes	Yes	PTHR13353	PTHR13353
555	P0DI81	Q9VUZ1	Yes	Yes	PTHR12403	PTHR12403
556	P21579	P21521	Yes	Yes	PTHR10024	PTHR10024
557	Q9NP72	Q9W4A0	Yes	Yes	PTHR24073	PTHR24073
558	P59780	Q9W1E8	Yes	Yes	PTHR11753	PTHR11753
559	P15291	Q7KN92	Yes	No	PTHR19300	PTHR19300
560	Q9NWL6	Q5LJP9	Yes	Yes	PTHR45937	PTHR45937
561	Q13324	E2QCM9	Yes	No	PTHR45620	PTHR45620
562	Q7Z6K3	Q9W501	Yes	No	PTHR11129	PTHR11129
563	Q8WYR4	Q9VK29	Yes	No	PTHR43215	PTHR23084
564	P62820	O18332	Yes	Yes	PTHR24073	PTHR24073
565	Q15814	Q95TP0	Yes	Yes	PTHR15139	PTHR15139
566	O15391	Q8ST83	Yes	No	PTHR14003	PTHR14003
567	P61077	P25867	Yes	No	PTHR24068	PTHR24068
568	P84103	Q02427	Yes	No	PTHR23147	PTHR23147
569	P32019	O46094	Yes	No	PTHR11200	PTHR11200
570	Q06203	Q27601	Yes	Yes	PTHR11907	PTHR11907
571	Q9UNI6	Q9VWF4	Yes	Yes	PTHR45848	PTHR45848
572	P48147	Q9VKW5	Yes	Yes	PTHR42881	PTHR42881
573	Q9H2P9	Q8IN02	Yes	Yes	PTHR10882	PTHR10882
574	Q9Y315	Q7K209	Yes	Yes	PTHR10889	PTHR10889
575	Q9Y6D6	Q9VJW1	Yes	Yes	PTHR10663	PTHR10663
576	O15145	Q9VF28	Yes	Yes	PTHR12391	PTHR12391
577	Q96JJ7	Q961B9	Yes	Yes	PTHR46426	PTHR46426
578	Q9H4K1	Q9VTP5	Yes	Yes	PTHR14517	PTHR14517
579	Q9H4K7	Q9VLN0	Yes	Yes	PTHR11702	PTHR11702
580	P21695	P13706	Yes	Yes	PTHR11728	PTHR11728
581	P62269	P41094	Yes	Yes	PTHR10871	PTHR10871
582	Q9NQ29	Q9VVI1	Yes	No	PTHR12375	PTHR12375
583	Q9Y371	Q8SYD9	Yes	Yes	PTHR14167	PTHR14167
584	P49411	A1Z9E3	Yes	Yes	PTHR43721	PTHR43721
585	Q9Y2W2	O76861	Yes	No	PTHR13361	PTHR13361
586	Q14139	Q9U4F8	Yes	Yes	PTHR13931	PTHR13931
587	P53396	Q7KN85	Yes	Yes	PTHR23118	PTHR23118
588	Q8WY98	A1Z7W3	Yes	No	PTHR28668	PTHR28668
589	Q96JC1	Q9VEA2	Yes	Yes	PTHR12894	PTHR12894
590	Q8WV92	Q9VZK1	Yes	Yes	PTHR21222	PTHR21222
591	Q15050	Q8I937	Yes	Yes	PTHR17602	PTHR17602
592	Q5VZF2	O16011	Yes	No	PTHR12675	PTHR12675
593	P53621	Q9W0B8	Yes	Yes	PTHR19876	PTHR19876
594	P12277	P48610	Yes	Yes	PTHR11547	PTHR11547
595	O43924	Q9VLJ0	Yes	Yes	PTHR12976	PTHR12976
596	Q9UET6	Q9VDD9	Yes	Yes	PTHR10920	PTHR10920
597	O14657	O77277	Yes	No	PTHR10760	PTHR10760
598	Q16206	Q9VU18	Yes	No	PTHR16001	PTHR16001
599	Q7Z3F1	M9PFK5	Yes	Yes	PTHR22829	PTHR22829
600	Q9Y333	Q9VTW6	Yes	Yes	PTHR13829	PTHR13829
601	Q9UKG9	Q9VB02	Yes	Yes	PTHR22589	PTHR22589
602	O43581	Q9V4C4	Yes	No	PTHR10024	PTHR10024
603	Q96JY0	Q9VNS0	Yes	No	PTHR21358	PTHR21358
604	Q9Y3A0	Q9VVG6	Yes	Yes	PTHR12922	PTHR12922
605	Q9NRX1	Q9VR89	Yes	No	PTHR12826	PTHR12826
606	P19623	Q9VHA1	Yes	Yes	PTHR11558	PTHR11558
607	Q9H3R1	Q9V3L1	Yes	Yes	PTHR10605	PTHR10605
608	P63241	Q9GU68	Yes	Yes	PTHR11673	PTHR11673
609	Q9NZI8	M9NF14	Yes	Yes	PTHR10288	PTHR10288
610	Q12926	Q9VYI0	Yes	Yes	PTHR10352	PTHR10352
611	P28066	Q95083	Yes	Yes	PTHR11599	PTHR11599
612	Q75QN2	A1ZAK1	Yes	Yes	PTHR13350	PTHR13350
613	Q9H9A6	A0A0B4KG03	Yes	Yes	PTHR45752	PTHR45752
614	O94889	Q9VGE5	Yes	Yes	PTHR24412	PTHR24412
615	O75663	Q9W5W6	Yes	Yes	PTHR21021	PTHR21021
616	Q9NXB0	Q9VYM3	Yes	No	PTHR12968	PTHR12968
617	P25786	P12881	Yes	Yes	PTHR11599	PTHR11599
618	P60660	P54357	Yes	Yes	PTHR23048	PTHR23048
619	Q16718	Q9VTB4	Yes	Yes	PTHR12653	PTHR12653
620	Q4LDG9	A1Z7U2	Yes	Yes	PTHR15454	PTHR15454
621	Q5M9Q1	Q9VB74	Yes	No	PTHR13087	PTHR13087
622	Q6IN85	Q9VFS5	Yes	No	PTHR23318	PTHR23318
623	O75608	M9PEW1	Yes	No	PTHR10655	PTHR10655
624	Q9GZX9	Q9W494	Yes	Yes	PTHR12312	PTHR12312
625	Q8NHE4	Q9VZE9	Yes	Yes	PTHR12263	PTHR12263
626	Q8WUR7	Q9VZT2	Yes	Yes	PTHR13420	PTHR13420
627	Q9BR61	Q9VRG6	Yes	Yes	PTHR24119	PTHR24119
628	Q9Y5S2	Q9W1B0	Yes	Yes	PTHR22988	PTHR22988
629	Q9UHA3	Q9VGN9	Yes	Yes	PTHR10792	PTHR10792
630	Q9Y3D5	Q9VA81	Yes	No	PTHR13479	PTHR13479
631	Q9H3M7	Q0E8K8	Yes	No	PTHR11188	PTHR11188
632	Q9HD45	Q9VRN1	Yes	Yes	PTHR10766	PTHR10766
633	Q14207	Q9W363	Yes	No	PTHR15087	PTHR23202
634	Q96BY7	Q9VZX7	Yes	Yes	PTHR13190	PTHR13190
635	Q6ZVK8	Q9VGM4	Yes	No	PTHR22769	PTHR22769
636	Q13813	P13395	Yes	Yes	PTHR11915	PTHR11915
637	P61006	O18338	Yes	Yes	PTHR47980	PTHR47980
638	P55157	Q9VIH3	Yes	Yes	PTHR13024	PTHR13024
639	Q8N2K0	A1ZBH3	Yes	Yes	PTHR12277	PTHR12277
640	Q96K37	Q9VR50	Yes	Yes	PTHR11132	PTHR11132
641	P0C870	Q9VU77	Yes	Yes	PTHR12461	PTHR12461
642	P21439	Q5BI62	Yes	Yes	PTHR24221	PTHR24221
643	P21439	Q00449	Yes	Yes	PTHR24221	PTHR24221
644	P21439	Q00748	Yes	Yes	PTHR24221	PTHR24221
645	P21439	Q9VRW2	Yes	Yes	PTHR24221	PTHR24221
646	Q8NC60	Q8SZ15	Yes	Yes	PTHR46406	PTHR46406
647	Q9P0L0	Q9W4N8	Yes	No	PTHR10809	PTHR10809
648	P01111	P08646	Yes	No	PTHR24070	PTHR24070
649	Q9H7P6	Q9VWY7	Yes	No	PTHR31547	PTHR31612
650	P53007	Q7KSQ0	Yes	Yes	PTHR45788	PTHR45788
651	P46779	Q9VZS5	Yes	Yes	PTHR10544	PTHR10544
652	P57772	Q9W2H0	Yes	Yes	PTHR43721	PTHR43721
653	Q9Y6C9	Q9V3Y4	Yes	Yes	PTHR10780	PTHR10780
654	Q99727	Q9VH14	Yes	Yes	PTHR11844	PTHR11844
655	Q8IYT3	M9NDT0	Yes	Yes	PTHR18863	PTHR18863
656	Q8N695	P83740	Yes	No	PTHR42985	PTHR42985
657	Q9P0U1	Q7K036	Yes	Yes	PTHR46722	PTHR46722
658	Q6P1N9	Q7JUN9	Yes	Yes	PTHR10060	PTHR10060
659	Q8TCB7	A1ZAY5	Yes	Yes	PTHR22809	PTHR22809
660	Q9Y5N5	Q9VQF8	Yes	Yes	PTHR45875	PTHR45875
661	Q9GZQ3	Q76NP9	Yes	No	PTHR15666	PTHR15666
662	P55786	Q8IRH1	Yes	Yes	PTHR11533	PTHR11533
663	Q86UB9	Q9VHQ5	Yes	Yes	PTHR12459	PTHR12459
664	Q6DT37	Q9W1B0	Yes	Yes	PTHR22988	PTHR22988
665	P35520	Q9VRD9	Yes	Yes	PTHR10314	PTHR10314
666	P62879	P26308	Yes	Yes	PTHR19850	PTHR19850
667	Q9H477	O77425	Yes	Yes	PTHR10584	PTHR10584
668	Q9NXE4	Q9VGH0	Yes	Yes	PTHR12988	PTHR12988
669	O00401	Q9VAT0	Yes	No	PTHR13037	PTHR23202
670	Q15334	P08111	Yes	Yes	PTHR10241	PTHR10241
671	Q9H061	Q9VLM7	Yes	No	PTHR16296	PTHR16296
672	P05451	Q9VKL8	Yes	No	PTHR22803	
673	P20594	Q8MLX0	Yes	Yes	PTHR11920	PTHR11920
674	P52732	P46863	Yes	No	PTHR47970	PTHR47970
675	Q8N3G9	Q9VDK9	Yes	No	PTHR11861	PTHR23246
676	Q9NVX2	Q9VPR4	Yes	Yes	PTHR19848	PTHR19848
677	Q9UIF3	Q9W1V2	Yes	Yes	PTHR19960	PTHR19960
678	Q13190	Q24509	Yes	No	PTHR19957	PTHR19957
679	P19793	P20153	Yes	No	PTHR24083	PTHR24083
680	Q99816	Q9VVA7	Yes	Yes	PTHR23306	PTHR23306
681	Q8IVD9	Q8IN95	Yes	Yes	PTHR12356	PTHR12356
682	P36776	Q7KUT2	Yes	Yes	PTHR43718	PTHR43718
683	Q8N5U6	Q9W0D8	Yes	No	PTHR12983	PTHR12983
684	P59998	Q9VMH2	Yes	Yes	PTHR22629	PTHR22629
685	Q9Y266	Q9VVA6	Yes	Yes	PTHR12356	PTHR12356
686	Q9NR50	A1ZA22	Yes	Yes	PTHR45989	PTHR45989
687	Q01433	X2JEY5	Yes	Yes	PTHR11359	PTHR11359
688	P34949	Q9VH77	Yes	Yes	PTHR10309	PTHR10309
689	Q8IU85	Q7JMV3	Yes	Yes	PTHR24347	PTHR24347
690	Q9NPE2	Q9VBR0	Yes	No	PTHR13475	PTHR13475
691	Q96PB1	Q9W4P0	Yes	Yes	PTHR13533	PTHR13533
692	Q06945	P40656	Yes	No	PTHR10270	PTHR10270
693	Q9Y534	Q9VVA0	Yes	No	PTHR12962	PTHR12962
694	Q9BZE1	Q9VGW9	Yes	No	PTHR15889	PTHR15889
695	O75746	Q9VA73	Yes	Yes	PTHR45678	PTHR45678
696	Q9H469	Q9VMY0	Yes	Yes	PTHR13318	PTHR13318
697	O15047	Q5LJZ2	Yes	No	PTHR45814	PTHR45814
698	Q9NPJ6	Q9VS38	Yes	Yes	PTHR13208	PTHR13208
699	Q96HA8	Q7K2Y9	Yes	Yes	PTHR13035	PTHR13035
700	Q96NT3	Q9W4Y0	Yes	Yes	PTHR31400	PTHR31400
701	Q13162	Q9V3Q4	Yes	Yes	PTHR10681	PTHR10681
702	P17612	P12370	Yes	Yes	PTHR24353	PTHR24353
703	Q96GX5	Q95TN8	Yes	No	PTHR24356	PTHR24356
704	Q7Z569	A0A0B4KHR2	Yes	Yes	PTHR24007	PTHR24007
705	Q5JSL3	Q9VPI9	Yes	Yes	PTHR23317	PTHR23317
706	O95433	Q9V9Q4	Yes	Yes	PTHR13009	PTHR13009
707	Q8N4W6	Q9VX95	Yes	Yes	PTHR44733	PTHR44733
708	Q8NB14	Q7JQI1	Yes	No	PTHR24006	PTHR24006
709	Q96MR6	Q9W235	Yes	Yes	PTHR32215	PTHR32215
710	Q8NBJ5	Q8IPK4	Yes	No	PTHR10730	PTHR10730
711	O43808	Q9VZD9	Yes	Yes	PTHR45939	PTHR45939
712	Q9NPI0	Q9VMK8	Yes	Yes	PTHR13306	PTHR13306
713	Q53EL6	Q9VY91	Yes	No	PTHR12626	PTHR12626
714	Q8NET6	Q9VJG5	Yes	Yes	PTHR12137	PTHR12137
715	Q9UPY3	A1ZAW0	Yes	No	PTHR14950	PTHR14950
716	Q96EY9	Q7K157	Yes	Yes	PTHR11079	PTHR11079
717	Q9UHY7	Q9VN95	Yes	Yes	PTHR20371	PTHR20371
718	O14777	Q9VYB1	Yes	No	PTHR10643	PTHR10643
719	P08912	P16395	Yes	No	PTHR24247	PTHR24247
720	Q9H5U6	A1Z9S8	Yes	Yes	PTHR13493	PTHR13493
721	Q9Y5B9	Q8IRG6	Yes	Yes	PTHR13980	PTHR13980
722	P23759	P06601	Yes	No	PTHR45636	PTHR45636
723	Q8TAK5	M9NFF9	Yes	No	PTHR24193	PTHR24193
724	Q9NVM9	Q9VEX5	Yes	Yes	PTHR12955	PTHR12955
725	O43159	Q7K2B0	Yes	No	PTHR12787	PTHR12787
726	O60706	Q7KTC0	Yes	Yes	PTHR24223	PTHR24223
727	Q9BVJ6	Q9VUR2	Yes	No	PTHR14150	PTHR14150
728	Q6ZNA5	Q8MSU3	Yes	Yes	PTHR45828	PTHR45828
729	Q96DH6	Q9VVE5	Yes	Yes	PTHR48032	PTHR48032
730	P55010	Q9VXK6	Yes	Yes	PTHR23001	PTHR23001
731	Q86WV6	A0A0B4LFY9	Yes	No	PTHR34339	PTHR34339
732	Q8ND56	M9PF20	Yes	No	PTHR13586	PTHR13586
733	Q9UNZ2	Q7K3Z3	Yes	Yes	PTHR23333	PTHR23333
734	Q9UHX1	Q8T6B9	Yes	Yes	PTHR47330	PTHR47330
735	Q9H4B0	Q9VWD6	Yes	Yes	PTHR11735	PTHR11735
736	Q9Y221	Q9VC28	Yes	Yes	PTHR23415	PTHR23415
737	Q9Y450	Q9W074	Yes	Yes	PTHR23115	PTHR23115
738	P16389	P08510	Yes	No	PTHR11537	PTHR11537
739	Q6FI81	Q9V3Y2	Yes	Yes	PTHR13273	PTHR13273
740	P40937	Q9VKW3	Yes	Yes	PTHR11669	PTHR11669
741	Q63HQ2	A1ZA87	Yes	No	PTHR15036	PTHR15036
742	O95396	Q9VLJ8	Yes	Yes	PTHR10953	PTHR10953
743	Q16740	Q9VKY3	Yes	No	PTHR10381	PTHR10381
744	P43686	Q9V405	Yes	Yes	PTHR23073	PTHR23073
745	Q4L235	Q9VLL0	Yes	No	PTHR44845	PTHR44394
746	Q96HR8	Q9VJ62	Yes	No	PTHR31633	PTHR31633
747	P60866	P55828	Yes	Yes	PTHR11700	PTHR11700
748	P82921	Q8I0J3	Yes	Yes	PTHR21109	PTHR21109
749	O15020	Q00963	Yes	Yes	PTHR11915	PTHR11915
750	P08913	P22270	Yes	No	PTHR24248	PTHR24248
751	O43768	Q9VUB8	Yes	Yes	PTHR10358	PTHR10358
752	Q8IYY4	Q9VC70	Yes	No	PTHR21502	PTHR21502
753	Q01813	P52034	Yes	Yes	PTHR13697	PTHR13697
754	Q16543	Q24276	Yes	Yes	PTHR12800	PTHR12800
755	P12955	Q9VG79	Yes	Yes	PTHR43226	PTHR43226
756	P39748	Q7K7A9	Yes	Yes	PTHR11081	PTHR11081
757	Q5TA50	Q8MLW4	Yes	Yes	PTHR10219	PTHR10219
758	O94927	Q7K4B4	Yes	No	PTHR28588	PTHR34491
759	P15374	P35122	Yes	Yes	PTHR10589	PTHR10589
760	P55081	Q9W062	Yes	No	PTHR15327	PTHR15327
761	Q9GZQ4	Q8ITC9	Yes	No	PTHR24243	PTHR24243
