	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
1612	Q8N6H7	Q10367	Yes	No	PTHR45686	PTHR45686
1613	Q7L592	O14138	Yes	No	PTHR12049	PTHR12049
1614	P33992	P41389	Yes	Yes	PTHR11630	PTHR11630
1615	Q9BY42	Q10154	Yes	No	PTHR12775	PTHR12775
1616	O60313	P87320	Yes	No	PTHR11566	PTHR11566
1617	O60869	O94700	Yes	Yes	PTHR10245	PTHR10245
1618	P38606	P31406	Yes	Yes	PTHR43607	PTHR43607
1619	P52701	O74502	Yes	Yes	PTHR11361	PTHR11361
1620	Q9NW13	O74400	Yes	No	PTHR48039	PTHR48024
1621	Q9BV57	O94286	Yes	Yes	PTHR23418	PTHR23418
1622	Q04837	O14087	Yes	No	PTHR10302	PTHR10302
1623	Q9BY44	O74965	Yes	Yes	PTHR13227	PTHR13227
1624	P14868	O74407	Yes	Yes	PTHR43450	PTHR43450
1625	Q9BU89	Q9P6K9	Yes	Yes	PTHR12697	PTHR12697
1626	Q96FJ2	Q9UR05	Yes	Yes	PTHR11886	PTHR11886
1627	Q9BQ83	Q9P7M3	Yes	Yes	PTHR20208	PTHR20208
1628	Q92759	P87303	Yes	Yes	PTHR13152	PTHR13152
1629	Q68DH5	O94599	Yes	No	PTHR21355	PTHR21355
1630	Q9H6K4	Q9P7W0	Yes	No	PTHR12499	PTHR12499
1631	O60499	Q9HGN3	Yes	No	PTHR19957	PTHR19957
1632	P61923	O74891	Yes	Yes	PTHR11043	PTHR11043
1633	P29144	Q9UT05	Yes	Yes	PTHR43806	PTHR43806
1634	O15372	Q9UT48	Yes	Yes	PTHR10410	PTHR10410
1635	Q16773	O14209	Yes	No	PTHR43807	PTHR43807
1636	Q9BSB4	O13978	Yes	Yes	PTHR13292	PTHR13292
1637	Q9ULX3	Q9UTK0	Yes	Yes	PTHR12814	PTHR12814
1638	Q9UQ84	P53695	Yes	No	PTHR11081	PTHR11081
1639	Q5C9Z4	O13971	Yes	No	PTHR18034	PTHR18034
1640	P19623	Q09741	Yes	Yes	PTHR11558	PTHR11558
1641	Q4V339	O74310	Yes	No	PTHR13748	PTHR13748
1642	Q9H981	Q9US07	Yes	Yes	PTHR11937	PTHR11937
1643	A6NDG6	Q00472	Yes	Yes	PTHR19288	PTHR19288
1644	Q96CQ1	Q9P6L7	Yes	Yes	PTHR45829	PTHR45829
1645	Q8N4T8	O42866	Yes	Yes	PTHR42760	PTHR42760
1646	Q16613	Q9UT25	Yes	No	PTHR10908	PTHR10908
1647	Q68CQ4	O74974	Yes	No	PTHR12933	PTHR12933
1648	Q14457	P87117	Yes	Yes	PTHR12768	PTHR12768
1649	P06730	P78954	Yes	Yes	PTHR11960	PTHR11960
1650	O15260	O74559	Yes	Yes	PTHR23427	PTHR23427
1651	Q96G04	O14118	Yes	No	PTHR14614	PTHR14614
1652	P52434	Q92399	Yes	Yes	PTHR10917	PTHR10917
1653	Q14320	Q7LKZ5	Yes	Yes	PTHR12722	PTHR12722
1654	Q9NYV6	Q10110	Yes	Yes	PTHR12790	PTHR12790
1655	Q9UKY4	Q9C100	Yes	Yes	PTHR10050	PTHR10050
1656	P47756	Q9HGP5	Yes	Yes	PTHR10619	PTHR10619
1657	Q9NS91	O74747	Yes	No	PTHR14134	PTHR14134
1658	O75352	Q10227	Yes	No	PTHR12226	PTHR16201
1659	Q5VSL9	O13665	Yes	No	PTHR13239	PTHR13239
1660	Q9BRR8	Q9HE07	Yes	No	PTHR13384	PTHR13384
1661	P61011	P21565	Yes	Yes	PTHR11564	PTHR11564
1662	P22314	O94609	Yes	Yes	PTHR10953	PTHR10953
1663	Q3KRA9	Q9UT12	Yes	No	PTHR46030	PTHR21052
1664	Q96T52	Q9UST2	Yes	Yes	PTHR46041	PTHR46041
1665	Q96F25	O14199	Yes	Yes	PTHR12154	PTHR12154
1666	Q99426	Q10235	Yes	Yes	PTHR18916	PTHR18916
1667	O00567	O94514	Yes	No	PTHR10894	PTHR10894
1668	O15523	O13370	Yes	No	PTHR47958	PTHR47958
1669	Q7Z7H5	O14324	Yes	Yes	PTHR22811	PTHR22811
1670	Q9UIV1	O74856	Yes	Yes	PTHR10797	PTHR10797
1671	Q69YN2	Q10414	Yes	Yes	PTHR12072	PTHR12072
1672	Q32NB8	Q9HDW1	Yes	Yes	PTHR12586	PTHR12586
1673	P46781	Q09757	Yes	No	PTHR11831	PTHR11831
1674	P62241	Q9P7B2	Yes	Yes	PTHR10394	PTHR10394
1675	Q8N2K1	O42646	Yes	No	PTHR24068	PTHR24068
1676	Q7L2H7	Q09722	Yes	Yes	PTHR15350	PTHR15350
1677	Q16543	O94740	Yes	No	PTHR12800	PTHR12800
1678	O14744	P78963	Yes	Yes	PTHR10738	PTHR10738
1679	Q96SB8	P53692	Yes	Yes	PTHR19306	PTHR19306
1680	Q9UNS1	Q9UUM2	Yes	No	PTHR22940	PTHR22940
1681	O14521	Q9P7X0	Yes	No	PTHR13337	PTHR13337
1682	Q99442	O13787	Yes	No	PTHR12443	PTHR12443
1683	P21439	P36619	Yes	Yes	PTHR24221	PTHR24221
1684	Q8NBU5	Q9P7J5	Yes	Yes	PTHR45644	PTHR45644
1685	Q96LI5	O74874	Yes	No	PTHR12121	PTHR12121
1686	Q00403	O13749	Yes	Yes	PTHR11618	PTHR11618
1687	Q16342	Q09787	Yes	No	PTHR12298	PTHR12298
1688	Q9NYZ1	Q9Y7K7	Yes	Yes	PTHR13019	PTHR13019
1689	Q49B96	O14056	Yes	No	PTHR21107	PTHR21107
1690	Q16850	Q09736	Yes	Yes	PTHR24286	PTHR24286
1691	Q8IZD4	O36027	Yes	No	PTHR16290	
1692	P06576	P22068	Yes	Yes	PTHR15184	PTHR15184
1693	Q15437	O74873	Yes	Yes	PTHR11141	PTHR11141
1694	Q8WUX9	O94730	Yes	No	PTHR22761	PTHR22761
1695	Q92878	Q9UTJ8	Yes	No	PTHR18867	PTHR18867
1696	P53680	Q9Y7L6	Yes	Yes	PTHR11753	PTHR11753
1697	P80404	O13837	Yes	Yes	PTHR43206	PTHR43206
1698	Q4G176	O74976	Yes	Yes	PTHR24096	PTHR43201
1699	Q92930	P17609	Yes	No	PTHR47980	PTHR47980
1700	P06280	Q9URZ0	Yes	No	PTHR11452	PTHR11452
1701	P42356	Q9USR3	Yes	No	PTHR10048	PTHR10048
1702	Q12962	O60171	Yes	No	PTHR21242	PTHR21242
1703	Q96NY9	P87231	Yes	Yes	PTHR13451	PTHR13451
1704	P00846	P21535	Yes	No	PTHR11410	PTHR11410
1705	P49588	O13914	Yes	Yes	PTHR11777	PTHR11777
1706	P55809	Q9UUJ9	Yes	No	PTHR13707	PTHR43609
1707	Q15386	Q1K9C4	Yes	No	PTHR45700	PTHR45700
1708	Q9Y263	O94289	Yes	Yes	PTHR19849	PTHR19849
1709	Q99797	Q10415	Yes	Yes	PTHR11804	PTHR11804
1710	Q9HB07	Q9P7T6	Yes	Yes	PTHR11215	PTHR11215
1711	Q9Y673	O60061	Yes	Yes	PTHR10859	PTHR10859
1712	P20839	O14344	Yes	Yes	PTHR11911	PTHR11911
1713	Q86V88	O94279	Yes	Yes	PTHR17901	PTHR17901
1714	P54868	P54874	Yes	Yes	PTHR43323	PTHR43323
1715	Q8NFH5	O13838	Yes	No	PTHR21527	PTHR21527
1716	Q9Y697	O74351	Yes	Yes	PTHR11601	PTHR11601
1717	O60921	P78955	Yes	Yes	PTHR12900	PTHR12900
1718	Q9NTK5	O13998	Yes	Yes	PTHR23305	PTHR23305
1719	P24298	Q10334	Yes	No	PTHR11751	PTHR11751
1720	Q6P3W7	Q9P7X5	Yes	No	PTHR12984	PTHR12984
1721	Q9UNX4	P87177	Yes	Yes	PTHR19853	PTHR19853
1722	Q96RP9	Q9USZ1	Yes	Yes	PTHR43636	PTHR43636
1723	A8MPP1	O14147	Yes	Yes	PTHR11472	PTHR11472
1724	P18621	O14339	Yes	Yes	PTHR11593	PTHR11593
1725	Q8N6M3	Q9HGM4	Yes	No	PTHR23129	PTHR23129
1726	Q9Y6E0	O14305	Yes	No	PTHR48012	PTHR48012
1727	Q6P3X3	O36033	Yes	Yes	PTHR16193	PTHR16193
1728	Q9Y282	Q09895	Yes	Yes	PTHR10984	PTHR10984
1729	Q9NTJ4	Q9UT61	Yes	Yes	PTHR46017	PTHR46017
1730	Q9BQE3	P04689	Yes	Yes	PTHR11588	PTHR11588
1731	Q9Y4L1	Q10061	Yes	No	PTHR45639	PTHR45639
1732	O00488	Q9P370	Yes	Yes	PTHR46095	PTHR46095
1733	O00764	O14242	Yes	Yes	PTHR10534	PTHR10534
1734	O75663	Q9USK5	Yes	Yes	PTHR21021	PTHR21021
1735	P62995	Q10422	Yes	No	PTHR48034	PTHR15241
1736	Q96B26	Q10205	Yes	Yes	PTHR11097	PTHR11097
1737	Q15020	Q9USY2	Yes	No	PTHR15481	PTHR23147
1738	Q9UBT6	O74944	Yes	No	PTHR11076	PTHR11076
1739	O43169	Q9USM6	Yes	Yes	PTHR19359	PTHR19359
1740	Q9NRL3	O94560	Yes	No	PTHR15653	PTHR15653
1741	P63172	Q9UTS6	Yes	No	PTHR21255	PTHR21255
1742	P33240	Q9P6P7	Yes	No	PTHR45735	PTHR45735
1743	Q6P1Q9	Q9P7L6	Yes	No	PTHR22809	PTHR22809
1744	P62857	P0CT79	Yes	Yes	PTHR10769	PTHR10769
1745	P42766	O74904	Yes	Yes	PTHR45722	PTHR45722
1746	O95455	Q9HDU4	Yes	Yes	PTHR43000	PTHR43000
1747	Q13608	O13764	Yes	No	PTHR23077	PTHR23077
1748	P11926	Q9UQW9	Yes	Yes	PTHR11482	PTHR11482
1749	Q9NWU1	O94297	Yes	Yes	PTHR11712	PTHR11712
1750	O43175	P87228	Yes	No	PTHR42938	PTHR10996
1751	P57059	Q9URY1	Yes	No	PTHR24343	PTHR24343
1752	Q8WUX2	P87305	Yes	Yes	PTHR12192	PTHR12192
1753	Q9BQ67	Q9P783	Yes	Yes	PTHR45903	PTHR45903
1754	P27635	Q09127	Yes	No	PTHR11726	PTHR11726
1755	Q9NRP4	Q9P7Y2	Yes	No	PTHR13137	PTHR13137
1756	O75175	O13870	Yes	No	PTHR23326	PTHR23326
1757	P62913	P0CT77	Yes	Yes	PTHR11994	PTHR11994
1758	Q9BV20	O60185	Yes	Yes	PTHR43475	PTHR43475
1759	Q9UKZ1	O13957	Yes	No	PTHR15975	
1760	P20042	P56329	Yes	No	PTHR23001	PTHR23001
1761	Q00796	P36624	Yes	Yes	PTHR43161	PTHR43161
1762	Q99633	O94406	Yes	Yes	PTHR13007	PTHR13007
1763	Q9BXR0	O94460	Yes	Yes	PTHR43530	PTHR43530
1764	P54619	Q10343	Yes	Yes	PTHR13780	PTHR13780
1765	Q96JC1	O13955	Yes	Yes	PTHR12894	PTHR12894
1766	Q96FL8	Q9USK3	Yes	No	PTHR11206	PTHR11206
1767	Q8WUM0	Q9UTH0	Yes	No	PTHR13405	PTHR13405
1768	O14662	Q9P6P1	Yes	No	PTHR19957	PTHR19957
1769	P04035	Q10283	Yes	No	PTHR10572	PTHR10572
1770	Q13356	Q09928	Yes	Yes	PTHR45625	PTHR45625
1771	Q9BUK6	Q9P6K5	Yes	No	PTHR13391	PTHR13391
1772	Q9Y5L4	Q10481	Yes	Yes	PTHR19338	PTHR19338
1773	Q9Y248	O94329	Yes	Yes	PTHR12772	PTHR12772
1774	Q8IWW8	Q09669	Yes	Yes	PTHR11496	PTHR11496
1775	P05386	P17476	Yes	Yes	PTHR45696	PTHR45696
1776	Q15363	Q9P7I9	Yes	Yes	PTHR22811	PTHR22811
1777	P23284	O94273	Yes	Yes	PTHR11071	PTHR11071
1778	P46778	Q9UUC1	Yes	Yes	PTHR20981	PTHR20981
1779	Q16774	Q9P6I5	Yes	Yes	PTHR23117	PTHR23117
1780	Q9UJX4	Q9P4W7	Yes	No	PTHR12830	PTHR12830
1781	P43487	Q09717	Yes	No	PTHR23138	PTHR23138
1782	P99999	P00046	Yes	Yes	PTHR11961	PTHR11961
1783	Q9BV38	Q10272	Yes	Yes	PTHR18763	PTHR18763
1784	Q9Y265	Q9C0X6	Yes	Yes	PTHR11093	PTHR11093
1785	O43172	Q9UTC7	Yes	Yes	PTHR19846	PTHR19846
1786	O14807	P08647	Yes	No	PTHR24070	PTHR24070
1787	O95568	Q9UTQ8	Yes	No	PTHR14614	PTHR14614
1788	Q14894	Q9HDZ0	Yes	Yes	PTHR13812	PTHR13812
1789	Q16539	Q09892	Yes	Yes	PTHR24055	PTHR24055
1790	Q8N4J0	Q9Y7J3	Yes	Yes	PTHR12303	PTHR12303
1791	P49789	P49776	Yes	No	PTHR46981	PTHR46243
1792	P61313	Q9US22	Yes	No	PTHR11847	PTHR11847
1793	Q96G46	Q9UTH9	Yes	Yes	PTHR45846	PTHR45846
1794	P52655	Q9USU9	Yes	No	PTHR12694	PTHR12694
1795	P57721	O74919	Yes	No	PTHR10288	PTHR10288
1796	O15504	O74315	Yes	No	PTHR46527	PTHR46527
1797	P00414	P14575	Yes	Yes	PTHR11403	PTHR11403
1798	P08240	O43032	Yes	Yes	PTHR43134	PTHR43134
1799	Q9BV81	O59764	Yes	Yes	PTHR20994	PTHR20994
1800	P23368	P40375	Yes	No	PTHR23406	PTHR23406
1801	Q13144	P56287	Yes	Yes	PTHR45887	PTHR45887
1802	O60907	O74845	Yes	No	PTHR22846	PTHR22846
1803	Q6UX04	O42941	Yes	No	PTHR45625	PTHR45625
1804	P61457	O42658	Yes	No	PTHR12599	PTHR12599
1805	Q8WV16	Q09873	Yes	Yes	PTHR44472	PTHR44472
1806	P39748	P39750	Yes	Yes	PTHR11081	PTHR11081
1807	P62195	P41836	Yes	Yes	PTHR23073	PTHR23073
1808	Q9NT62	O43035	Yes	Yes	PTHR12866	PTHR12866
1809	O43242	O42897	Yes	Yes	PTHR10758	PTHR10758
1810	P49815	Q9UUG9	Yes	No	PTHR10063	PTHR10063
1811	O14579	O74767	Yes	Yes	PTHR10805	PTHR10805
1812	O94826	O14217	Yes	Yes	PTHR46208	PTHR46208
1813	Q9NWT1	O74453	Yes	Yes	PTHR44675	PTHR44675
1814	P09960	O94544	Yes	Yes	PTHR45726	PTHR45726
1815	Q3KQZ1	Q9UTN1	Yes	Yes	PTHR45928	PTHR45618
1816	Q92530	Q9UTI1	Yes	No	PTHR13266	PTHR13266
1817	Q96DW6	Q9P6N6	Yes	Yes	PTHR46181	PTHR46181
1818	Q92538	Q9P7R8	Yes	No	PTHR10663	PTHR10663
1819	P62495	P79063	Yes	Yes	PTHR10113	PTHR10113
1820	Q7Z4H3	P87242	Yes	Yes	PTHR11845	PTHR11845
1821	Q8IY21	Q9P7T8	Yes	Yes	PTHR44533	PTHR44533
1822	Q9Y3L3	Q09697	Yes	No	PTHR14130	PTHR23065
1823	Q8TCT9	Q9UTA3	Yes	Yes	PTHR12174	PTHR12174
1824	Q5T280	O13641	Yes	No	PTHR12150	PTHR12150
1825	Q92620	Q9P774	Yes	No	PTHR18934	PTHR18934
1826	O15400	O94651	Yes	No	PTHR19957	PTHR19957
1827	Q99638	P26306	Yes	No	PTHR15237	PTHR15237
1828	Q9H9Y6	Q9P7X8	Yes	Yes	PTHR20856	PTHR20856
1829	O15305	Q9UTJ2	Yes	No	PTHR10466	PTHR10466
1830	O60925	O14334	Yes	Yes	PTHR20903	PTHR20903
1831	Q13895	O60071	Yes	No	PTHR12821	PTHR12821
1832	P27708	Q09794	Yes	Yes	PTHR11405	PTHR11405
1833	Q16222	O94617	Yes	Yes	PTHR11952	PTHR11952
1834	O95777	O74483	Yes	Yes	PTHR15588	PTHR15588
1835	A0A1W2PR95	Q9Y7T1	Yes	No	PTHR10933	PTHR10933
1836	P15086	O74818	Yes	Yes	PTHR11705	PTHR11705
1837	O43681	Q9P7F8	Yes	Yes	PTHR10803	PTHR10803
1838	P35998	O42931	Yes	Yes	PTHR23073	PTHR23073
1839	Q9UNM6	Q9US13	Yes	Yes	PTHR10539	PTHR10539
1840	P51148	P36586	Yes	Yes	PTHR24073	PTHR24073
1841	Q15427	O14102	Yes	No	PTHR48030	PTHR48030
1842	Q9H583	O60179	Yes	No	PTHR13457	PTHR13457
1843	Q14914	Q9C0Y6	Yes	Yes	PTHR43205	PTHR43205
1844	Q13042	P41889	Yes	No	PTHR12558	PTHR12558
1845	Q15031	Q09828	Yes	Yes	PTHR43740	PTHR43740
1846	Q96AP0	O14246	Yes	No	PTHR14487	PTHR14487
1847	Q9P2W1	Q9HGK2	Yes	Yes	PTHR15938	PTHR15938
1848	O75027	O14286	Yes	Yes	PTHR24221	PTHR24221
1849	Q9UJX2	O94556	Yes	Yes	PTHR12558	PTHR12558
1850	P62750	O74391	Yes	Yes	PTHR11620	PTHR11620
1851	Q9H2P9	O74898	Yes	Yes	PTHR10882	PTHR10882
1852	Q5MNZ6	Q9P3W2	Yes	No	PTHR11227	PTHR11227
1853	O75832	Q10311	Yes	Yes	PTHR24126	PTHR24118
1854	P11498	Q9UUE1	Yes	Yes	PTHR43778	PTHR43778
1855	Q9UKK9	Q9P791	Yes	Yes	PTHR11839	PTHR11839
1856	Q9BUB4	O42912	Yes	No	PTHR46516	PTHR47803
1857	Q9HD20	O14072	Yes	Yes	PTHR45630	PTHR45630
1858	P23378	Q09785	Yes	Yes	PTHR11773	PTHR11773
1859	Q8N6M0	Q9UUK3	Yes	No	PTHR12419	PTHR12419
1860	Q99759	P28829	Yes	No	PTHR24361	PTHR11584
1861	Q9H2V7	Q9US37	Yes	No	PTHR23505	PTHR43791
1862	P12956	O94395	Yes	Yes	PTHR12604	PTHR12604
1863	Q9BRT9	Q9P7C8	Yes	Yes	PTHR21206	PTHR21206
1864	Q9ULA0	O36014	Yes	Yes	PTHR28570	PTHR28570
1865	P13866	Q8TFG0	Yes	No	PTHR11819	PTHR46154
1866	P61163	O94630	Yes	No	PTHR11937	PTHR11937
1867	P60953	Q01112	Yes	Yes	PTHR24072	PTHR24072
1868	O14802	O94666	Yes	Yes	PTHR19376	PTHR19376
1869	P36404	Q09767	Yes	Yes	PTHR45697	PTHR45697
1870	O75150	O74563	Yes	No	PTHR23163	PTHR23163
1871	P26640	O75005	Yes	No	PTHR11946	PTHR11946
1872	Q9NRW1	P17608	Yes	Yes	PTHR24073	PTHR24073
1873	P20338	O13876	Yes	No	PTHR47979	PTHR47980
1874	Q99487	Q9URV1	Yes	No	PTHR10272	PTHR10272
1875	P20618	Q9UQY2	Yes	Yes	PTHR32194	PTHR32194
1876	Q6ZV29	Q9USJ4	Yes	Yes	PTHR14226	PTHR14226
1877	Q92521	Q9USN0	Yes	Yes	PTHR22760	PTHR22760
1878	Q08AM6	P87145	Yes	Yes	PTHR16023	PTHR16023
1879	P52209	P78812	Yes	Yes	PTHR11811	PTHR11811
1880	Q96PD7	O74850	Yes	No	PTHR12317	PTHR12317
1881	Q9P1U1	P32390	Yes	Yes	PTHR11937	PTHR11937
1882	Q96H20	O94663	Yes	Yes	PTHR12806	PTHR12806
1883	O60671	P22193	Yes	Yes	PTHR10870	PTHR10870
1884	P56537	O94476	Yes	Yes	PTHR10784	PTHR10784
1885	O15235	O14182	Yes	No	PTHR11652	PTHR11652
1886	Q9Y333	O94408	Yes	Yes	PTHR13829	PTHR13829
1887	Q9H993	O94725	Yes	Yes	PTHR12260	PTHR12260
1888	P30038	O74766	Yes	Yes	PTHR14516	PTHR42862
1889	Q9GZP4	Q9P7A1	Yes	Yes	PTHR12175	PTHR12175
1890	P62854	Q9UTG4	Yes	Yes	PTHR12538	PTHR12538
1891	Q99805	Q9Y819	Yes	Yes	PTHR10766	PTHR10766
1892	Q15819	O74983	Yes	No	PTHR24068	PTHR24068
1893	Q15257	O36016	Yes	Yes	PTHR10012	PTHR10012
1894	Q7Z4Q2	Q9P7W7	Yes	Yes	PTHR13347	PTHR13347
1895	Q9C0E8	O94414	Yes	No	PTHR22166	PTHR22166
1896	Q6IA69	O74940	Yes	Yes	PTHR23090	PTHR23090
1897	P49821	O94500	Yes	Yes	PTHR11780	PTHR11780
1898	Q09161	O14253	Yes	Yes	PTHR12412	PTHR12412
1899	Q9ULD0	O74378	Yes	Yes	PTHR23152	PTHR23152
1900	Q86VZ2	O43017	Yes	No	PTHR22847	PTHR22847
1901	Q9P2I0	O74740	Yes	Yes	PTHR45922	PTHR45922
1902	Q16851	P78811	Yes	Yes	PTHR43511	PTHR43511
1903	P62310	Q9Y7M4	Yes	Yes	PTHR13110	PTHR13110
1904	Q05932	O74742	Yes	Yes	PTHR11136	PTHR11136
1905	P48378	P48383	Yes	No	PTHR12619	PTHR12619
1906	P63279	P40984	Yes	Yes	PTHR24067	PTHR24067
1907	Q9NZ56	O42854	Yes	No	PTHR13037	PTHR15175
1908	P61966	Q9P7N2	Yes	No	PTHR11753	PTHR11753
1909	Q5HYK3	P87230	Yes	Yes	PTHR43591	PTHR43591
1910	Q99873	Q9URX7	Yes	Yes	PTHR11006	PTHR11006
1911	Q9H300	O14364	Yes	No	PTHR43731	PTHR43731
1912	Q9UBF2	P87140	Yes	Yes	PTHR10261	PTHR10261
1913	Q8N8A6	Q76PD3	Yes	No	PTHR24031	PTHR24031
1914	Q92993	O94446	Yes	Yes	PTHR10615	PTHR10615
1915	Q9P253	O74925	Yes	Yes	PTHR23323	PTHR23323
1916	Q96T83	O13726	Yes	No	PTHR10110	PTHR10110
1917	P00395	P07657	Yes	Yes	PTHR10422	PTHR10422
1918	Q96Q11	Q9UTQ0	Yes	No	PTHR46173	PTHR13734
1919	P08397	Q09899	Yes	No	PTHR11557	PTHR11557
1920	Q9P2X3	O13997	Yes	No	PTHR16301	PTHR16301
1921	Q8WVM8	O74534	Yes	Yes	PTHR11679	PTHR11679
1922	Q9Y3A2	Q10106	Yes	Yes	PTHR12838	PTHR12838
1923	Q9Y584	P87146	Yes	No	PTHR14110	PTHR14110
1924	Q8N3J2	Q09800	Yes	No	PTHR12829	PTHR12829
1925	Q9NQT4	O42894	Yes	Yes	PTHR11953	PTHR11953
1926	Q9UKD2	Q9USZ6	Yes	Yes	PTHR45841	PTHR45841
1927	P62244	P0CT58	Yes	Yes	PTHR11758	PTHR11758
1928	Q02218	O74378	Yes	Yes	PTHR23152	PTHR23152
1929	Q96P66	O94744	Yes	No	PTHR24248	PTHR23112
1930	Q8IUH5	Q09701	Yes	Yes	PTHR24161	PTHR24161
1931	Q9Y5K8	O59823	Yes	Yes	PTHR11671	PTHR11671
1932	Q8N5Z0	Q9Y7S6	Yes	Yes	PTHR42790	PTHR42790
1933	Q1L5Z9	O60106	Yes	No	PTHR23327	PTHR23327
1934	Q9BV79	Q10488	Yes	Yes	PTHR43981	PTHR43981
1935	O95602	P15398	Yes	Yes	PTHR19376	PTHR19376
1936	O00519	O59805	Yes	Yes	PTHR45847	PTHR46072
1937	Q8TBE9	Q09893	Yes	No	PTHR46470	PTHR47438
1938	Q12874	O59706	Yes	Yes	PTHR12786	PTHR12786
1939	Q9UQ10	Q9UT60	Yes	Yes	PTHR22604	PTHR22604
1940	Q9BYV1	Q9US34	Yes	Yes	PTHR45688	PTHR45688
1941	Q9P0I2	Q9P787	Yes	Yes	PTHR13116	PTHR13116
1942	Q16595	O74831	Yes	No	PTHR16821	PTHR16821
1943	Q99807	O74826	Yes	Yes	PTHR11237	PTHR11237
1944	Q93050	O13742	Yes	Yes	PTHR11629	PTHR11629
1945	Q8TDC3	P87050	Yes	No	PTHR24343	PTHR24343
1946	Q9UKR5	O74820	Yes	Yes	PTHR15451	PTHR15451
1947	P27987	O74561	Yes	No	PTHR12400	PTHR12400
1948	P30043	Q9Y7K0	Yes	No	PTHR43355	PTHR15020
1949	P23396	O60128	Yes	Yes	PTHR11760	PTHR11760
1950	P56282	O94263	Yes	No	PTHR12708	PTHR12708
1951	Q9NQ55	O14206	Yes	No	PTHR12661	PTHR12661
1952	Q53GS9	Q9USR2	Yes	Yes	PTHR21646	PTHR21646
1953	Q9GZY0	Q9Y8G3	Yes	No	PTHR10662	PTHR10662
1954	Q8TCT1	Q9P6N2	Yes	No	PTHR20889	PTHR43344
1955	O60763	Q09857	Yes	No	PTHR10013	PTHR10013
1956	Q8IWV8	O60152	Yes	No	PTHR21497	PTHR21497
1957	Q92903	Q9P381	Yes	Yes	PTHR13773	PTHR13773
1958	Q12792	O94399	Yes	No	PTHR13759	PTHR13759
1959	P06132	Q9USJ5	Yes	Yes	PTHR21091	PTHR21091
1960	Q14697	Q9US55	Yes	Yes	PTHR22762	PTHR22762
1961	Q8NBM4	Q9UTK7	Yes	No		
1962	Q96NT5	O13714	Yes	No	PTHR23507	PTHR23507
1963	Q9Y4Z0	O14352	Yes	No	PTHR23338	PTHR23338
1964	Q96P70	Q10297	Yes	Yes	PTHR10997	PTHR10997
1965	P00156	P05501	Yes	Yes	PTHR19271	PTHR19271
1966	P23193	P49373	Yes	No	PTHR11477	PTHR11477
1967	Q96BP3	O74942	Yes	Yes	PTHR45625	PTHR45625
1968	P78381	P87041	Yes	Yes	PTHR10231	PTHR10231
1969	Q9NPD3	O42872	Yes	Yes	PTHR11953	PTHR11953
1970	Q9Y221	Q1MTQ9	Yes	Yes	PTHR23415	PTHR23415
1971	Q9H3H1	Q9UT75	Yes	Yes	PTHR11088	PTHR11088
1972	P43246	O74773	Yes	Yes	PTHR11361	PTHR11361
1973	Q13610	Q9P775	Yes	Yes	PTHR14091	PTHR14091
1974	Q53FV1	O42901	Yes	No	PTHR12665	PTHR12665
1975	O75419	O74113	Yes	Yes	PTHR10507	PTHR10507
1976	P26639	P87144	Yes	Yes	PTHR11451	PTHR11451
1977	P23919	P36590	Yes	Yes	PTHR10344	PTHR10344
1978	Q07864	P87154	Yes	Yes	PTHR10670	PTHR10670
1979	Q9UKB1	P87053	Yes	No	PTHR44129	PTHR19876
1980	Q9UGP5	Q09693	Yes	Yes	PTHR11276	PTHR11276
1981	P46087	O94268	Yes	No	PTHR22807	PTHR22807
1982	Q6P1R4	Q9HGN6	Yes	No	PTHR11082	PTHR11082
1983	Q9NPG8	O60069	Yes	No	PTHR22883	PTHR22883
1984	Q9H6R0	Q03319	Yes	Yes	PTHR18934	PTHR18934
1985	P22557	O14092	Yes	No	PTHR13693	PTHR13693
1986	Q92643	Q9USP5	Yes	No	PTHR48067	PTHR48067
1987	Q15008	Q10335	Yes	Yes	PTHR14145	PTHR14145
1988	Q9HCU5	Q10659	Yes	No	PTHR23284	PTHR23284
1989	Q9UGP8	Q9HGN7	Yes	Yes	PTHR24075	PTHR24075
1990	Q99848	O13802	Yes	No	PTHR13028	PTHR13028
1991	Q92546	O60183	Yes	No	PTHR12507	PTHR12507
1992	Q9Y3A0	O94453	Yes	Yes	PTHR12922	PTHR12922
1993	Q8WVC6	O74414	Yes	Yes	PTHR10695	PTHR10695
1994	Q10713	O94745	Yes	Yes	PTHR11851	PTHR11851
1995	Q6N069	O74985	Yes	Yes	PTHR22767	PTHR22767
1996	Q96IJ6	O60064	Yes	Yes	PTHR22572	PTHR22572
1997	Q6NWY9	O14176	Yes	No	PTHR11864	PTHR11864
1998	Q8WV83	O94654	Yes	No	PTHR23051	PTHR23051
1999	Q14527	P36607	Yes	No	PTHR45626	PTHR45626
2000	Q9BSH4	O43075	Yes	Yes	PTHR12532	PTHR12532
2001	Q16540	Q09727	Yes	No	PTHR12059	PTHR12059
2002	Q8IUR7	O13986	Yes	No	PTHR15651	PTHR15651
2003	Q9H4B0	O94710	Yes	Yes	PTHR11735	PTHR11735
2004	Q00266	O60198	Yes	Yes	PTHR11964	PTHR11964
2005	Q8N3C0	O60072	Yes	Yes	PTHR24075	PTHR47961
2006	Q8N3C0	Q9UT24	Yes	Yes	PTHR24075	PTHR24075
