	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
1659	Q9HAV7	P38523	Yes	No	PTHR21237	PTHR21237
1660	Q96CW5	P53540	Yes	No	PTHR19302	PTHR19302
1661	Q9UPT5	P19658	Yes	No	PTHR12542	PTHR12542
1662	P61927	P49166	Yes	Yes	PTHR10768	PTHR10768
1663	P09661	Q08963	Yes	No	PTHR10552	PTHR10552
1664	Q9UGC7	P30775	Yes	No	PTHR43804	PTHR43804
1665	Q8N2U9	Q03687	Yes	Yes	PTHR14856	PTHR14856
1666	O75312	P53303	Yes	Yes	PTHR10876	PTHR10876
1667	Q14894	P53110	Yes	No	PTHR13812	PTHR13812
1668	P30085	P15700	Yes	Yes	PTHR23359	PTHR23359
1669	P54098	P15801	Yes	No	PTHR10267	PTHR10267
1670	Q86UY6	Q04751	Yes	No	PTHR20531	PTHR20531
1671	Q96F25	P38242	Yes	Yes	PTHR12154	PTHR12154
1672	O75880	P23833	Yes	No	PTHR12151	PTHR12151
1673	Q6IQ20	Q02883	Yes	No	PTHR15032	PTHR15032
1674	O75486	P06844	Yes	Yes	PTHR11380	PTHR11380
1675	O14653	P25385	Yes	No	PTHR21230	PTHR21230
1676	Q92890	P53044	Yes	Yes	PTHR12555	PTHR12555
1677	P54687	P47176	Yes	Yes	PTHR11825	PTHR11825
1678	Q9NRZ7	Q12185	Yes	No	PTHR10983	PTHR10983
1679	Q92685	P38179	Yes	Yes	PTHR12646	PTHR12646
1680	Q8TE02	P38874	Yes	No	PTHR15641	PTHR15641
1681	Q9NQT5	Q08285	Yes	No	PTHR21321	PTHR21321
1682	O14579	P40509	Yes	Yes	PTHR10805	PTHR10805
1683	Q32P41	P38793	Yes	Yes	PTHR23245	PTHR23245
1684	Q05639	P02994	Yes	Yes	PTHR23115	PTHR23115
1685	Q99633	P33411	Yes	No	PTHR13007	PTHR13007
1686	O00519	P22580	Yes	Yes	PTHR45847	PTHR46072
1687	P55809	P32316	Yes	No	PTHR13707	PTHR43609
1688	Q99436	P25043	Yes	Yes	PTHR11599	PTHR11599
1689	Q96GX9	P47095	Yes	Yes	PTHR10640	PTHR10640
1690	Q9H0A0	P53914	Yes	Yes	PTHR10925	PTHR10925
1691	Q9NYU1	P22023	Yes	No	PTHR11226	PTHR11226
1692	P30519	P32339	Yes	No	PTHR10720	PTHR10720
1693	O95573	P30624	Yes	No	PTHR43272	PTHR43272
1694	Q14566	P53091	Yes	Yes	PTHR11630	PTHR11630
1695	Q9H2W6	P36528	Yes	No	PTHR13124	PTHR13124
1696	O43776	P38707	Yes	Yes	PTHR22594	PTHR22594
1697	P39748	P26793	Yes	Yes	PTHR11081	PTHR11081
1698	Q9Y5X2	P40959	Yes	No	PTHR46571	PTHR47554
1699	Q9Y698	P54003	Yes	No	PTHR12107	PTHR36414
1700	Q9H446	Q03768	Yes	Yes	PTHR12292	PTHR12292
1701	Q9UIC8	Q04081	Yes	Yes	PTHR13600	PTHR13600
1702	Q96C11	Q04585	Yes	Yes	PTHR43435	PTHR43435
1703	Q9UBS8	Q04638	Yes	No	PTHR11685	PTHR11685
1704	Q13112	Q04199	Yes	Yes	PTHR15271	PTHR15271
1705	Q9UBU9	Q99257	Yes	No	PTHR10662	PTHR10662
1706	P61313	P05748	Yes	No	PTHR11847	PTHR11847
1707	Q5VZE5	Q02197	Yes	No	PTHR21373	PTHR21373
1708	P0C0S5	Q12692	Yes	Yes	PTHR23430	PTHR23430
1709	Q8IW45	P36059	Yes	Yes	PTHR12592	PTHR12592
1710	P30876	P08518	Yes	Yes	PTHR20856	PTHR20856
1711	P30876	P22276	Yes	Yes	PTHR20856	PTHR20856
1712	O15182	P06704	Yes	Yes	PTHR23050	PTHR23050
1713	Q9NY93	Q06218	Yes	Yes	PTHR24031	PTHR24031
1714	P62318	P43321	Yes	No	PTHR23338	PTHR23338
1715	Q9NZJ6	P27680	Yes	No	PTHR43464	PTHR43464
1716	Q9H583	P42945	Yes	No	PTHR13457	PTHR13457
1717	Q6ZSY5	P28006	Yes	No	PTHR12307	PTHR12307
1718	Q13395	Q07527	Yes	No	PTHR12029	PTHR12029
1719	O43708	Q12390	Yes	No	PTHR42673	PTHR43900
1720	Q9BRS2	Q12196	Yes	No	PTHR45723	PTHR45723
1721	P37287	P32363	Yes	Yes	PTHR45871	PTHR45871
1722	Q9NUB1	P52910	Yes	Yes	PTHR24095	PTHR24095
1723	P78383	Q12520	Yes	No	PTHR10778	PTHR10778
1724	Q9Y277	P04840	Yes	Yes	PTHR11743	PTHR11743
1725	O95563	P38857	Yes	No	PTHR14154	PTHR14154
1726	P31483	P32588	Yes	No	PTHR10352	PTHR47640
1727	P07954	P08417	Yes	Yes	PTHR11444	PTHR11444
1728	Q13895	P38333	Yes	Yes	PTHR12821	PTHR12821
1729	P00813	P53909	Yes	Yes	PTHR11409	PTHR43114
1730	Q8WYH8	P38806	Yes	No	PTHR10333	PTHR10333
1731	Q969N2	P38875	Yes	No	PTHR12959	PTHR12959
1732	P28070	P30657	Yes	Yes	PTHR11599	PTHR11599
1733	Q9Y5K8	P32610	Yes	Yes	PTHR11671	PTHR11671
1734	Q9NS91	P10862	Yes	No	PTHR14134	PTHR14134
1735	P51659	Q02207	Yes	Yes	PTHR13078	PTHR45024
1736	O75575	P47076	Yes	Yes	PTHR15561	PTHR15561
1737	P35270	P40580	Yes	No	PTHR44085	PTHR43008
1738	Q00975	P50077	Yes	No	PTHR45628	PTHR45628
1739	Q8NFU3	Q08742	Yes	No	PTHR45544	PTHR44086
1740	Q93009	P50101	Yes	Yes	PTHR24006	PTHR24006
1741	Q9Y3E7	P36095	Yes	No	PTHR10476	PTHR10476
1742	Q8NI37	P38797	Yes	No	PTHR12320	PTHR12320
1743	P04406	P00359	Yes	Yes	PTHR10836	PTHR10836
1744	P51795	P37020	Yes	No	PTHR45711	PTHR45711
1745	Q9BRY0	P32804	Yes	No	PTHR11040	PTHR11040
1746	Q5T160	Q05506	Yes	Yes	PTHR11956	PTHR11956
1747	O75886	P38753	Yes	No	PTHR45929	PTHR45929
1748	Q8N122	P38873	Yes	No	PTHR12848	PTHR12848
1749	Q9HCN4	P47122	Yes	Yes	PTHR21231	PTHR21231
1750	Q99816	P25604	Yes	No	PTHR23306	PTHR23306
1751	Q5SXM8	P42844	Yes	No	PTHR20922	PTHR20922
1752	Q9Y2Z9	P53318	Yes	Yes	PTHR43876	PTHR43876
1753	Q06136	P38342	Yes	Yes	PTHR43550	PTHR43550
1754	O15235	P53732	Yes	Yes	PTHR11652	PTHR11652
1755	Q9H089	P53145	Yes	No	PTHR45709	PTHR45709
1756	P12004	P15873	Yes	Yes	PTHR11352	PTHR11352
1757	P68400	P15790	Yes	No	PTHR24054	PTHR24054
1758	Q9Y6D9	P40957	Yes	No	PTHR23168	PTHR23168
1759	P46781	P05755	Yes	No	PTHR11831	PTHR11831
1760	Q9BUB4	P53065	Yes	No	PTHR46516	PTHR47803
1761	P52435	P38902	Yes	Yes	PTHR13946	PTHR13946
1762	Q969M3	P53039	Yes	No	PTHR21236	PTHR21236
1763	P57088	Q12164	Yes	No	PTHR12703	PTHR12703
1764	Q08209	P14747	Yes	Yes	PTHR45673	PTHR45673
1765	Q8NEB9	P22543	Yes	Yes	PTHR10048	PTHR10048
1766	O75150	Q07457	Yes	No	PTHR23163	PTHR23163
1767	O00628	P39108	Yes	Yes	PTHR46027	PTHR46027
1768	Q15386	P53119	Yes	No	PTHR45700	PTHR45700
1769	P0DP25	P06787	Yes	Yes	PTHR23050	PTHR23050
1770	P54578	P43593	Yes	Yes	PTHR43982	PTHR43982
1771	Q9NQW7	Q07825	Yes	Yes	PTHR43763	PTHR43763
1772	Q9UPY8	P40013	Yes	No	PTHR10623	PTHR10623
1773	Q9NQP4	P53900	Yes	Yes	PTHR21100	PTHR21100
1774	Q5C9Z4	Q06132	Yes	No	PTHR18034	PTHR18034
1775	Q9Y4Y9	P40089	Yes	Yes	PTHR20971	PTHR20971
1776	P62256	P28263	Yes	No	PTHR24068	PTHR24068
1777	P38606	P17255	Yes	No	PTHR43607	PTHR43607
1778	P62195	Q01939	Yes	Yes	PTHR23073	PTHR23073
1779	Q15021	Q06156	Yes	No	PTHR14222	PTHR14222
1780	P42285	P47047	Yes	Yes	PTHR12131	PTHR12131
1781	Q8NI60	P27697	Yes	No	PTHR43851	PTHR43851
1782	Q14442	P53961	Yes	No	PTHR15231	PTHR15231
1783	O95568	P40481	Yes	No	PTHR14614	PTHR14614
1784	P49591	P07284	Yes	Yes	PTHR11778	PTHR11778
1785	P28715	P07276	Yes	No	PTHR16171	PTHR16171
1786	Q9P0J6	O14464	Yes	No	PTHR46909	PTHR46909
1787	O15260	P53337	Yes	Yes	PTHR23427	PTHR23427
1788	P60953	P19073	Yes	Yes	PTHR24072	PTHR24072
1789	P33992	P29496	Yes	Yes	PTHR11630	PTHR11630
1790	P22670	P48743	Yes	No	PTHR12619	PTHR12619
1791	Q9BQT8	Q99297	Yes	Yes	PTHR46356	PTHR45678
1792	Q9NSD9	P15624	Yes	Yes	PTHR10947	PTHR10947
1793	P0CG13	P38877	Yes	No	PTHR28605	
1794	P12956	P32807	Yes	Yes	PTHR12604	PTHR12604
1795	Q13415	P54784	Yes	No	PTHR10763	PTHR10763
1796	O75396	P22214	Yes	Yes	PTHR45837	PTHR45837
1797	Q8TCT9	P34248	Yes	No	PTHR12174	PTHR12174
1798	Q92900	P30771	Yes	Yes	PTHR10887	PTHR10887
1799	P62241	P0CX40	Yes	Yes	PTHR10394	PTHR10394
1800	Q96NY9	Q04149	Yes	Yes	PTHR13451	PTHR13451
1801	O43766	P32875	Yes	Yes	PTHR10949	PTHR10949
1802	P22392	P36010	Yes	Yes	PTHR11349	PTHR11349
1803	Q96K49	P38745	Yes	No	PTHR21229	PTHR21229
1804	P54727	P32628	Yes	No	PTHR10621	PTHR10621
1805	P08708	P02407	Yes	No	PTHR10732	PTHR10732
1806	P49368	P39077	Yes	Yes	PTHR11353	PTHR11353
1807	O15514	P20433	Yes	No	PTHR21297	PTHR21297
1808	Q6FI81	P36152	Yes	No	PTHR13273	PTHR13273
1809	P35610	P25628	Yes	No	PTHR10408	PTHR10408
1810	Q9P1U0	P32529	Yes	Yes	PTHR11239	PTHR11239
1811	P62829	P0CX41	Yes	Yes	PTHR11761	PTHR11761
1812	O43175	P40054	Yes	No	PTHR42938	PTHR10996
1813	P55884	P06103	Yes	No	PTHR14068	PTHR14068
1814	Q7RTX9	Q08777	Yes	No	PTHR11360	PTHR11360
1815	P63098	P25296	Yes	Yes	PTHR45942	PTHR45942
1816	Q6ZQW0	P47125	Yes	Yes	PTHR28657	PTHR28657
1817	O75175	P06102	Yes	No	PTHR23326	PTHR23326
1818	Q99623	P50085	Yes	Yes	PTHR23222	PTHR23222
1819	Q9GZR7	P38112	Yes	No	PTHR24031	PTHR24031
1820	Q58A45	P36102	Yes	No	PTHR12272	PTHR12272
1821	Q12788	Q05946	Yes	Yes	PTHR19854	PTHR19854
1822	P42766	P0CX85	Yes	Yes	PTHR45722	PTHR45722
1823	P55735	Q04491	Yes	Yes	PTHR11024	PTHR11024
1824	Q99741	P09119	Yes	No	PTHR10763	PTHR10763
1825	P52815	P53163	Yes	No	PTHR45987	PTHR45987
1826	Q9NRW1	Q99260	Yes	No	PTHR24073	PTHR24073
1827	Q8N697	P32901	Yes	No	PTHR11654	PTHR11654
1828	P21695	Q00055	Yes	Yes	PTHR11728	PTHR11728
1829	P62280	P0CX47	Yes	Yes	PTHR10744	PTHR10744
1830	Q8IUH5	P39010	Yes	No	PTHR24161	PTHR24161
1831	Q9Y2R9	P47150	Yes	No	PTHR11205	PTHR11205
1832	Q03701	Q12176	Yes	No	PTHR12048	PTHR12048
1833	P34896	P37291	Yes	Yes	PTHR11680	PTHR11680
1834	Q2NL82	Q07381	Yes	Yes	PTHR12858	PTHR12858
1835	P61923	P53600	Yes	Yes	PTHR11043	PTHR11043
1836	Q6P1J9	Q06697	Yes	No	PTHR12466	PTHR12466
1837	Q9BV57	Q03677	Yes	Yes	PTHR23418	PTHR23418
1838	Q86VN1	Q06696	Yes	No	PTHR13128	PTHR13128
1839	Q99943	P33333	Yes	No	PTHR10434	PTHR10434
1840	Q7L3T8	P39965	Yes	No	PTHR42753	PTHR42753
1841	P61160	P32381	Yes	Yes	PTHR11937	PTHR11937
1842	Q4G0F5	P40335	Yes	Yes	PTHR12233	PTHR12233
1843	Q9BQ83	P38324	Yes	Yes	PTHR20208	PTHR20208
1844	Q9GZT8	P53081	Yes	No	PTHR13799	PTHR13799
1845	O15258	P25560	Yes	Yes	PTHR10743	PTHR10743
1846	O77932	P53063	Yes	No	PTHR12395	PTHR12395
1847	P50395	P39958	Yes	Yes	PTHR11787	PTHR11787
1848	Q96QE2	P30606	Yes	No	PTHR48020	PTHR48020
1849	Q8TBK2	Q12504	Yes	No	PTHR13271	PTHR13271
1850	P32969	P05738	Yes	No	PTHR11655	PTHR11655
1851	P46776	P02406	Yes	Yes	PTHR11721	PTHR11721
1852	Q9UJX2	P16522	Yes	No	PTHR12558	PTHR12558
1853	O60508	P40968	Yes	No	PTHR43979	PTHR43979
1854	Q9BRX5	Q12146	Yes	Yes	PTHR22768	PTHR22768
1855	Q9UJ98	P40541	Yes	No	PTHR11199	PTHR11199
1856	Q96GA3	P34078	Yes	No	PTHR21531	PTHR21531
1857	P62805	P02309	Yes	Yes	PTHR10484	PTHR10484
1858	P62841	Q01855	Yes	Yes	PTHR11880	PTHR11880
1859	P62847	P0CX31	Yes	Yes	PTHR10496	PTHR10496
1860	Q8N6M0	P38747	Yes	Yes	PTHR12419	PTHR12419
1861	Q6ZSM3	Q08268	Yes	No	PTHR11360	PTHR11360
1862	P51948	Q03290	Yes	Yes	PTHR12683	PTHR12683
1863	Q15800	P53045	Yes	Yes	PTHR11863	PTHR11863
1864	Q969S0	P40004	Yes	Yes	PTHR10778	PTHR10778
1865	Q15813	P39937	Yes	Yes	PTHR15140	PTHR15140
1866	Q5T653	P32611	Yes	No	PTHR13691	PTHR13691
1867	Q9H0R8	P38182	Yes	Yes	PTHR10969	PTHR10969
1868	Q9H4K7	P38860	Yes	No	PTHR11702	PTHR11702
1869	Q96BJ8	Q07799	Yes	No	PTHR12771	PTHR12771
1870	Q9Y285	P15625	Yes	Yes	PTHR11538	PTHR11538
1871	Q08623	Q86ZR7	Yes	Yes	PTHR18901	PTHR18901
1872	A6NDG6	P19881	Yes	Yes	PTHR19288	PTHR19288
1873	P62888	P14120	Yes	Yes	PTHR11449	PTHR11449
1874	P82932	P28778	Yes	No	PTHR21011	PTHR21011
1875	Q07021	P40513	Yes	No	PTHR10826	PTHR10826
1876	Q96T83	Q04121	Yes	No	PTHR10110	PTHR10110
1877	P11387	P04786	Yes	No	PTHR10290	PTHR10290
1878	Q15819	P53152	Yes	Yes	PTHR24068	PTHR24068
1879	Q8IYB4	P35056	Yes	No	PTHR10130	PTHR10130
1880	P39210	Q06563	Yes	Yes	PTHR11266	PTHR11266
1881	P26196	P39517	Yes	Yes	PTHR47960	PTHR47960
1882	Q9Y2Z0	Q08446	Yes	No	PTHR45862	PTHR45862
1883	Q96K37	P39542	Yes	No	PTHR11132	PTHR11132
1884	Q14CX7	Q12387	Yes	No	PTHR22767	PTHR22767
1885	Q9Y5R8	Q03630	Yes	Yes	PTHR23249	PTHR23249
1886	Q8WVC6	Q03941	Yes	Yes	PTHR10695	PTHR10695
1887	Q8IZ69	P33753	Yes	No	PTHR45904	PTHR11061
1888	P04899	P08539	Yes	No	PTHR10218	PTHR10218
1889	P05091	P40047	Yes	No	PTHR11699	PTHR11699
1890	Q7RTV0	Q06835	Yes	Yes	PTHR13120	PTHR13120
1891	P41252	P09436	Yes	Yes	PTHR42780	PTHR42780
1892	P27482	P06787	Yes	No	PTHR23050	PTHR23050
1893	P67812	P15367	Yes	No	PTHR10806	PTHR10806
1894	P05388	P05317	Yes	Yes	PTHR45699	PTHR45699
1895	Q12846	P32867	Yes	No	PTHR19957	PTHR19957
1896	Q6ZYL4	Q3E7C1	Yes	Yes	PTHR28580	PTHR28580
1897	Q6P1R4	P53759	Yes	No	PTHR11082	PTHR11082
1898	O43513	Q08278	Yes	No	PTHR15498	PTHR21428
1899	P06733	P00924	Yes	Yes	PTHR11902	PTHR11902
1900	Q969E8	Q06672	Yes	No	PTHR21250	PTHR21250
1901	Q5T013	P22936	Yes	No	PTHR43489	PTHR21445
1902	Q8IZH2	P22147	Yes	No	PTHR12341	PTHR12341
1903	P48556	P32496	Yes	No	PTHR12387	PTHR12387
1904	Q16342	P25040	Yes	No	PTHR12298	PTHR47524
1905	P09960	Q10740	Yes	Yes	PTHR45726	PTHR45726
1906	P61266	P39926	Yes	Yes	PTHR19957	PTHR19957
1907	P49915	P38625	Yes	Yes	PTHR11922	PTHR11922
1908	P61764	P30619	Yes	No	PTHR11679	PTHR11679
1909	Q99797	P35999	Yes	Yes	PTHR11804	PTHR11804
1910	Q9UK41	Q02767	Yes	Yes	PTHR12937	PTHR12937
1911	P62487	P34087	Yes	Yes	PTHR12709	PTHR12709
1912	Q9H9L3	Q08237	Yes	No	PTHR12801	PTHR12801
1913	Q9UNX4	Q12220	Yes	Yes	PTHR19853	PTHR19853
1914	Q8N465	P46681	Yes	Yes	PTHR43716	PTHR43716
1915	Q96G21	P53941	Yes	Yes	PTHR22734	PTHR22734
1916	Q9BRC7	P32383	Yes	No	PTHR10336	PTHR10336
1917	O75478	Q02336	Yes	Yes	PTHR12374	PTHR12374
1918	P17900	Q12408	Yes	No	PTHR17357	PTHR11306
1919	Q15029	P36048	Yes	No	PTHR42908	PTHR42908
1920	Q9BUP3	P40008	Yes	No	PTHR14097	PTHR14097
1921	Q9H598	P47082	Yes	No	PTHR48017	PTHR48017
1922	Q9NQR4	P49954	Yes	Yes	PTHR23088	PTHR23088
1923	O60264	Q08773	Yes	Yes	PTHR10799	PTHR10799
1924	Q9UKA8	P36054	Yes	No	PTHR10300	PTHR10300
1925	Q9BRU9	Q12339	Yes	Yes	PTHR12416	PTHR12416
1926	P43351	P06778	Yes	No	PTHR12132	PTHR12132
1927	Q9H6R4	P53254	Yes	No	PTHR17972	PTHR17972
1928	Q92598	P32590	Yes	No	PTHR45639	PTHR45639
1929	O15212	P52553	Yes	Yes	PTHR21431	PTHR21431
1930	Q96AX1	P20795	Yes	No	PTHR11679	PTHR11679
1931	P15559	Q07923	Yes	No	PTHR10204	PTHR30543
1932	Q92769	P32561	Yes	Yes	PTHR48252	PTHR48252
1933	P26640	P07806	Yes	Yes	PTHR11946	PTHR11946
1934	Q15269	P25635	Yes	Yes	PTHR19858	PTHR19858
1935	Q9H993	Q04371	Yes	Yes	PTHR12260	PTHR12260
1936	Q9UEE9	P38326	Yes	No	PTHR23227	PTHR23227
1937	A6NMX2	P07260	Yes	No	PTHR11960	PTHR11960
1938	Q96S52	Q04080	Yes	Yes	PTHR21072	PTHR21072
1939	Q8WUM0	P36161	Yes	No	PTHR13405	PTHR13405
1940	P46778	Q12672	Yes	No	PTHR20981	PTHR20981
1941	O76062	P32462	Yes	No	PTHR21257	PTHR21257
1942	P06899	P02294	Yes	No	PTHR23428	PTHR23428
1943	P23763	P33328	No	Yes	PTHR45701	PTHR45701
1944	Q9ULD0	P20967	No	Yes	PTHR23152	PTHR23152
1945	Q9NR50	P09032	No	Yes	PTHR45989	PTHR45989
1946	P08238	P02829	No	Yes	PTHR11528	PTHR11528
1947	P62701	P0CX35	No	Yes	PTHR11581	PTHR11581
1948	Q96K37	P22215	No	Yes	PTHR11132	PTHR11132
1949	Q96SL4	P38143	No	Yes	PTHR11592	PTHR11592
1950	Q9BX40	P45978	No	Yes	PTHR13586	PTHR13586
1951	P06733	P00925	No	Yes	PTHR11902	PTHR11902
1952	P06733	P0CX11	No	Yes	PTHR11902	PTHR11902
1953	P06733	P0CX10	No	Yes	PTHR11902	PTHR11902
1954	P06733	P42222	No	Yes	PTHR11902	PTHR11902
1955	P54840	P23337	No	Yes	PTHR10176	PTHR10176
1956	P54840	P27472	No	Yes	PTHR10176	PTHR10176
1957	Q04760	P50107	No	Yes	PTHR10374	PTHR10374
1958	Q00266	P10659	No	Yes	PTHR11964	PTHR11964
1959	Q00266	P19358	No	Yes	PTHR11964	PTHR11964
1960	Q9NQX4	P19524	No	Yes	PTHR13140	PTHR13140
1961	P04843	P41543	No	Yes	PTHR21049	PTHR21049
1962	Q8N3E9	P32383	No	Yes	PTHR10336	PTHR10336
1963	Q9GZP9	P38307	No	Yes	PTHR11009	PTHR11009
1964	Q00526	P00546	No	Yes	PTHR24056	PTHR24056
1965	A6NHL2	P09734	No	Yes	PTHR11588	PTHR11588
1966	A6NHL2	P09733	No	Yes	PTHR11588	PTHR11588
1967	Q6P5R6	P05749	No	Yes	PTHR10064	PTHR10064
1968	O15523	P06634	No	Yes	PTHR47958	PTHR47958
1969	P07900	P02829	No	Yes	PTHR11528	PTHR11528
1970	O75874	P21954	No	Yes	PTHR11822	PTHR11822
1971	O75874	P41939	No	Yes	PTHR11822	PTHR11822
1972	O75874	P53982	No	Yes	PTHR11822	PTHR11822
1973	P41567	P32911	No	Yes	PTHR10388	PTHR10388
1974	O00148	Q07478	No	Yes	PTHR47958	PTHR47958
1975	Q2VPK5	P53923	No	Yes	PTHR20882	PTHR20882
1976	O00743	P20604	No	Yes	PTHR45619	PTHR45619
1977	Q96J65	P39109	No	Yes	PTHR24223	PTHR24223
1978	Q96J65	P53049	No	Yes	PTHR24223	PTHR24223
1979	Q96J65	P32386	No	Yes	PTHR24223	PTHR24223
1980	Q9H9S3	P32915	No	Yes	PTHR10906	PTHR10906
1981	Q9NUB1	Q01574	No	Yes	PTHR24095	PTHR24095
1982	P31689	P25491	No	Yes	PTHR43888	PTHR43888
1983	Q92887	P14772	No	Yes	PTHR24223	PTHR24223
1984	Q92887	P32386	No	Yes	PTHR24223	PTHR24223
1985	Q92887	P38735	No	Yes	PTHR24223	PTHR24223
1986	Q92887	P53049	No	Yes	PTHR24223	PTHR24223
1987	Q3KQZ1	P32332	No	Yes	PTHR45928	PTHR45618
1988	P62854	P39939	No	Yes	PTHR12538	PTHR12538
1989	P78318	Q04372	No	Yes	PTHR10933	PTHR10933
1990	Q8NB49	P39524	No	Yes	PTHR24092	PTHR24092
1991	Q9P0U1	P53507	No	Yes	PTHR46722	PTHR34944
1992	Q8TD30	P52892	No	Yes	PTHR11751	PTHR11751
1993	P48735	P53982	No	Yes	PTHR11822	PTHR11822
1994	P48735	P21954	No	Yes	PTHR11822	PTHR11822
1995	O95336	P38858	No	Yes	PTHR11054	PTHR11054
1996	Q9BV35	D6W196	No	Yes	PTHR24089	PTHR24089
1997	Q06210	P14742	No	Yes	PTHR10937	PTHR10937
1998	O15431	P38865	No	Yes	PTHR12483	PTHR12483
1999	P49459	P06104	No	Yes	PTHR24067	PTHR24067
2000	P18077	P41056	No	Yes	PTHR10902	PTHR10902
2001	Q6ZS86	P32190	No	Yes	PTHR10196	PTHR10196
2002	O95255	P14772	No	Yes	PTHR24223	PTHR24223
2003	O95255	P38735	No	Yes	PTHR24223	PTHR24223
2004	P13667	P17967	No	Yes	PTHR18929	PTHR18929
2005	Q96FZ7	Q04272	No	Yes	PTHR22761	PTHR22761
2006	P78417	Q12390	No	Yes	PTHR43968	PTHR43900
2007	Q8N4E4	Q12017	No	Yes	PTHR45809	PTHR45809
2008	O95372	Q12354	No	Yes	PTHR10655	PTHR10655
2009	Q6XR72	P20107	No	Yes	PTHR45820	PTHR45820
2010	P54652	P09435	No	Yes	PTHR19375	PTHR19375
2011	P54652	P22202	No	Yes	PTHR19375	PTHR19375
2012	P54652	P10591	No	Yes	PTHR19375	PTHR19375
2013	P54652	P10592	No	Yes	PTHR19375	PTHR19375
2014	P54652	P16474	No	Yes	PTHR19375	PTHR19375
2015	P54652	P40150	No	Yes	PTHR19375	PTHR19375
2016	P54652	P11484	No	Yes	PTHR19375	PTHR19375
2017	P54652	P0CS90	No	Yes	PTHR19375	PTHR19375
2018	P54652	P39987	No	Yes	PTHR19375	PTHR19375
2019	P17858	P16861	No	Yes	PTHR13697	PTHR13697
2020	Q14697	P38138	No	Yes	PTHR22762	PTHR22762
2021	P57723	P38151	No	Yes	PTHR10288	PTHR10288
2022	P68133	P60010	No	Yes	PTHR11937	PTHR11937
2023	P98196	P39524	No	Yes	PTHR24092	PTHR24092
2024	Q08AI6	P39981	No	Yes	PTHR22950	PTHR22950
2025	P08684	P21595	No	Yes	PTHR24302	PTHR24305
2026	P52790	P04806	No	Yes	PTHR19443	PTHR19443
2027	P60059	P35179	No	Yes	PTHR12309	PTHR12309
2028	P42766	P0CX84	No	Yes	PTHR45722	PTHR45722
2029	Q96PU5	P39940	No	Yes	PTHR11254	PTHR11254
2030	Q9UH03	P25342	No	Yes	PTHR18884	PTHR18884
2031	O15438	P32386	No	Yes	PTHR24223	PTHR24223
2032	O15438	P38735	No	Yes	PTHR24223	PTHR24223
2033	O15438	P53049	No	Yes	PTHR24223	PTHR24223
2034	Q92526	P39079	No	Yes	PTHR11353	PTHR11353
2035	P41226	P22515	No	Yes	PTHR10953	PTHR10953
2036	O15120	P33333	No	Yes	PTHR10434	PTHR10434
2037	P10619	P38109	No	Yes	PTHR11802	PTHR11802
2038	P49841	P38615	No	Yes	PTHR24057	PTHR24057
2039	Q8TF62	P39524	No	Yes	PTHR24092	PTHR24092
2040	P58743	P38359	No	Yes	PTHR11814	PTHR11814
2041	P68104	P02994	No	Yes	PTHR23115	PTHR23115
2042	P12236	P18238	No	Yes	PTHR45635	PTHR45635
2043	P0DP23	P06787	No	Yes	PTHR23050	PTHR23050
2044	Q16222	P43123	No	Yes	PTHR11952	PTHR11952
2045	Q562R1	P60010	No	Yes	PTHR11937	PTHR11937
2046	P32969	P51401	No	Yes	PTHR11655	PTHR11655
2047	Q96LU5	P28627	No	Yes	PTHR12383	PTHR12383
2048	P63267	P60010	No	Yes	PTHR11937	PTHR11937
2049	A0AVT1	P22515	No	Yes	PTHR10953	PTHR10953
2050	Q16773	P47039	No	Yes	PTHR43807	PTHR43807
2051	P0DPH8	P09733	No	Yes	PTHR11588	PTHR11588
2052	P0DPH8	P09734	No	Yes	PTHR11588	PTHR11588
2053	Q15436	P15303	No	Yes	PTHR11141	PTHR11141
2054	O76003	P32642	No	Yes	PTHR10293	PTHR10293
2055	O43633	P36108	No	Yes	PTHR10476	PTHR10476
2056	Q53GQ0	P38286	No	Yes	PTHR43899	PTHR43086
2057	P28370	Q08773	No	Yes	PTHR10799	PTHR10799
2058	P28370	P38144	No	Yes	PTHR10799	PTHR10799
2059	P62280	P0CX48	No	Yes	PTHR10744	PTHR10744
2060	P0CG48	P0CG63	No	Yes	PTHR10666	PTHR10666
2061	Q9Y3B3	P39704	No	Yes	PTHR22811	PTHR22811
2062	O75347	P48606	No	Yes	PTHR21500	PTHR21500
2063	Q9Y6D6	P11075	No	Yes	PTHR10663	PTHR10663
2064	P68032	P60010	No	Yes	PTHR11937	PTHR11937
2065	P04350	P02557	No	Yes	PTHR11588	PTHR11588
2066	Q08209	P23287	No	Yes	PTHR45673	PTHR45673
2067	P48454	P23287	No	Yes	PTHR45673	PTHR45673
2068	P48454	P14747	No	Yes	PTHR45673	PTHR45673
2069	Q9Y4P8	P43601	No	Yes	PTHR11227	PTHR11227
2070	P62906	P0CX44	No	Yes	PTHR23105	PTHR23105
2071	Q92504	P40544	No	Yes	PTHR16950	PTHR16950
2072	O75354	P32621	No	Yes	PTHR11782	PTHR11782
2073	Q7KZ85	P23615	No	Yes	PTHR10145	PTHR10145
2074	O15427	Q08268	No	Yes	PTHR11360	PTHR11360
