	prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
397	O14964	Q17796	Yes	No	PTHR46275	PTHR46275
398	Q9BT78	Q9N359	Yes	Yes	PTHR10855	PTHR10855
399	P0DP25	O16305	Yes	Yes	PTHR23050	PTHR23050
400	Q92784	Q09477	Yes	Yes		PTHR45888
401	Q9NY35	Q20713	Yes	No	PTHR14347	PTHR21215
402	Q5TKA1	P30630	Yes	No	PTHR21689	PTHR21689
403	P17174	Q22067	Yes	Yes	PTHR11879	PTHR11879
404	O00429	Q8WQC9	Yes	Yes	PTHR11566	PTHR11566
405	Q8TCT0	Q9TZI1	Yes	No	PTHR12358	PTHR12358
406	P17812	G5EC98	Yes	Yes	PTHR11550	PTHR11550
407	Q15034	Q9BL11	Yes	Yes	PTHR45622	PTHR45622
408	O15498	Q9TXZ9	Yes	Yes	PTHR45806	PTHR45806
409	Q96GF1	Q09463	Yes	Yes	PTHR12313	PTHR12313
410	Q9H0Y0	Q18991	Yes	No	PTHR14957	PTHR12866
411	Q58G82	P90785	Yes	No	PTHR46129	
412	Q9ULX9	B0M0M9	Yes	No	PTHR10129	PTHR10129
413	Q9Y4L1	Q22515	Yes	No	PTHR45639	PTHR45639
414	Q8N468	Q23220	Yes	No	PTHR23121	PTHR23121
415	O00471	Q18406	Yes	Yes	PTHR12100	PTHR12100
416	P58304	P41935	Yes	No	PTHR46892	PTHR24329
417	P10586	Q9BMN8	Yes	Yes	PTHR19134	PTHR19134
418	Q9UKL0	Q18919	Yes	No	PTHR16089	PTHR16089
419	P13994	Q09651	Yes	No	PTHR12111	PTHR12111
420	Q9ULT8	V6CLA2	Yes	No	PTHR45670	PTHR45670
421	Q96NR3	P91346	Yes	No	PTHR10796	PTHR10796
422	Q9BYD3	O17005	Yes	No	PTHR10746	PTHR10746
423	Q96Q07	O16313	Yes	Yes	PTHR46306	PTHR46306
424	O60826	Q7JP60	Yes	No	PTHR15668	PTHR15668
425	P13686	O01320	Yes	Yes	PTHR10161	PTHR10161
426	Q9NXH9	Q23270	Yes	Yes	PTHR10631	PTHR10631
427	Q9UIW2	U4PRY7	Yes	Yes	PTHR22625	PTHR22625
428	Q9UIW2	O45657	Yes	No	PTHR22625	PTHR22625
429	Q99418	P34512	Yes	No	PTHR10663	PTHR10663
430	P11413	Q27464	Yes	Yes	PTHR23429	PTHR23429
431	P00491	U4PSA1	Yes	Yes	PTHR11904	PTHR11904
432	P35716	Q8T3B9	Yes	No	PTHR10270	PTHR10270
433	Q9BRN9	Q95QZ5	Yes	No	PTHR21016	PTHR21016
434	Q9Y3U8	P49181	Yes	Yes	PTHR10114	PTHR10114
435	Q9Y2S2	C0VXV5	Yes	Yes	PTHR48075	PTHR48075
436	P61009	P34525	Yes	Yes	PTHR12804	PTHR12804
437	O94817	Q10931	Yes	Yes	PTHR13385	PTHR13385
438	Q96KP4	Q9BL46	Yes	Yes	PTHR43270	PTHR43270
439	Q14728	Q19296	Yes	Yes	PTHR23504	PTHR23504
440	O14653	P41941	Yes	Yes	PTHR21230	PTHR21230
441	O75478	Q19953	Yes	No	PTHR12374	PTHR12374
442	O75223	Q18596	Yes	Yes	PTHR12935	PTHR12935
443	O15067	Q19311	Yes	Yes	PTHR10099	PTHR10099
444	Q8WUF5	Q9XVN3	Yes	No	PTHR24164	PTHR24131
445	Q969S0	O44166	Yes	Yes	PTHR10778	PTHR10778
446	Q9UIC8	P46554	Yes	Yes	PTHR13600	PTHR13600
447	A6NHT5	Q18533	Yes	No	PTHR46110	PTHR46110
448	Q86XE3	Q18874	Yes	No	PTHR12294	PTHR12294
449	P0CG13	Q22664	Yes	Yes	PTHR28605	PTHR28605
450	Q8IX12	A0A0S4XR43	Yes	No	PTHR15439	PTHR14304
451	P62491	O01803	Yes	Yes	PTHR47979	PTHR47979
452	Q8N5C7	B7WNB4	Yes	Yes	PTHR15627	PTHR15627
453	Q9Y5W8	Q9U2U6	Yes	Yes	PTHR22775	PTHR22775
454	Q01130	Q09511	Yes	No	PTHR23147	PTHR23147
455	Q15544	Q20361	Yes	No	PTHR13218	PTHR13218
456	Q15544	Q21417	Yes	No	PTHR13218	PTHR13218
457	Q9Y6T7	Q03603	Yes	Yes	PTHR11255	PTHR11255
458	Q53HI1	Q10045	Yes	Yes	PTHR12841	PTHR12841
459	P54803	Q95QT2	Yes	Yes	PTHR15172	PTHR15172
460	Q8WUD4	Q95XJ1	Yes	Yes	PTHR31551	PTHR31551
461	Q8WV74	Q23236	Yes	Yes	PTHR12992	PTHR12992
462	Q9BRV3	A0A1X7RBT7	Yes	No	PTHR10791	PTHR10791
463	Q8TCB7	Q23383	Yes	Yes	PTHR22809	PTHR22809
464	Q9P0J1	Q9N4M0	Yes	Yes	PTHR13832	PTHR13832
465	O95563	O01578	Yes	Yes	PTHR14154	PTHR14154
466	Q15172	O18178	Yes	Yes	PTHR10257	PTHR10257
467	Q99707	Q09582	Yes	Yes	PTHR45833	PTHR45833
468	Q02543	O44480	Yes	Yes	PTHR10052	PTHR10052
469	O14908	Q20393	Yes	No	PTHR12259	PTHR12259
470	Q9H2M9	Q22670	Yes	No	PTHR12472	PTHR12472
471	Q6IPR1	Q7YWR3	Yes	Yes	PTHR21024	PTHR21024
472	Q9Y303	P34480	Yes	Yes	PTHR11113	PTHR11113
473	Q8TCT9	P49049	Yes	No	PTHR12174	PTHR12174
474	O00238	Q09488	Yes	Yes	PTHR23255	PTHR23255
475	Q32NB8	Q9BL79	Yes	Yes	PTHR12586	PTHR12586
476	Q9NRN9	Q18511	Yes	Yes	PTHR23290	PTHR23290
477	Q96EZ8	G5ED60	Yes	No	PTHR13233	PTHR13233
478	Q8NDV3	O01789	Yes	Yes	PTHR18937	PTHR18937
479	Q8WWV3	Q4W4Z2	Yes	Yes	PTHR11695	PTHR11695
480	O75586	Q9N337	Yes	Yes	PTHR13104	PTHR13104
481	O75093	G5EFX6	Yes	Yes	PTHR45836	PTHR45836
482	O43741	Q9XUY2	Yes	No	PTHR10343	PTHR10343
483	Q8N0Z6	Q9BKU9	Yes	Yes	PTHR26312	PTHR26312
484	Q99426	Q20728	Yes	Yes	PTHR18916	
485	Q9NPA0	Q8WQG1	Yes	Yes	PTHR13605	PTHR13605
486	Q99797	Q95PY9	Yes	Yes	PTHR11804	PTHR11804
487	Q9Y3C6	Q18445	Yes	Yes	PTHR45625	PTHR45625
488	Q9Y6M9	Q18036	Yes	Yes	PTHR12868	PTHR12868
489	O75340	Q95Y96	Yes	Yes	PTHR46212	PTHR46212
490	Q9UBK9	Q20070	Yes	Yes	PTHR13345	PTHR12674
491	A2RRP1	P90841	Yes	No	PTHR15922	PTHR15922
492	Q3KRA9	Q17527	Yes	Yes	PTHR46030	PTHR46030
493	Q93015	Q09518	Yes	No	PTHR13538	PTHR13538
494	Q8N511	Q19259	Yes	No	PTHR31394	PTHR31394
495	Q5VYK3	Q18983	Yes	No	PTHR23346	PTHR23346
496	O95352	G5EBK4	Yes	Yes	PTHR10953	PTHR10953
497	Q9BPZ7	Q9NA80	Yes	No	PTHR13335	PTHR13335
498	P11216	Q9N5U1	Yes	Yes	PTHR11468	PTHR11468
499	Q8N608	Q18253	Yes	No	PTHR11731	PTHR11731
500	Q9ULC4	Q8MXH7	Yes	Yes	PTHR22798	PTHR22798
501	P00439	P90925	Yes	Yes	PTHR11473	PTHR11473
502	Q16617	G5EFB6	Yes	No	PTHR10671	PTHR34151
503	Q6NXG1	Q22708	Yes	No	PTHR13976	PTHR13976
504	P63241	Q20751	Yes	Yes	PTHR11673	PTHR11673
505	Q8N1G4	Q9N3F2	Yes	Yes	PTHR10947	PTHR10947
506	Q96CQ1	G5EEG6	Yes	Yes	PTHR45829	PTHR45829
507	Q9UL18	O16720	Yes	Yes	PTHR22891	PTHR22891
508	Q9UL18	G5EES3	Yes	Yes	PTHR22891	PTHR22891
509	Q9HAP2	P41846	Yes	No	PTHR15741	PTHR15741
510	P40692	Q9XU10	Yes	Yes	PTHR10073	PTHR10073
511	O75083	Q11176	Yes	No	PTHR19856	PTHR19856
512	Q6UWM7	Q9TZA0	Yes	No	PTHR10353	PTHR10353
513	Q13402	P91443	Yes	Yes	PTHR13140	PTHR13140
514	Q9H0E2	Q93565	Yes	Yes	PTHR16461	PTHR16461
515	Q9UKV8	O16720	Yes	Yes	PTHR22891	PTHR22891
516	Q9UKV8	G5EES3	Yes	Yes	PTHR22891	PTHR22891
517	Q8WV16	Q09392	Yes	No	PTHR44472	PTHR44472
518	P22392	Q93576	Yes	Yes	PTHR11349	PTHR11349
519	Q8NFG4	S6FMZ4	Yes	Yes	PTHR31441	PTHR31441
520	P30837	Q9TXM0	Yes	Yes	PTHR11699	PTHR11699
521	P42285	Q23223	Yes	Yes	PTHR12131	PTHR12131
522	Q8IYI6	Q95Q35	Yes	Yes	PTHR21426	PTHR21426
523	Q9UHX1	Q9N3S4	Yes	No	PTHR47330	PTHR47330
524	P50502	G5EE04	Yes	Yes	PTHR45883	PTHR45883
525	Q96FZ7	Q9BL60	Yes	Yes	PTHR22761	PTHR22761
526	Q9BXY0	Q18035	Yes	Yes	PTHR23405	PTHR23405
527	Q6P1A2	O01925	Yes	Yes	PTHR13906	PTHR13906
528	Q9NUY8	Q93534	Yes	Yes	PTHR13297	PTHR13297
529	P10635	P90771	Yes	No	PTHR24300	PTHR24300
530	P28289	O01479	Yes	Yes	PTHR10901	PTHR10901
531	Q13045	P34268	Yes	Yes	PTHR11977	PTHR11977
532	Q53FT3	K8ERU5	Yes	Yes	PTHR12925	PTHR12925
533	Q9H6R6	G5EFD8	Yes	Yes	PTHR22883	PTHR22883
534	Q9UI09	Q9N2W7	Yes	Yes	PTHR12910	PTHR12910
535	P49257	G5EDE8	Yes	Yes	PTHR12223	PTHR12223
536	Q9UID3	O01839	Yes	Yes	PTHR15954	PTHR15954
537	Q9NWU1	Q6A1T5	Yes	Yes	PTHR11712	PTHR11712
538	P62877	Q23457	Yes	Yes	PTHR11210	PTHR11210
539	Q9Y320	Q18484	Yes	Yes	PTHR15853	PTHR15853
540	O75844	Q9XVE5	Yes	Yes	PTHR10120	PTHR10120
541	Q9ULV0	G8JY81	Yes	Yes	PTHR13140	PTHR13140
542	Q68E01	W6RQY9	Yes	Yes	PTHR13587	PTHR13587
543	O00584	O61887	Yes	No	PTHR11240	PTHR11240
544	Q9UJ41	A0A486WY48	Yes	No	PTHR23101	PTHR23101
545	Q9BXI2	Q10050	Yes	No	PTHR45624	PTHR45624
546	P36871	Q21742	Yes	Yes	PTHR22573	PTHR22573
547	P29992	G5EGU1	Yes	Yes	PTHR10218	PTHR10218
548	Q16539	Q17446	Yes	Yes	PTHR24055	PTHR24055
549	Q86VN1	Q19519	Yes	Yes	PTHR13128	PTHR13128
550	Q14667	O62191	Yes	No	PTHR15678	PTHR15678
551	Q0VAM2	W6RS10	Yes	Yes	PTHR23113	PTHR23113
552	O60488	Q20121	Yes	Yes	PTHR43272	PTHR43272
553	P47897	O62431	Yes	Yes	PTHR43097	PTHR43097
554	P28328	Q23601	Yes	Yes	PTHR48178	PTHR23350
555	P45974	P91502	Yes	Yes	PTHR24006	PTHR24006
556	P42696	Q95QL3	Yes	No	PTHR23236	PTHR23236
557	Q13895	Q20932	Yes	Yes	PTHR12821	PTHR12821
558	Q9Y3A5	Q23202	Yes	Yes	PTHR10927	PTHR10927
559	O75792	Q9U6P6	Yes	Yes	PTHR10954	PTHR10954
560	P25929	G5ED22	Yes	No	PTHR24235	PTHR24235
561	Q8TDY2	Q22342	Yes	No	PTHR13222	PTHR13222
562	O75150	P34537	Yes	No	PTHR23163	PTHR23163
563	Q16851	Q9XUS5	Yes	Yes	PTHR43511	PTHR43511
564	A0AVI4	O17638	Yes	Yes	PTHR31322	PTHR31322
565	Q9BVM4	Q65ZK1	Yes	Yes	PTHR12510	PTHR12510
566	Q15822	Q9N587	Yes	No	PTHR18945	PTHR18945
567	Q9Y3D5	Q22483	Yes	No	PTHR13479	PTHR13479
568	P07954	O17214	Yes	Yes	PTHR11444	PTHR11444
569	Q13002	O01623	Yes	Yes	PTHR18966	PTHR18966
570	P00390	Q93379	Yes	Yes	PTHR42737	PTHR42737
571	P63165	P55853	Yes	Yes	PTHR10562	PTHR10562
572	Q96BY9	Q22254	Yes	No	PTHR15929	PTHR15929
573	Q9NV96	H2L0H3	Yes	No	PTHR10926	PTHR10926
574	Q9NPR9	Q18024	Yes	Yes	PTHR21229	PTHR21229
575	O00411	A5PEY3	Yes	No	PTHR10102	PTHR10102
576	Q8TCA0	Q21347	Yes	Yes	PTHR16083	
577	Q7KZN9	Q22251	Yes	Yes	PTHR23289	PTHR23289
578	Q9UK45	Q23543	Yes	Yes	PTHR10553	PTHR10553
579	Q8NFF5	Q22017	Yes	Yes	PTHR23293	PTHR23293
580	O75716	Q18988	Yes	Yes	PTHR45998	PTHR45998
581	P23443	Q9NAH6	Yes	No	PTHR24351	PTHR24351
582	Q6ZT21	Q09320	Yes	Yes	PTHR31302	PTHR31302
583	P0C0S5	Q27511	Yes	Yes	PTHR23430	PTHR23430
584	P53384	Q93459	Yes	Yes	PTHR23264	PTHR23264
585	Q9BXC9	Q19640	Yes	Yes	PTHR32465	PTHR32465
586	Q99732	Q94184	Yes	No	PTHR23292	PTHR23292
587	P78316	Q9N3Q9	Yes	No	PTHR23183	PTHR23183
588	Q9P0I2	Q9U1X6	Yes	Yes	PTHR13116	PTHR13116
589	Q9UNX4	Q19433	Yes	Yes	PTHR19853	PTHR19853
590	Q8IV38	Q9N3Q8	Yes	Yes	PTHR24150	PTHR24150
591	Q8TD19	A0A061AD48	Yes	No	PTHR44535	PTHR43671
592	P48739	Q965T2	Yes	Yes	PTHR10658	PTHR10658
593	P49406	Q95Y83	Yes	No	PTHR15680	PTHR15680
594	Q8TDD1	Q688Z3	Yes	Yes	PTHR24031	PTHR24031
595	P04040	Q27487	Yes	Yes	PTHR11465	PTHR11465
596	Q9Y2G0	Q09263	Yes	No	PTHR12444	PTHR12444
597	O15488	H2KYQ5	Yes	Yes	PTHR11183	PTHR11183
598	Q15057	Q9XXH8	Yes	Yes	PTHR23180	PTHR23180
599	Q6PIW4	O16299	Yes	No	PTHR23074	PTHR23074
600	Q9UBI1	O62249	Yes	No	PTHR31159	
601	P49903	O62461	Yes	Yes	PTHR10256	PTHR10256
602	Q96GY0	Q22122	Yes	No	PTHR13555	PTHR13555
603	Q9Y3A4	Q23314	Yes	Yes	PTHR13191	PTHR13191
604	Q99460	Q18115	Yes	Yes	PTHR10943	PTHR10943
605	Q6NT76	Q9TYT0	Yes	Yes	PTHR14618	PTHR14618
606	Q92890	Q19584	Yes	Yes	PTHR12555	PTHR12555
607	P62937	P52015	Yes	No	PTHR11071	PTHR11071
608	P37837	Q966C7	Yes	Yes	PTHR10683	PTHR10683
609	P78337	P52906	Yes	No	PTHR45882	PTHR45882
610	Q9Y6X3	O17581	Yes	Yes	PTHR21394	PTHR21394
611	Q86WU2	Q8I4K2	Yes	Yes	PTHR11748	PTHR11748
612	P11277	E0AHA7	Yes	Yes	PTHR11915	PTHR11915
613	P55268	O44565	Yes	Yes	PTHR24035	PTHR10574
614	Q9HCG8	Q17336	Yes	No	PTHR18034	PTHR18034
615	Q9NZC3	Q9UAW8	Yes	No	PTHR46320	PTHR46320
616	Q9Y673	Q8WSL9	Yes	Yes	PTHR10859	PTHR10859
617	P52209	Q17761	Yes	Yes	PTHR11811	PTHR11811
618	Q3V6T2	F3Y5P4	Yes	No	PTHR18947	PTHR18947
619	Q99653	Q23643	Yes	Yes	PTHR46002	PTHR46002
620	Q16720	Q95XP5	Yes	Yes	PTHR24093	PTHR24093
621	Q16720	Q9TYP9	Yes	Yes	PTHR24093	PTHR24093
622	Q16720	G5EFR6	Yes	Yes	PTHR24093	PTHR24093
623	A6NFU0	Q86FM3	Yes	No	PTHR32178	PTHR32178
624	Q9Y4R8	Q95YE9	Yes	No	PTHR15830	PTHR15830
625	O75051	U4PRY7	Yes	Yes	PTHR22625	PTHR22625
626	O75051	O45657	Yes	No	PTHR22625	PTHR22625
627	O15432	Q19936	Yes	No	PTHR12483	PTHR12483
628	O60749	Q9GYJ9	Yes	Yes	PTHR10555	PTHR10555
629	O43186	Q93356	Yes	No	PTHR45793	PTHR45793
630	P63220	P49197	Yes	Yes	PTHR10442	PTHR10442
631	Q96A72	P49029	Yes	Yes	PTHR12638	PTHR12638
632	A8K855	Q22107	Yes	No	PTHR46819	PTHR46819
633	Q16630	C1P629	Yes	No	PTHR23204	PTHR23204
634	Q9BXP2	O44846	Yes	Yes	PTHR11827	PTHR11827
635	Q96BP3	Q9U1Q3	Yes	Yes	PTHR45625	PTHR45625
636	Q14746	Q21444	Yes	Yes	PTHR12961	PTHR12961
637	Q9HB89	O17239	Yes	No	PTHR24243	PTHR24243
638	Q10471	Q8I136	Yes	Yes	PTHR11675	PTHR11675
639	Q9Y3D8	Q09527	Yes	Yes	PTHR12595	PTHR12595
640	O60422	O45080	Yes	No	PTHR14057	PTHR14057
641	Q14147	U4PRA5	Yes	No	PTHR18934	PTHR18934
642	O00311	O01493	Yes	No	PTHR11909	PTHR11909
643	P45880	Q21752	Yes	Yes	PTHR11743	PTHR11743
644	O15212	P52554	Yes	Yes	PTHR21431	PTHR21431
645	O75879	Q9N5X5	Yes	No	PTHR11659	PTHR11659
646	Q9C0B7	Q22528	Yes	No	PTHR20959	PTHR20959
647	P11388	Q23670	Yes	Yes	PTHR10169	PTHR10169
648	Q6ZQN7	Q9XWC5	Yes	No	PTHR11388	PTHR11388
649	Q9NRM2	Q20448	Yes	No	PTHR13267	PTHR13267
650	Q9Y4X5	O01965	Yes	Yes	PTHR11685	PTHR11685
651	Q93096	G5EG43	Yes	Yes	PTHR23339	PTHR23339
652	Q8TAD4	Q8WQB6	Yes	Yes	PTHR45755	PTHR45755
653	Q6IBS0	Q20173	Yes	No	PTHR13759	PTHR13759
654	Q9BPX3	G5EFJ4	Yes	No	PTHR14418	PTHR14418
655	Q53H82	Q95Q18	Yes	Yes	PTHR23131	PTHR23131
656	P82933	P34388	Yes	Yes	PTHR21569	PTHR21569
657	Q9Y3A0	P91428	Yes	Yes	PTHR12922	PTHR12922
658	Q9Y263	G5EES6	Yes	Yes	PTHR19849	PTHR19849
659	Q9HCK4	G5EBF1	Yes	No	PTHR44170	PTHR44170
660	Q96S16	Q95QU1	Yes	Yes	PTHR12480	PTHR12480
661	Q9UHW5	Q9XW68	Yes	Yes	PTHR21231	PTHR21231
662	P12955	O44995	Yes	Yes	PTHR43226	PTHR43226
663	P82979	Q9N3G0	Yes	Yes	PTHR46551	PTHR46551
664	P83731	O01868	Yes	Yes	PTHR10792	PTHR10792
665	Q5QJU3	O45145	Yes	Yes	PTHR46139	PTHR46139
666	Q9NVX2	Q9TYV3	Yes	Yes	PTHR19848	PTHR19848
667	P25789	Q9N599	Yes	Yes	PTHR11599	PTHR11599
668	P42765	O45552	Yes	Yes	PTHR18919	PTHR18919
669	Q9NTZ6	Q9U304	Yes	No	PTHR13976	PTHR13976
670	P42677	Q9TXP0	Yes	Yes	PTHR11594	PTHR11594
671	P61421	Q95YD5	Yes	Yes	PTHR11028	PTHR11028
672	O15327	Q21623	Yes	Yes	PTHR12187	PTHR12187
673	P61160	P53489	Yes	Yes	PTHR11937	PTHR11937
674	Q32P41	A8WHT1	Yes	Yes	PTHR23245	PTHR23245
675	Q8N8Q8	Q9N356	Yes	Yes	PTHR12428	PTHR12428
676	P25098	Q09639	Yes	Yes	PTHR24355	PTHR24355
677	Q6P9B6	Q21342	Yes	No	PTHR23354	PTHR23354
678	Q6IQ20	Q965X7	Yes	Yes	PTHR15032	PTHR15032
679	Q9UBU8	A7DTF0	Yes	Yes	PTHR10880	PTHR10880
680	Q9UJW0	Q18194	Yes	Yes	PTHR13034	PTHR13034
681	P61289	Q95PZ7	Yes	Yes	PTHR10660	PTHR10660
682	Q8TEB1	P90794	Yes	No	PTHR19847	PTHR19847
683	Q8WVC6	P34558	Yes	Yes	PTHR10695	PTHR10695
684	Q9UBT6	P34409	Yes	No	PTHR11076	PTHR11076
685	P61960	P34661	Yes	Yes	PTHR15825	PTHR15825
686	Q15050	Q9XVT0	Yes	No	PTHR17602	PTHR17602
687	P57103	H2KYP2	Yes	No	PTHR11878	PTHR11878
688	O00180	Q9NEV3	Yes	Yes	PTHR11003	PTHR11003
689	O75874	H9G2T4	Yes	Yes	PTHR11822	PTHR11822
690	Q9H2A2	Q18822	Yes	Yes	PTHR43720	PTHR43720
691	Q9UBU9	Q9XVS7	Yes	Yes	PTHR10662	PTHR10662
692	P17980	O76371	Yes	Yes	PTHR23073	PTHR23073
693	P62424	Q966C6	Yes	Yes	PTHR23105	PTHR23105
694	Q9Y2X3	O45012	Yes	Yes	PTHR10894	PTHR10894
695	Q12770	Q18968	Yes	Yes	PTHR46378	PTHR46378
696	O14753	G5EDU6	Yes	No	PTHR10032	PTHR10032
697	Q8WYQ5	U4PRH5	Yes	No	PTHR13482	PTHR13482
698	Q6P1R4	Q9XVN8	Yes	Yes	PTHR11082	PTHR11082
699	Q5SWX8	Q8I7F8	Yes	Yes	PTHR33966	PTHR33966
700	Q15427	Q09442	Yes	No	PTHR48030	PTHR48030
701	Q9HAP6	A5PEX5	Yes	Yes	PTHR14063	PTHR14063
702	Q5VWQ8	Q8MLZ5	Yes	No	PTHR10194	PTHR10194
703	P49754	Q19954	Yes	Yes	PTHR12616	PTHR12616
704	O14980	Q23089	Yes	Yes	PTHR11223	PTHR11223
705	Q9H944	Q9N5A1	Yes	Yes	PTHR12465	PTHR12465
706	Q7KZF4	Q19328	Yes	Yes	PTHR12302	PTHR12302
707	Q86UK0	Q1RS86	Yes	No	PTHR19229	PTHR19229
708	P17927	A0A1N7SYP5	Yes	No	PTHR19325	PTHR19325
709	P51787	Q9XWG9	Yes	Yes	PTHR11537	PTHR11537
710	O75899	G5ECB2	Yes	No	PTHR10519	PTHR10519
711	Q969G2	P20271	Yes	No	PTHR24208	PTHR24208
712	O00161	A5PEW5	Yes	No	PTHR19305	PTHR19305
713	O75643	Q9U2G0	Yes	Yes	PTHR24075	PTHR24075
714	O75643	Q9XWI1	Yes	Yes	PTHR24075	PTHR47961
715	Q9HBU6	Q22820	Yes	No	PTHR22603	PTHR22603
716	Q14117	Q18677	Yes	Yes	PTHR11647	PTHR11647
717	Q9BUN8	Q93561	Yes	Yes	PTHR11009	PTHR11009
718	Q13621	H8ESD5	Yes	Yes	PTHR11827	PTHR11827
719	Q9H6P5	G5EF83	Yes	No	PTHR10188	PTHR10188
720	Q9Y2L9	Q17989	Yes	No	PTHR16083	PTHR45752
721	Q8NBU5	P54815	Yes	Yes	PTHR45644	PTHR45644
722	Q9Y266	G5EE74	Yes	Yes	PTHR12356	PTHR12356
723	Q9UI43	O62251	Yes	Yes	PTHR10920	PTHR10920
724	A0PK11	U4PRP0	Yes	No	PTHR31548	PTHR31548
725	O43414	Q9TZZ9	Yes	No	PTHR23044	PTHR23044
726	O95453	Q21412	Yes	No	PTHR15092	PTHR15092
727	Q63HM1	O62460	Yes	No	PTHR23024	PTHR23024
728	Q5T9C2	Q86GI2	Yes	No	PTHR21456	PTHR21456
729	Q9Y3C8	Q03598	Yes	Yes	PTHR12921	PTHR12921
730	Q9NQ34	Q21960	Yes	No	PTHR13064	PTHR13064
731	Q16836	P41938	Yes	Yes	PTHR43561	PTHR43561
732	Q12768	O01858	Yes	Yes	PTHR15691	PTHR15691
733	Q8TAF3	Q20059	Yes	Yes	PTHR19862	PTHR19862
734	Q9Y376	O18211	Yes	No	PTHR10182	PTHR10182
735	Q9UNX3	Q19869	Yes	No	PTHR11143	PTHR11143
736	P20674	P55954	Yes	No	PTHR14200	PTHR14200
737	Q6UXD7	Q11073	Yes	Yes	PTHR10924	PTHR10924
738	O15514	O02092	Yes	Yes	PTHR21297	PTHR21297
739	Q9Y676	Q22470	Yes	No	PTHR13329	PTHR13329
740	Q6ICG6	Q18046	Yes	Yes	PTHR21477	PTHR21477
741	P39656	P45971	Yes	Yes	PTHR10830	PTHR10830
742	P61204	Q10943	Yes	No	PTHR11711	PTHR11711
743	Q8TEW0	Q17353	Yes	No	PTHR16484	PTHR16484
744	P19105	Q09510	Yes	No	PTHR23049	PTHR23049
745	P48506	Q20117	Yes	Yes	PTHR11164	PTHR11164
746	Q53S58	Q629J5	Yes	No	PTHR21824	PTHR21824
747	Q6L8Q7	O18005	Yes	No	PTHR12121	PTHR12121
748	P08574	Q18853	Yes	Yes	PTHR10266	PTHR10266
749	Q9H7Z6	A0A131MAV3	Yes	No	PTHR10615	PTHR10615
750	Q13564	Q18217	Yes	Yes	PTHR10953	PTHR10953
751	Q567U6	H2KYD0	Yes	No	PTHR16441	PTHR16441
752	Q9Y2H1	Q2L6W9	Yes	Yes	PTHR24356	PTHR24356
753	P53708	P34446	Yes	Yes	PTHR23220	PTHR23220
754	Q9UI10	G5EFF9	Yes	No	PTHR10233	PTHR10233
755	P35998	Q18787	Yes	Yes	PTHR23073	PTHR23073
756	Q96I76	O01886	Yes	Yes	PTHR14390	PTHR14390
757	Q9H4I3	H2KZA2	Yes	No	PTHR21530	PTHR21530
758	Q9NXS2	G5EBT9	Yes	Yes	PTHR12283	PTHR12283
759	O43826	C0RSI9	Yes	Yes	PTHR43826	PTHR43826
760	Q9NV58	B1Q249	Yes	No	PTHR11685	PTHR11685
761	P31946	Q20655	Yes	No	PTHR18860	PTHR18860
762	Q9UQ90	G5EDB6	Yes	Yes	PTHR43655	PTHR43655
763	Q9UHJ6	O45814	Yes	Yes	PTHR10196	PTHR10196
764	P09429	Q09390	Yes	No	PTHR48112	PTHR48112
765	O00743	Q09496	Yes	No	PTHR45619	PTHR45619
766	P26196	Q95YF3	Yes	Yes	PTHR47960	PTHR47960
767	Q5T1Q4	G4SSQ1	Yes	No	PTHR14233	PTHR14233
768	Q96HA7	Q21117	Yes	No	PTHR46358	PTHR24180
769	Q9Y4B6	Q21106	Yes	No	PTHR13129	PTHR13129
770	P30048	Q21824	Yes	No	PTHR10681	PTHR10681
771	O14807	G5EGA7	Yes	Yes	PTHR24070	PTHR24070
772	Q96EL2	Q688C0	Yes	Yes	PTHR21244	PTHR21244
773	Q00059	Q94234	Yes	Yes	PTHR48112	PTHR48112
774	P43632	Q9TZ79	Yes	No	PTHR11738	
775	Q9BXA7	Q4U220	Yes	No	PTHR24343	PTHR24343
776	Q8N442	P34617	Yes	Yes	PTHR43512	PTHR43512
777	B0I1T2	G5ECZ0	Yes	Yes	PTHR13140	PTHR13140
778	Q8TEA7	Q18386	Yes	Yes	PTHR22957	PTHR22957
779	P62753	Q9NEN6	Yes	Yes	PTHR11502	PTHR11502
780	Q9Y324	Q93638	Yes	Yes	PTHR12416	PTHR12416
781	Q16774	P91425	Yes	Yes	PTHR23117	PTHR23117
782	Q92871	Q9XUE6	Yes	No	PTHR10466	PTHR10466
783	P17612	P21137	Yes	Yes	PTHR24353	PTHR24353
784	Q8N7B1	G5EBG0	Yes	No	PTHR48225	
785	Q96AE7	Q22554	Yes	No	PTHR16091	PTHR16091
786	Q9Y6G5	Q18741	Yes	No	PTHR12333	
787	O60502	A8WFI7	Yes	Yes	PTHR13170	PTHR13170
788	Q15036	Q19532	Yes	No	PTHR12431	PTHR12431
789	Q9Y490	G5EGK1	Yes	Yes	PTHR19981	PTHR19981
790	Q9NYR9	Q19143	Yes	No	PTHR46152	PTHR46152
791	Q96HU8	Q09930	Yes	Yes	PTHR24070	PTHR24070
792	Q11128	G5EEE1	Yes	No	PTHR11929	PTHR11929
793	O75027	G4SRS5	Yes	Yes	PTHR24221	PTHR24221
794	Q8IZ07	Q18099	Yes	Yes	PTHR12447	PTHR12447
