prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
A6NK58	Q9VN27	Yes	Yes	PTHR10993	PTHR10993
P18858	Q9W1H4	Yes	Yes	PTHR45674	PTHR45674
Q15560	P20232	Yes	No	PTHR11477	PTHR11477
Q92900	Q9VYS3	Yes	Yes	PTHR10887	PTHR10887
Q5T5M9	Q9VZP3	Yes	No	PTHR10177	PTHR10177
Q8N371	Q9W0M3	Yes	Yes	PTHR12461	PTHR12461
Q96FX7	Q9VBH7	Yes	Yes	PTHR12133	PTHR12133
Q99627	Q7KTH8	Yes	Yes	PTHR13339	PTHR13339
Q16775	Q8IPU3	Yes	No	PTHR11935	PTHR11935
Q86YD1	Q9VCB1	Yes	No	PTHR12433	PTHR12433
Q96DF8	O44424	Yes	Yes	PTHR12940	PTHR12940
P49591	Q9VQL1	Yes	Yes	PTHR11778	PTHR11778
Q9H0A8	A8E6W0	Yes	Yes	PTHR16231	PTHR16231
Q9Y2T3	Q9VMY9	Yes	Yes	PTHR11271	PTHR11271
O00471	Q9XTM1	Yes	Yes	PTHR12100	PTHR12100
Q9Y3D6	B7YZT2	Yes	Yes	PTHR13247	PTHR13247
Q9UKY4	Q9W5D4	Yes	Yes	PTHR10050	PTHR10050
P61254	Q9VVU2	Yes	Yes	PTHR11143	PTHR11143
P82663	Q9VY28	Yes	Yes	PTHR13274	PTHR13274
Q01118	P35500	Yes	No	PTHR45628	PTHR10037
P11216	Q9XTL9	Yes	No	PTHR11468	PTHR11468
P21217	P83088	Yes	No	PTHR11929	PTHR11929
Q8N1B3	Q9VE72	Yes	Yes	PTHR10026	PTHR10026
Q9H7H0	Q9VL60	Yes	Yes	PTHR21320	PTHR21320
P61916	Q9VQ62	Yes	Yes	PTHR11306	PTHR11306
Q9NTJ5	Q9W0I6	Yes	Yes	PTHR45662	PTHR45662
Q2TB18	Q9VPW1	Yes	No	PTHR15665	PTHR15665
Q8N5N7	Q9V3E3	Yes	No	PTHR31542	PTHR31542
O75431	Q9VW58	Yes	Yes	PTHR12289	PTHR12289
P07902	Q9VMA2	Yes	Yes	PTHR11943	PTHR11943
P54764	Q9V4E5	Yes	No	PTHR46877	PTHR24416
Q8IV08	Q9VIF2	Yes	Yes	PTHR10185	PTHR10185
O43324	Q8MKK1	Yes	Yes	PTHR44490	PTHR44490
P03897	P18930	Yes	No	PTHR11058	PTHR11058
P03901	P18934	Yes	Yes	PTHR11434	PTHR11434
Q5T0F9	Q9VKJ9	Yes	No	PTHR13076	PTHR13076
O00264	Q9VXM4	Yes	No	PTHR10281	PTHR10281
Q9H0H0	Q9VX31	Yes	Yes	PTHR28608	PTHR28608
Q6DN14	A1ZBD6	Yes	No	PTHR45911	PTHR45911
A8MTA8	Q7JRP4	Yes	Yes	PTHR22146	PTHR22146
O75052	Q8SXX4	Yes	No	PTHR11232	PTHR11232
Q7Z7F7	Q9VE04	Yes	No	PTHR34095	PTHR34095
Q86X52	Q7KUZ9	Yes	Yes	PTHR12369	PTHR12369
Q9H3K6	A1Z933	Yes	Yes	PTHR12735	PTHR12735
Q9Y3E0	Q59E43	Yes	No	PTHR21493	PTHR21493
P07099	Q7KB18	Yes	Yes	PTHR21661	PTHR21661
Q9P0P0	Q9VE61	Yes	Yes	PTHR15710	PTHR15710
P27540	O15945	Yes	No	PTHR23042	PTHR23042
Q9HAV4	Q9VWE7	Yes	Yes	PTHR11223	PTHR11223
Q15386	Q9W196	Yes	Yes	PTHR45700	PTHR45700
P43353	A0A0C4DHC8	Yes	Yes	PTHR43570	PTHR43570
Q6RW13	Q8IR72	Yes	Yes	PTHR16521	PTHR16521
Q9NYM4	Q9VW75	Yes	No	PTHR24238	PTHR24235
P13196	O18680	Yes	No	PTHR13693	PTHR13693
O00178	Q0E931	Yes	Yes	PTHR43721	PTHR43721
P47985	Q9VQ29	Yes	No	PTHR10134	PTHR10134
Q15363	Q9W4K0	Yes	Yes	PTHR22811	PTHR22811
Q5T3F8	Q6NP91	Yes	No	PTHR13018	PTHR13018
Q92485	Q8IQD3	Yes	Yes	PTHR10340	PTHR10340
Q96FW1	Q9VL00	Yes	Yes	PTHR12931	PTHR12931
Q9BT22	Q9VEE9	Yes	Yes	PTHR13036	PTHR13036
O75976	P42787	Yes	Yes	PTHR11532	PTHR11532
Q8NBU5	Q9VL02	Yes	Yes	PTHR45644	PTHR45644
Q13557	Q00168	Yes	Yes	PTHR24347	PTHR24347
Q9ULR0	Q9VHV6	Yes	Yes	PTHR13021	PTHR13021
Q9BY27	P22468	Yes	No	PTHR13054	PTHR13054
Q9NZB8	Q8IQF1	Yes	Yes	PTHR22960	PTHR22960
P51159	O76901	Yes	No	PTHR47977	PTHR47977
Q96BZ8	Q9VH00	Yes	Yes	PTHR22093	PTHR22093
P78540	O76895	Yes	Yes	PTHR43782	PTHR43782
P13674	Q9VA69	Yes	Yes	PTHR10869	PTHR10869
Q9UHD1	Q9VCC0	Yes	Yes	PTHR12621	PTHR12621
O14618	E1JH26	Yes	Yes	PTHR10003	PTHR10003
O60547	Q9VMW9	Yes	Yes	PTHR43715	PTHR43715
P61962	Q9VR53	Yes	Yes	PTHR19919	PTHR19919
Q9BYG5	O97111	Yes	No	PTHR14102	PTHR14102
P49005	Q9W088	Yes	Yes	PTHR10416	PTHR10416
Q4AE62	Q9VXN0	Yes	No	PTHR13615	PTHR13615
P32754	Q9VPF3	Yes	Yes	PTHR11959	PTHR11959
P18621	Q9W3W8	Yes	Yes	PTHR11593	PTHR11593
Q7L273	B9A0N7	Yes	Yes	PTHR14136	PTHR14136
P00403	P00408	Yes	Yes	PTHR22888	PTHR22888
Q96G46	Q9VIS4	Yes	Yes	PTHR45846	PTHR45846
O14980	Q9TVM2	Yes	Yes	PTHR11223	PTHR11223
Q5MNZ6	Q9VHJ2	Yes	Yes	PTHR11227	PTHR11227
Q9NQZ6	Q9VX94	Yes	No	PTHR31058	PTHR31058
P28288	Q9VWC8	Yes	Yes	PTHR11384	PTHR11384
Q5U3C3	Q7JRB2	Yes	No	PTHR20948	PTHR20948
P48751	Q9VT48	Yes	No	PTHR11453	PTHR11453
Q8NBK3	Q9W0U6	Yes	Yes	PTHR23150	PTHR23150
Q8WWI5	Q9VZE7	Yes	Yes	PTHR12385	PTHR12385
O15514	Q9VEA5	Yes	Yes	PTHR21297	PTHR21297
Q86U44	Q9VCE6	Yes	Yes	PTHR12829	PTHR12829
Q1RMZ1	Q9W138	Yes	Yes	PTHR21008	PTHR21008
O94811	Q9VV43	Yes	No	PTHR12932	PTHR12932
O43462	Q7JZ56	Yes	Yes	PTHR13325	PTHR13325
Q92889	Q24087	Yes	No	PTHR10150	PTHR10150
Q6ICL3	Q9VYA8	Yes	Yes	PTHR17985	PTHR17985
P27361	P40417	Yes	No	PTHR24055	PTHR24055
Q13472	Q9NG98	Yes	No	PTHR11390	PTHR11390
Q9UKK6	Q9V3H8	Yes	Yes	PTHR12612	PTHR12612
Q9BTE0	Q9V9V9	Yes	Yes	PTHR13256	PTHR13256
Q9H3S5	Q9W2E4	Yes	Yes	PTHR12886	PTHR12886
O75069	E1JJ71	Yes	No	PTHR17613	PTHR17613
O15121	Q94515	Yes	Yes	PTHR12879	PTHR12879
Q9BUL8	Q9VF70	Yes	Yes	PTHR13250	PTHR13250
Q86WB7	Q9Y115	Yes	Yes	PTHR19444	PTHR19444
P62256	Q7JW03	Yes	Yes	PTHR24068	PTHR24068
Q6ZVM7	Q9VSZ1	Yes	Yes	PTHR13856	PTHR13856
Q9Y316	Q9VG04	Yes	Yes	PTHR11060	PTHR11060
O95498	Q9W430	Yes	No	PTHR10609	PTHR10609
P57060	Q4QQ93	Yes	No	PTHR15955	PTHR15955
Q66GS9	M9MSL4	Yes	No	PTHR23159	PTHR23159
O75874	B7Z0E0	Yes	Yes	PTHR11822	PTHR11822
Q96HH6	Q8IQJ7	Yes	Yes	PTHR13353	PTHR13353
P0DI81	Q9VUZ1	Yes	Yes	PTHR12403	PTHR12403
P21579	P21521	Yes	Yes	PTHR10024	PTHR10024
Q9NP72	Q9W4A0	Yes	Yes	PTHR24073	PTHR24073
P59780	Q9W1E8	Yes	Yes	PTHR11753	PTHR11753
P15291	Q7KN92	Yes	No	PTHR19300	PTHR19300
Q9NWL6	Q5LJP9	Yes	Yes	PTHR45937	PTHR45937
Q13324	E2QCM9	Yes	No	PTHR45620	PTHR45620
Q7Z6K3	Q9W501	Yes	No	PTHR11129	PTHR11129
Q8WYR4	Q9VK29	Yes	No	PTHR43215	PTHR23084
P62820	O18332	Yes	Yes	PTHR24073	PTHR24073
Q15814	Q95TP0	Yes	Yes	PTHR15139	PTHR15139
O15391	Q8ST83	Yes	No	PTHR14003	PTHR14003
P61077	P25867	Yes	No	PTHR24068	PTHR24068
P84103	Q02427	Yes	No	PTHR23147	PTHR23147
P32019	O46094	Yes	No	PTHR11200	PTHR11200
Q06203	Q27601	Yes	No	PTHR11907	PTHR11907
Q9UNI6	Q9VWF4	Yes	Yes	PTHR45848	PTHR45848
P48147	Q9VKW5	Yes	Yes	PTHR42881	PTHR42881
Q9H2P9	Q8IN02	Yes	Yes	PTHR10882	PTHR10882
Q9Y315	Q7K209	Yes	Yes	PTHR10889	PTHR10889
Q9Y6D6	Q9VJW1	Yes	No	PTHR10663	PTHR10663
O15145	Q9VF28	Yes	Yes	PTHR12391	PTHR12391
Q96JJ7	Q961B9	Yes	Yes	PTHR46426	PTHR46426
Q9H4K1	Q9VTP5	Yes	Yes	PTHR14517	PTHR14517
Q9H4K7	Q9VLN0	Yes	Yes	PTHR11702	PTHR11702
P21695	P13706	Yes	Yes	PTHR11728	PTHR11728
P62269	P41094	Yes	Yes	PTHR10871	PTHR10871
Q9NQ29	Q9VVI1	Yes	No	PTHR12375	PTHR12375
Q9Y371	Q8SYD9	Yes	Yes	PTHR14167	PTHR14167
P49411	A1Z9E3	Yes	Yes	PTHR43721	PTHR43721
Q9Y2W2	O76861	Yes	No	PTHR13361	PTHR13361
Q14139	Q9U4F8	Yes	Yes	PTHR13931	PTHR13931
P53396	Q7KN85	Yes	Yes	PTHR23118	PTHR23118
Q8WY98	A1Z7W3	Yes	No	PTHR28668	PTHR28668
Q96JC1	Q9VEA2	Yes	Yes	PTHR12894	PTHR12894
Q8WV92	Q9VZK1	Yes	Yes	PTHR21222	PTHR21222
Q15050	Q8I937	Yes	Yes	PTHR17602	PTHR17602
Q5VZF2	O16011	Yes	No	PTHR12675	PTHR12675
P53621	Q9W0B8	Yes	Yes	PTHR19876	PTHR19876
P12277	P48610	Yes	Yes	PTHR11547	PTHR11547
O43924	Q9VLJ0	Yes	Yes	PTHR12976	PTHR12976
Q9UET6	Q9VDD9	Yes	Yes	PTHR10920	PTHR10920
O14657	O77277	Yes	No	PTHR10760	PTHR10760
Q16206	Q9VU18	Yes	No	PTHR16001	PTHR16001
Q7Z3F1	M9PFK5	Yes	Yes	PTHR22829	PTHR22829
Q9Y333	Q9VTW6	Yes	Yes	PTHR13829	PTHR13829
Q9UKG9	Q9VB02	Yes	Yes	PTHR22589	PTHR22589
O43581	Q9V4C4	Yes	No	PTHR10024	PTHR10024
Q96JY0	Q9VNS0	Yes	No	PTHR21358	PTHR21358
Q9Y3A0	Q9VVG6	Yes	Yes	PTHR12922	PTHR12922
Q9NRX1	Q9VR89	Yes	No	PTHR12826	PTHR12826
P19623	Q9VHA1	Yes	Yes	PTHR11558	PTHR11558
Q9H3R1	Q9V3L1	Yes	No	PTHR10605	PTHR10605
P63241	Q9GU68	Yes	Yes	PTHR11673	PTHR11673
Q9NZI8	M9NF14	Yes	Yes	PTHR10288	PTHR10288
Q12926	Q9VYI0	Yes	Yes	PTHR10352	PTHR10352
P28066	Q95083	Yes	Yes	PTHR11599	PTHR11599
Q75QN2	A1ZAK1	Yes	Yes	PTHR13350	PTHR13350
Q9H9A6	A0A0B4KG03	Yes	Yes	PTHR45752	PTHR45752
O94889	Q9VGE5	Yes	Yes	PTHR24412	PTHR24412
O75663	Q9W5W6	Yes	Yes	PTHR21021	PTHR21021
Q9NXB0	Q9VYM3	Yes	No	PTHR12968	PTHR12968
P25786	P12881	Yes	Yes	PTHR11599	PTHR11599
P60660	P54357	Yes	Yes	PTHR23048	PTHR23048
Q16718	Q9VTB4	Yes	Yes	PTHR12653	PTHR12653
Q4LDG9	A1Z7U2	Yes	Yes	PTHR15454	PTHR15454
Q5M9Q1	Q9VB74	Yes	No	PTHR13087	PTHR13087
Q6IN85	Q9VFS5	Yes	No	PTHR23318	PTHR23318
O75608	M9PEW1	Yes	No	PTHR10655	PTHR10655
Q9GZX9	Q9W494	Yes	Yes	PTHR12312	PTHR12312
Q8NHE4	Q9VZE9	Yes	Yes	PTHR12263	PTHR12263
Q8WUR7	Q9VZT2	Yes	Yes	PTHR13420	PTHR13420
Q9BR61	Q9VRG6	Yes	Yes	PTHR24119	PTHR24119
Q9UHA3	Q9VGN9	Yes	Yes	PTHR10792	PTHR10792
Q9Y3D5	Q9VA81	Yes	No	PTHR13479	PTHR13479
Q9H3M7	Q0E8K8	Yes	No	PTHR11188	PTHR11188
Q9HD45	Q9VRN1	Yes	Yes	PTHR10766	PTHR10766
Q14207	Q9W363	Yes	No	PTHR15087	PTHR23202
Q96BY7	Q9VZX7	Yes	Yes	PTHR13190	PTHR13190
Q6ZVK8	Q9VGM4	Yes	No	PTHR22769	PTHR22769
Q13813	P13395	Yes	Yes	PTHR11915	PTHR11915
P61006	O18338	Yes	Yes	PTHR47980	PTHR47980
P55157	Q9VIH3	Yes	Yes	PTHR13024	PTHR13024
Q8N2K0	A1ZBH3	Yes	Yes	PTHR12277	PTHR12277
Q96K37	Q9VR50	Yes	Yes	PTHR11132	PTHR11132
P0C870	Q9VU77	Yes	Yes	PTHR12461	PTHR12461
P21439	Q5BI62	Yes	No	PTHR24221	PTHR24221
Q8NC60	Q8SZ15	Yes	Yes	PTHR46406	PTHR46406
Q9P0L0	Q9W4N8	Yes	No	PTHR10809	PTHR10809
P01111	P08646	Yes	No	PTHR24070	PTHR24070
Q9H7P6	Q9VWY7	Yes	No	PTHR31547	PTHR31612
P53007	Q7KSQ0	Yes	Yes	PTHR45788	PTHR45788
P46779	Q9VZS5	Yes	Yes	PTHR10544	PTHR10544
P57772	Q9W2H0	Yes	Yes	PTHR43721	PTHR43721
Q9Y6C9	Q9V3Y4	Yes	Yes	PTHR10780	PTHR10780
Q99727	Q9VH14	Yes	Yes	PTHR11844	PTHR11844
Q8IYT3	M9NDT0	Yes	Yes	PTHR18863	PTHR18863
Q8N695	P83740	Yes	No	PTHR42985	PTHR42985
Q9P0U1	Q7K036	Yes	Yes	PTHR46722	PTHR46722
Q6P1N9	Q7JUN9	Yes	Yes	PTHR10060	PTHR10060
Q8TCB7	A1ZAY5	Yes	Yes	PTHR22809	PTHR22809
Q9Y5N5	Q9VQF8	Yes	Yes	PTHR45875	PTHR45875
Q9GZQ3	Q76NP9	Yes	No	PTHR15666	PTHR15666
P55786	Q8IRH1	Yes	Yes	PTHR11533	PTHR11533
Q86UB9	Q9VHQ5	Yes	Yes	PTHR12459	PTHR12459
P35520	Q9VRD9	Yes	Yes	PTHR10314	PTHR10314
P62879	P26308	Yes	No	PTHR19850	PTHR19850
Q9H477	O77425	Yes	Yes	PTHR10584	PTHR10584
Q9NXE4	Q9VGH0	Yes	Yes	PTHR12988	PTHR12988
O00401	Q9VAT0	Yes	No	PTHR13037	PTHR23202
Q15334	P08111	Yes	Yes	PTHR10241	PTHR10241
Q9H061	Q9VLM7	Yes	No	PTHR16296	PTHR16296
P05451	Q9VKL8	Yes	No	PTHR22803	
P52732	P46863	Yes	No	PTHR47970	PTHR47970
Q8N3G9	Q9VDK9	Yes	No	PTHR11861	PTHR23246
Q9NVX2	Q9VPR4	Yes	Yes	PTHR19848	PTHR19848
Q9UIF3	Q9W1V2	Yes	Yes	PTHR19960	PTHR19960
Q13190	Q24509	Yes	No	PTHR19957	PTHR19957
P19793	P20153	Yes	No	PTHR24083	PTHR24083
Q99816	Q9VVA7	Yes	Yes	PTHR23306	PTHR23306
Q8IVD9	Q8IN95	Yes	Yes	PTHR12356	PTHR12356
P36776	Q7KUT2	Yes	Yes	PTHR43718	PTHR43718
Q8N5U6	Q9W0D8	Yes	No	PTHR12983	PTHR12983
P59998	Q9VMH2	Yes	Yes	PTHR22629	PTHR22629
Q9Y266	Q9VVA6	Yes	Yes	PTHR12356	PTHR12356
Q9NR50	A1ZA22	Yes	Yes	PTHR45989	PTHR45989
Q01433	X2JEY5	Yes	Yes	PTHR11359	PTHR11359
P34949	Q9VH77	Yes	Yes	PTHR10309	PTHR10309
Q8IU85	Q7JMV3	Yes	Yes	PTHR24347	PTHR24347
Q9NPE2	Q9VBR0	Yes	No	PTHR13475	PTHR13475
Q96PB1	Q9W4P0	Yes	Yes	PTHR13533	PTHR13533
Q06945	P40656	Yes	No	PTHR10270	PTHR10270
Q9Y534	Q9VVA0	Yes	No	PTHR12962	PTHR12962
Q9BZE1	Q9VGW9	Yes	No	PTHR15889	PTHR15889
O75746	Q9VA73	Yes	Yes	PTHR45678	PTHR45678
Q9H469	Q9VMY0	Yes	Yes	PTHR13318	PTHR13318
O15047	Q5LJZ2	Yes	No	PTHR45814	PTHR45814
Q9NPJ6	Q9VS38	Yes	Yes	PTHR13208	PTHR13208
Q96HA8	Q7K2Y9	Yes	Yes	PTHR13035	PTHR13035
Q96NT3	Q9W4Y0	Yes	Yes	PTHR31400	PTHR31400
Q13162	Q9V3Q4	Yes	Yes	PTHR10681	PTHR10681
P17612	P12370	Yes	Yes	PTHR24353	PTHR24353
Q96GX5	Q95TN8	Yes	No	PTHR24356	PTHR24356
Q7Z569	A0A0B4KHR2	Yes	Yes	PTHR24007	PTHR24007
O95433	Q9V9Q4	Yes	Yes	PTHR13009	PTHR13009
Q8N4W6	Q9VX95	Yes	Yes	PTHR44733	PTHR44733
Q8NB14	Q7JQI1	Yes	No	PTHR24006	PTHR24006
Q96MR6	Q9W235	Yes	Yes	PTHR32215	PTHR32215
Q8NBJ5	Q8IPK4	Yes	No	PTHR10730	PTHR10730
O43808	Q9VZD9	Yes	Yes	PTHR45939	PTHR45939
Q9NPI0	Q9VMK8	Yes	Yes	PTHR13306	PTHR13306
Q53EL6	Q9VY91	Yes	No	PTHR12626	PTHR12626
Q8NET6	Q9VJG5	Yes	Yes	PTHR12137	PTHR12137
Q9UPY3	A1ZAW0	Yes	No	PTHR14950	PTHR14950
Q96EY9	Q7K157	Yes	Yes	PTHR11079	PTHR11079
Q9UHY7	Q9VN95	Yes	Yes	PTHR20371	PTHR20371
O14777	Q9VYB1	Yes	No	PTHR10643	PTHR10643
P08912	P16395	Yes	No	PTHR24247	PTHR24247
Q9H5U6	A1Z9S8	Yes	Yes	PTHR13493	PTHR13493
Q9Y5B9	Q8IRG6	Yes	Yes	PTHR13980	PTHR13980
P23759	P06601	Yes	No	PTHR45636	PTHR45636
Q8TAK5	M9NFF9	Yes	No	PTHR24193	PTHR24193
Q9NVM9	Q9VEX5	Yes	Yes	PTHR12955	PTHR12955
O43159	Q7K2B0	Yes	No	PTHR12787	PTHR12787
Q9BVJ6	Q9VUR2	Yes	No	PTHR14150	PTHR14150
Q6ZNA5	Q8MSU3	Yes	Yes	PTHR45828	PTHR45828
Q96DH6	Q9VVE5	Yes	Yes	PTHR48032	PTHR48032
P55010	Q9VXK6	Yes	Yes	PTHR23001	PTHR23001
Q86WV6	A0A0B4LFY9	Yes	No	PTHR34339	PTHR34339
Q8ND56	M9PF20	Yes	No	PTHR13586	PTHR13586
Q9UNZ2	Q7K3Z3	Yes	Yes	PTHR23333	PTHR23333
Q9UHX1	Q8T6B9	Yes	Yes	PTHR47330	PTHR47330
Q9H4B0	Q9VWD6	Yes	Yes	PTHR11735	PTHR11735
Q9Y221	Q9VC28	Yes	Yes	PTHR23415	PTHR23415
Q9Y450	Q9W074	Yes	Yes	PTHR23115	PTHR23115
P16389	P08510	Yes	No	PTHR11537	PTHR11537
Q6FI81	Q9V3Y2	Yes	Yes	PTHR13273	PTHR13273
P40937	Q9VKW3	Yes	Yes	PTHR11669	PTHR11669
Q63HQ2	A1ZA87	Yes	No	PTHR15036	PTHR15036
O95396	Q9VLJ8	Yes	Yes	PTHR10953	PTHR10953
Q16740	Q9VKY3	Yes	No	PTHR10381	PTHR10381
P43686	Q9V405	Yes	Yes	PTHR23073	PTHR23073
Q4L235	Q9VLL0	Yes	No	PTHR44845	PTHR44394
Q96HR8	Q9VJ62	Yes	No	PTHR31633	PTHR31633
P60866	P55828	Yes	Yes	PTHR11700	PTHR11700
P82921	Q8I0J3	Yes	Yes	PTHR21109	PTHR21109
P08913	P22270	Yes	No	PTHR24248	PTHR24248
O43768	Q9VUB8	Yes	Yes	PTHR10358	PTHR10358
Q8IYY4	Q9VC70	Yes	No	PTHR21502	PTHR21502
Q01813	P52034	Yes	No	PTHR13697	PTHR13697
Q16543	Q24276	Yes	Yes	PTHR12800	PTHR12800
P12955	Q9VG79	Yes	Yes	PTHR43226	PTHR43226
P39748	Q7K7A9	Yes	Yes	PTHR11081	PTHR11081
Q5TA50	Q8MLW4	Yes	Yes	PTHR10219	PTHR10219
O94927	Q7K4B4	Yes	No	PTHR28588	PTHR34491
P15374	P35122	Yes	Yes	PTHR10589	PTHR10589
P55081	Q9W062	Yes	No	PTHR15327	PTHR15327
Q9GZQ4	Q8ITC9	Yes	No	PTHR24243	PTHR24243
P28328	Q9VSH8	Yes	Yes	PTHR48178	PTHR23350
P34897	Q9W457	Yes	Yes	PTHR11680	PTHR11680
Q8NA54	Q9VD15	Yes	No	PTHR21074	PTHR21074
Q9Y6R0	P16554	Yes	No	PTHR47368	PTHR11232
Q9BW91	Q9VV83	Yes	Yes	PTHR13030	PTHR13030
Q9UI15	Q9VZI1	Yes	Yes	PTHR47385	PTHR47385
O95922	Q9VZ97	Yes	Yes	PTHR12241	PTHR12241
Q96GC5	Q9VQ35	Yes	No	PTHR13473	PTHR13473
Q9UI40	Q9U6A0	Yes	No	PTHR10846	PTHR10846
Q03701	Q9VTE6	Yes	No	PTHR12048	PTHR12048
Q9NZ32	Q9VWE8	Yes	Yes	PTHR11937	PTHR11937
Q9Y600	Q24062	Yes	Yes	PTHR45677	PTHR45677
Q9H2Y7	A0A0B4KHA8	Yes	No	PTHR14435	PTHR14435
Q9UNF0	A0A0B4KH28	Yes	Yes	PTHR23065	PTHR23065
Q8N5Y2	P50536	Yes	No	PTHR10880	PTHR10880
P23919	A1ZB29	Yes	Yes	PTHR10344	PTHR10344
P51692	Q24151	Yes	No	PTHR11801	PTHR11801
Q14186	Q24318	Yes	No	PTHR12548	PTHR12548
P63244	O18640	Yes	Yes	PTHR19868	PTHR19868
P35269	Q05913	Yes	No	PTHR13011	PTHR13011
Q92616	Q7PLL6	Yes	Yes	PTHR23346	PTHR23346
Q9GZU8	Q7JWU9	Yes	Yes	PTHR13495	PTHR13495
P03891	P03896	Yes	Yes	PTHR46552	PTHR46552
Q16540	Q9W021	Yes	Yes	PTHR12059	PTHR12059
A1L3X0	Q9VHX7	Yes	Yes	PTHR11157	PTHR11157
Q8NEB9	Q9W1M7	Yes	Yes	PTHR10048	PTHR10048
Q13573	P39736	Yes	Yes	PTHR12096	PTHR12096
Q6UB28	Q9VKV9	Yes	Yes	PTHR43330	PTHR43330
Q9NYH9	Q9W397	Yes	Yes	PTHR23271	PTHR23271
P18124	P32100	Yes	Yes	PTHR11524	PTHR11524
Q9H2M9	Q9VKB9	Yes	No	PTHR12472	PTHR12472
Q15013	Q9VCG0	Yes	No	PTHR15681	PTHR15681
Q9Y3D3	Q9V6Y3	Yes	Yes	PTHR12919	PTHR12919
Q9GZS0	M9PC80	Yes	Yes	PTHR12442	PTHR12442
Q8N302	Q7K0W0	Yes	No	PTHR23106	PTHR23106
P05090	A1Z991	Yes	Yes	PTHR10612	PTHR10612
Q9NXW2	Q9VFP0	Yes	Yes	PTHR43908	PTHR43908
O14617	P54362	Yes	No	PTHR22781	PTHR22781
Q9Y6H3	Q9VJD0	Yes	No	PTHR21711	PTHR21711
Q9H583	Q9VM75	Yes	No	PTHR13457	PTHR13457
Q9H1Y0	Q9W3R7	Yes	Yes	PTHR13040	PTHR13040
Q00341	Q7KN75	Yes	Yes	PTHR10627	PTHR10627
Q96EP5	P48809	Yes	No	PTHR48027	PTHR48027
P82933	Q8SXF0	Yes	Yes	PTHR21569	PTHR21569
Q9H9P8	Q9VJ28	Yes	Yes	PTHR43104	PTHR43104
Q9H2X6	P49657	Yes	No	PTHR24058	PTHR24058
Q14137	Q7K0Y1	Yes	Yes	PTHR17605	PTHR17605
O43237	Q9VZ20	Yes	No	PTHR12688	PTHR12688
Q13395	Q9VD22	Yes	No	PTHR12029	PTHR12029
Q15008	Q9V3G7	Yes	Yes	PTHR14145	PTHR14145
P55039	Q9VDV2	Yes	Yes	PTHR43127	PTHR43127
Q9Y375	Q9VAI1	Yes	No	PTHR13194	PTHR13194
Q9BTM1	Q4AB57	Yes	Yes	PTHR23430	PTHR23430
P62917	Q9V3G1	Yes	Yes	PTHR13691	PTHR13691
P62310	Q8IMX8	Yes	Yes	PTHR13110	PTHR13110
Q96S19	Q9VLF6	Yes	Yes	PTHR20974	PTHR20974
P56282	Q9VRQ7	Yes	Yes	PTHR12708	PTHR12708
Q00577	Q9V4D9	Yes	No	PTHR12611	PTHR12611
Q9Y5P4	Q9Y128	Yes	Yes	PTHR10219	PTHR22902
P04844	Q7K110	Yes	Yes	PTHR12640	PTHR12640
Q53HV7	Q9VEM1	Yes	Yes	PTHR13235	PTHR13235
P61009	Q9VCA9	Yes	Yes	PTHR12804	PTHR12804
Q8TDY2	Q7KTS2	Yes	No	PTHR13222	PTHR13222
O14925	Q8MRW1	Yes	No	PTHR15371	PTHR15371
O60645	Q9V8K2	Yes	Yes	PTHR21292	PTHR21292
Q86VW1	Q95R48	Yes	No	PTHR24064	PTHR24064
O95848	Q9VB64	Yes	Yes	PTHR11839	PTHR11839
P43246	P43248	Yes	Yes	PTHR11361	PTHR11361
P62753	P29327	Yes	Yes	PTHR11502	PTHR11502
Q9UI95	Q9VNE1	Yes	Yes	PTHR11842	PTHR11842
Q15477	Q9VCH8	Yes	Yes	PTHR12131	PTHR12131
P61604	Q9VU35	Yes	Yes	PTHR10772	PTHR10772
Q9H9E3	Q95TN4	Yes	Yes	PTHR24016	PTHR24016
Q07864	Q9VCN1	Yes	Yes	PTHR10670	PTHR10670
Q8NA56	Q8INW8	Yes	No	PTHR46630	
Q9Y3E2	Q9VC53	Yes	Yes	PTHR46229	PTHR46229
Q15771	Q9VM50	Yes	Yes	PTHR47977	PTHR47977
P46926	Q9VMP9	Yes	No	PTHR11280	PTHR11280
P08708	P17704	Yes	Yes	PTHR10732	PTHR10732
Q13126	Q9V813	Yes	Yes	PTHR42679	PTHR42679
Q8IVL0	Q9VIQ9	Yes	No	PTHR12784	PTHR12784
Q8N0Z8	Q0E8K6	Yes	Yes	PTHR11142	PTHR11142
Q5F1R6	Q9W0X8	Yes	No	PTHR44029	PTHR44029
Q8WV93	Q7K4T8	Yes	Yes	PTHR12169	PTHR12169
P52951	Q4V5A3	Yes	No	PTHR24334	PTHR24334
Q15904	Q7JR49	Yes	No	PTHR12471	PTHR12471
Q9BV57	Q6AWN0	Yes	Yes	PTHR23418	PTHR23418
Q9H3H1	Q8IMV0	Yes	Yes	PTHR11088	PTHR11088
O75694	Q9V463	Yes	Yes	PTHR10350	PTHR10350
Q969U7	Q9VEC2	Yes	Yes	PTHR12970	PTHR12970
Q99543	Q9VP77	Yes	Yes	PTHR43999	PTHR43999
Q96EL2	Q9VCC3	Yes	Yes	PTHR21244	PTHR21244
