prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
O43175	P40054	Yes	No	PTHR42938	PTHR10996
P55884	P06103	Yes	No	PTHR14068	PTHR14068
Q7RTX9	Q08777	Yes	No	PTHR11360	PTHR11360
P63098	P25296	Yes	Yes	PTHR45942	PTHR45942
Q6ZQW0	P47125	Yes	Yes	PTHR28657	PTHR28657
O75175	P06102	Yes	No	PTHR23326	PTHR23326
Q99623	P50085	Yes	Yes	PTHR23222	PTHR23222
Q9GZR7	P38112	Yes	No	PTHR24031	PTHR24031
Q58A45	P36102	Yes	No	PTHR12272	PTHR12272
Q12788	Q05946	Yes	Yes	PTHR19854	PTHR19854
P42766	P0CX85	Yes	Yes	PTHR45722	PTHR45722
P55735	Q04491	Yes	Yes	PTHR11024	PTHR11024
Q99741	P09119	Yes	No	PTHR10763	PTHR10763
P52815	P53163	Yes	No	PTHR45987	PTHR45987
Q9NRW1	Q99260	Yes	No	PTHR24073	PTHR24073
Q8N697	P32901	Yes	No	PTHR11654	PTHR11654
P21695	Q00055	Yes	Yes	PTHR11728	PTHR11728
P62280	P0CX47	Yes	Yes	PTHR10744	PTHR10744
Q8IUH5	P39010	Yes	No	PTHR24161	PTHR24161
Q9Y2R9	P47150	Yes	No	PTHR11205	PTHR11205
Q03701	Q12176	Yes	No	PTHR12048	PTHR12048
P34896	P37291	Yes	No	PTHR11680	PTHR11680
Q2NL82	Q07381	Yes	Yes	PTHR12858	PTHR12858
P61923	P53600	Yes	Yes	PTHR11043	PTHR11043
Q6P1J9	Q06697	Yes	No	PTHR12466	PTHR12466
Q9BV57	Q03677	Yes	Yes	PTHR23418	PTHR23418
Q86VN1	Q06696	Yes	No	PTHR13128	PTHR13128
Q99943	P33333	Yes	No	PTHR10434	PTHR10434
Q7L3T8	P39965	Yes	No	PTHR42753	PTHR42753
P61160	P32381	Yes	Yes	PTHR11937	PTHR11937
Q4G0F5	P40335	Yes	Yes	PTHR12233	PTHR12233
Q9BQ83	P38324	Yes	Yes	PTHR20208	PTHR20208
Q9GZT8	P53081	Yes	No	PTHR13799	PTHR13799
O15258	P25560	Yes	Yes	PTHR10743	PTHR10743
O77932	P53063	Yes	No	PTHR12395	PTHR12395
P50395	P39958	Yes	Yes	PTHR11787	PTHR11787
Q96QE2	P30606	Yes	No	PTHR48020	PTHR48020
Q8TBK2	Q12504	Yes	No	PTHR13271	PTHR13271
P32969	P05738	Yes	No	PTHR11655	PTHR11655
P46776	P02406	Yes	Yes	PTHR11721	PTHR11721
Q9UJX2	P16522	Yes	No	PTHR12558	PTHR12558
O60508	P40968	Yes	No	PTHR43979	PTHR43979
Q9BRX5	Q12146	Yes	Yes	PTHR22768	PTHR22768
Q9UJ98	P40541	Yes	No	PTHR11199	PTHR11199
Q96GA3	P34078	Yes	No	PTHR21531	PTHR21531
P62805	P02309	Yes	Yes	PTHR10484	PTHR10484
P62841	Q01855	Yes	Yes	PTHR11880	PTHR11880
P62847	P0CX31	Yes	Yes	PTHR10496	PTHR10496
Q8N6M0	P38747	Yes	Yes	PTHR12419	PTHR12419
Q6ZSM3	Q08268	Yes	No	PTHR11360	PTHR11360
P51948	Q03290	Yes	Yes	PTHR12683	PTHR12683
Q15800	P53045	Yes	Yes	PTHR11863	PTHR11863
Q969S0	P40004	Yes	Yes	PTHR10778	PTHR10778
Q15813	P39937	Yes	Yes	PTHR15140	PTHR15140
Q5T653	P32611	Yes	No	PTHR13691	PTHR13691
Q9H0R8	P38182	Yes	Yes	PTHR10969	PTHR10969
Q9H4K7	P38860	Yes	No	PTHR11702	PTHR11702
Q96BJ8	Q07799	Yes	No	PTHR12771	PTHR12771
Q9Y285	P15625	Yes	Yes	PTHR11538	PTHR11538
Q08623	Q86ZR7	Yes	Yes	PTHR18901	PTHR18901
A6NDG6	P19881	Yes	Yes	PTHR19288	PTHR19288
P62888	P14120	Yes	Yes	PTHR11449	PTHR11449
P82932	P28778	Yes	No	PTHR21011	PTHR21011
Q07021	P40513	Yes	No	PTHR10826	PTHR10826
Q96T83	Q04121	Yes	No	PTHR10110	PTHR10110
P11387	P04786	Yes	No	PTHR10290	PTHR10290
Q15819	P53152	Yes	Yes	PTHR24068	PTHR24068
Q8IYB4	P35056	Yes	No	PTHR10130	PTHR10130
P39210	Q06563	Yes	Yes	PTHR11266	PTHR11266
P26196	P39517	Yes	Yes	PTHR47960	PTHR47960
Q9Y2Z0	Q08446	Yes	No	PTHR45862	PTHR45862
Q96K37	P39542	Yes	No	PTHR11132	PTHR11132
Q14CX7	Q12387	Yes	No	PTHR22767	PTHR22767
Q9Y5R8	Q03630	Yes	Yes	PTHR23249	PTHR23249
Q8WVC6	Q03941	Yes	Yes	PTHR10695	PTHR10695
Q8IZ69	P33753	Yes	No	PTHR45904	PTHR11061
P04899	P08539	Yes	No	PTHR10218	PTHR10218
P05091	P40047	Yes	No	PTHR11699	PTHR11699
Q7RTV0	Q06835	Yes	Yes	PTHR13120	PTHR13120
P41252	P09436	Yes	Yes	PTHR42780	PTHR42780
P27482	P06787	Yes	No	PTHR23050	PTHR23050
P67812	P15367	Yes	No	PTHR10806	PTHR10806
P05388	P05317	Yes	Yes	PTHR45699	PTHR45699
Q12846	P32867	Yes	No	PTHR19957	PTHR19957
Q6ZYL4	Q3E7C1	Yes	Yes	PTHR28580	PTHR28580
Q6P1R4	P53759	Yes	No	PTHR11082	PTHR11082
O43513	Q08278	Yes	No	PTHR15498	PTHR21428
P06733	P00924	Yes	No	PTHR11902	PTHR11902
Q969E8	Q06672	Yes	No	PTHR21250	PTHR21250
Q5T013	P22936	Yes	No	PTHR43489	PTHR21445
Q8IZH2	P22147	Yes	No	PTHR12341	PTHR12341
P48556	P32496	Yes	No	PTHR12387	PTHR12387
Q16342	P25040	Yes	No	PTHR12298	PTHR47524
P09960	Q10740	Yes	Yes	PTHR45726	PTHR45726
P61266	P39926	Yes	Yes	PTHR19957	PTHR19957
P49915	P38625	Yes	Yes	PTHR11922	PTHR11922
P61764	P30619	Yes	No	PTHR11679	PTHR11679
Q99797	P35999	Yes	Yes	PTHR11804	PTHR11804
Q9UK41	Q02767	Yes	Yes	PTHR12937	PTHR12937
P62487	P34087	Yes	Yes	PTHR12709	PTHR12709
Q9H9L3	Q08237	Yes	No	PTHR12801	PTHR12801
Q9UNX4	Q12220	Yes	Yes	PTHR19853	PTHR19853
Q8N465	P46681	Yes	Yes	PTHR43716	PTHR43716
Q96G21	P53941	Yes	Yes	PTHR22734	PTHR22734
Q9BRC7	P32383	Yes	No	PTHR10336	PTHR10336
O75478	Q02336	Yes	Yes	PTHR12374	PTHR12374
P17900	Q12408	Yes	No	PTHR17357	PTHR11306
Q15029	P36048	Yes	No	PTHR42908	PTHR42908
Q9BUP3	P40008	Yes	No	PTHR14097	PTHR14097
Q9H598	P47082	Yes	No	PTHR48017	PTHR48017
Q9NQR4	P49954	Yes	Yes	PTHR23088	PTHR23088
O60264	Q08773	Yes	Yes	PTHR10799	PTHR10799
Q9UKA8	P36054	Yes	No	PTHR10300	PTHR10300
Q9BRU9	Q12339	Yes	Yes	PTHR12416	PTHR12416
P43351	P06778	Yes	No	PTHR12132	PTHR12132
Q9H6R4	P53254	Yes	No	PTHR17972	PTHR17972
Q92598	P32590	Yes	No	PTHR45639	PTHR45639
O15212	P52553	Yes	Yes	PTHR21431	PTHR21431
Q96AX1	P20795	Yes	No	PTHR11679	PTHR11679
P15559	Q07923	Yes	No	PTHR10204	PTHR30543
Q92769	P32561	Yes	No	PTHR48252	PTHR48252
P26640	P07806	Yes	Yes	PTHR11946	PTHR11946
Q15269	P25635	Yes	Yes	PTHR19858	PTHR19858
Q9H993	Q04371	Yes	Yes	PTHR12260	PTHR12260
Q9UEE9	P38326	Yes	No	PTHR23227	PTHR23227
A6NMX2	P07260	Yes	No	PTHR11960	PTHR11960
Q96S52	Q04080	Yes	Yes	PTHR21072	PTHR21072
Q8WUM0	P36161	Yes	No	PTHR13405	PTHR13405
P46778	Q12672	Yes	No	PTHR20981	PTHR20981
O76062	P32462	Yes	No	PTHR21257	PTHR21257
P06899	P02294	Yes	No	PTHR23428	PTHR23428
Q9Y4P8	P43601	No	Yes	PTHR11227	PTHR11227
Q9BTT4	Q06213	No	Yes	PTHR13345	PTHR13345
Q2VPK5	P53923	No	Yes	PTHR20882	PTHR20882
P12081	P07263	No	Yes	PTHR11476	PTHR11476
P84101	Q3E7B7	No	Yes	PTHR13596	PTHR13596
P37802	Q08873	No	Yes	PTHR47385	PTHR47385
Q9NPA8	Q6WNK7	No	Yes	PTHR12514	PTHR12514
O14965	P38991	No	Yes	PTHR24350	PTHR24350
O43633	P36108	No	Yes	PTHR10476	PTHR10476
O95336	P38858	No	Yes	PTHR11054	PTHR11054
O75947	P30902	No	Yes	PTHR12700	PTHR12700
O15305	P07283	No	Yes	PTHR10466	PTHR10466
P49841	P38615	No	Yes	PTHR24057	PTHR24057
P62249	P0CX52	No	Yes	PTHR21569	PTHR21569
P31689	P25491	No	Yes	PTHR43888	PTHR43888
O43747	Q12028	No	Yes	PTHR22780	PTHR22780
Q9Y5L4	P53299	No	Yes	PTHR19338	PTHR19338
P41250	P38088	No	Yes	PTHR10745	PTHR10745
Q9P2K8	P15442	No	Yes	PTHR11042	PTHR11042
P84243	P61830	No	Yes	PTHR11426	PTHR11426
O75348	P48836	No	Yes	PTHR12713	PTHR12713
P08684	P21595	No	Yes	PTHR24302	PTHR24305
P54725	P32628	No	Yes	PTHR10621	PTHR10621
Q9HAV0	P18851	No	Yes	PTHR19850	PTHR19850
P29803	P16387	No	Yes	PTHR11516	PTHR11516
Q6ZVE7	Q03554	No	Yes	PTHR21493	PTHR21493
O75354	P32621	No	Yes	PTHR11782	PTHR11782
P23763	P33328	No	Yes	PTHR45701	PTHR45701
P61313	P54780	No	Yes	PTHR11847	PTHR11847
P62987	P0CH09	No	Yes	PTHR10666	PTHR10666
P11142	P09435	No	Yes	PTHR19375	PTHR19375
Q8N4E4	Q12017	No	Yes	PTHR45809	PTHR45809
P40429	P26784	No	Yes	PTHR11545	PTHR11545
P07900	P02829	No	Yes	PTHR11528	PTHR11528
P15259	P00950	No	Yes	PTHR11931	PTHR11931
P61513	P0CX25	No	Yes	PTHR48160	PTHR48188
P62899	P0C2H9	No	Yes	PTHR10956	PTHR10956
Q92504	P40544	No	Yes	PTHR16950	PTHR16950
Q6YFQ2	Q01519	No	Yes	PTHR11387	PTHR46281
Q8NBQ5	Q07530	No	Yes	PTHR24322	PTHR24322
Q8TD30	P52892	No	Yes	PTHR11751	PTHR11751
Q14137	Q04660	No	Yes	PTHR17605	PTHR17605
O43731	P18414	No	Yes	PTHR10585	PTHR10585
P62266	P0CX30	No	Yes	PTHR11652	PTHR11652
Q9NZZ3	Q03390	No	Yes	PTHR22761	PTHR22761
O75529	P38129	No	Yes	PTHR19879	PTHR19879
P61964	P38123	No	Yes	PTHR22847	PTHR22847
P54619	P12904	No	Yes	PTHR13780	PTHR13780
P37837	P53228	No	Yes	PTHR10683	PTHR10683
Q16773	P47039	No	Yes	PTHR43807	PTHR43807
P09467	P09201	No	Yes	PTHR11556	PTHR11556
Q9ULW6	P25293	No	Yes	PTHR11875	PTHR11875
Q96LU5	P28627	No	Yes	PTHR12383	PTHR12383
P62854	P39939	No	Yes	PTHR12538	PTHR12538
Q9HB90	P53290	No	Yes	PTHR11259	PTHR11259
Q8N4V2	P25297	No	Yes	PTHR24064	PTHR24064
P30050	P0CX54	No	Yes	PTHR11661	PTHR11661
Q9NR50	P09032	No	Yes	PTHR45989	PTHR45989
P78417	Q12390	No	Yes	PTHR43968	PTHR43900
P62714	P23595	No	Yes	PTHR45619	PTHR45619
Q8N3E9	P32383	No	Yes	PTHR10336	PTHR10336
Q04760	P50107	No	Yes	PTHR10374	PTHR10374
P60059	P35179	No	Yes	PTHR12309	PTHR12309
Q969S9	P39677	No	Yes	PTHR43261	PTHR43261
Q6ZS86	P32190	No	Yes	PTHR10196	PTHR10196
P0DKB6	P53157	No	Yes	PTHR14154	PTHR14154
Q9NRK6	P33310	No	Yes		PTHR43394
P35670	P38995	No	Yes	PTHR43520	PTHR43520
P22694	P06245	No	Yes	PTHR24353	PTHR24353
Q6BCY4	P38626	No	Yes	PTHR19370	PTHR19370
Q9GZP9	P38307	No	Yes	PTHR11009	PTHR11009
Q15691	P40013	No	Yes	PTHR10623	PTHR10623
Q6ZSM3	P36032	No	Yes	PTHR11360	PTHR11360
P51955	P22209	No	Yes	PTHR43671	PTHR43671
Q9BY43	P39929	No	Yes	PTHR22761	PTHR22761
P20340	Q99260	No	Yes	PTHR24073	PTHR24073
Q9BSY4	Q04341	No	Yes	PTHR47106	PTHR47106
Q16769	P43599	No	Yes	PTHR12283	PTHR12283
Q3MIR4	P25656	No	Yes	PTHR10926	PTHR10926
P68104	P02994	No	Yes	PTHR23115	PTHR23115
Q8N8R3	P38087	No	Yes	PTHR45624	PTHR45624
Q9BY50	P15367	No	Yes	PTHR10806	PTHR10806
P34932	P32590	No	Yes	PTHR45639	PTHR45639
P10619	P38109	No	Yes	PTHR11802	PTHR11802
O75387	Q04991	No	Yes	PTHR20766	PTHR20772
Q5VZY2	Q05521	No	Yes	PTHR10165	PTHR10165
Q9NQY0	P25343	No	Yes	PTHR47174	PTHR47174
Q9BXS5	Q00776	No	Yes	PTHR10529	PTHR10529
P46781	O13516	No	Yes	PTHR11831	PTHR11831
Q9Y5J7	O74700	No	Yes	PTHR13172	PTHR13172
P32969	P51401	No	Yes	PTHR11655	PTHR11655
P63241	P23301	No	Yes	PTHR11673	PTHR11673
P62906	P0CX44	No	Yes	PTHR23105	PTHR23105
Q14697	P38138	No	Yes	PTHR22762	PTHR22762
Q8N6T3	P35197	No	Yes	PTHR46395	PTHR45686
Q08AI6	P39981	No	Yes	PTHR22950	PTHR22950
P51793	P37020	No	Yes	PTHR45711	PTHR45711
P24928	P04050	No	Yes	PTHR19376	PTHR19376
Q6P5R6	P05749	No	Yes	PTHR10064	PTHR10064
Q9Y2K3	P08964	No	Yes	PTHR45615	PTHR45615
Q00610	P22137	No	Yes	PTHR10292	PTHR10292
Q8WWV3	P28625	No	Yes	PTHR11695	PTHR11695
O14874	P53170	No	Yes	PTHR11947	PTHR11947
P62847	P0CX32	No	Yes	PTHR10496	PTHR10496
P23193	P07273	No	Yes	PTHR11477	PTHR11477
Q96NR8	Q08651	No	Yes	PTHR24320	PTHR24320
Q9H221	Q08234	No	Yes	PTHR48041	PTHR48041
Q92930	P07560	No	Yes	PTHR47980	PTHR47980
Q15833	P30619	No	Yes	PTHR11679	PTHR11679
P62701	P0CX35	No	Yes	PTHR11581	PTHR11581
O60830	P39515	No	Yes	PTHR10485	PTHR10485
P18077	P41056	No	Yes	PTHR10902	PTHR10902
Q9UEE5	P22517	No	Yes	PTHR24342	PTHR24347
O60684	Q02821	No	Yes	PTHR23316	PTHR23316
Q9NYP7	P25358	No	Yes	PTHR11157	PTHR11157
Q99613	P32497	No	Yes	PTHR13937	PTHR13937
O43861	P40527	No	Yes	PTHR24092	PTHR24092
Q96MV8	Q03289	No	Yes	PTHR22883	PTHR22883
P11908	P38063	No	Yes	PTHR10210	PTHR10210
P11498	P32327	No	Yes	PTHR43778	PTHR43778
O75880	P38072	No	Yes	PTHR12151	PTHR12151
P20248	P24869	No	Yes	PTHR10177	PTHR10177
P11182	P19262	No	Yes	PTHR43178	PTHR43416
P42766	P0CX84	No	Yes	PTHR45722	PTHR45722
P23528	Q03048	No	Yes	PTHR11913	PTHR11913
Q9UH03	P25342	No	Yes	PTHR18884	PTHR18884
P57723	P38151	No	Yes	PTHR10288	PTHR10288
P62913	P0C0W9	No	Yes	PTHR11994	PTHR11994
Q9Y2Q0	P39524	No	Yes	PTHR24092	PTHR24092
Q9BZK7	P38262	No	Yes	PTHR22846	PTHR22846
P10515	P12695	No	Yes	PTHR23151	PTHR23151
Q00341	P06105	No	Yes	PTHR10627	PTHR10627
Q9Y6D5	P11075	No	Yes	PTHR10663	PTHR10663
P29218	Q05533	No	Yes	PTHR20854	PTHR20854
P63261	P60010	No	Yes	PTHR11937	PTHR11937
Q5QNW6	P02294	No	Yes	PTHR23428	PTHR23428
Q96PU5	P39940	No	Yes	PTHR11254	PTHR11254
P78318	Q04372	No	Yes	PTHR10933	PTHR10933
Q00765	Q12402	No	Yes	PTHR12300	PTHR12300
Q96FZ7	Q04272	No	Yes	PTHR22761	PTHR22761
A6NIM6	P32901	No	Yes	PTHR11654	PTHR11654
P21281	P16140	No	Yes	PTHR43389	PTHR43389
P50613	P06242	No	Yes	PTHR24056	PTHR24056
P07339	P07267	No	Yes	PTHR47966	PTHR47966
Q3KQZ1	P32332	No	Yes	PTHR45928	PTHR45618
A6NMK7	Q06102	No	Yes	PTHR23102	PTHR23102
Q16775	Q12320	No	Yes	PTHR11935	PTHR11935
Q15843	Q03919	No	Yes	PTHR10666	PTHR10666
Q8TBZ5	Q12041	No	Yes	PTHR24384	
A8MWL7	P47131	No	Yes	PTHR12668	PTHR12668
Q00526	P00546	No	Yes	PTHR24056	PTHR24056
P52790	P04806	No	Yes	PTHR19443	PTHR19443
P0CG48	P0CG63	No	Yes	PTHR10666	PTHR10666
Q96SE0	Q03649	No	Yes	PTHR10794	PTHR10794
Q9BX40	P45978	No	Yes	PTHR13586	PTHR13586
P41567	P32911	No	Yes	PTHR10388	PTHR10388
P62979	P05759	No	Yes	PTHR10666	PTHR10666
P08708	P14127	No	Yes	PTHR10732	PTHR10732
P62837	P15732	No	Yes	PTHR24068	PTHR24068
P12236	P18238	No	Yes	PTHR45635	PTHR45635
P30838	Q04458	No	Yes	PTHR43570	PTHR43570
Q15436	P15303	No	Yes	PTHR11141	PTHR11141
O75570	P30775	No	Yes	PTHR43804	PTHR43804
P52758	P40185	No	Yes	PTHR11803	PTHR11803
P62241	P0CX39	No	Yes	PTHR10394	PTHR10394
P51572	Q07451	No	Yes	PTHR12701	PTHR12701
P34897	P37291	No	Yes	PTHR11680	PTHR11680
Q13503	P47822	No	Yes	PTHR13381	PTHR13381
P61020	P36017	No	Yes	PTHR24073	PTHR24073
Q9NUN7	Q02896	No	Yes	PTHR46187	PTHR46187
Q9BRT8	P53729	No	Yes	PTHR13748	PTHR13748
P33121	P39518	No	Yes	PTHR43272	PTHR43272
P62081	P26786	No	Yes	PTHR11278	PTHR11278
P28062	P30656	No	Yes	PTHR11599	PTHR11599
P62280	P0CX48	No	Yes	PTHR10744	PTHR10744
Q9BZD2	P31381	No	Yes	PTHR10332	PTHR10332
P68400	P19454	No	Yes	PTHR24054	PTHR24054
Q9NYZ2	P23500	No	Yes	PTHR45758	PTHR45758
Q9GZZ1	Q08689	No	Yes	PTHR42919	PTHR42919
O00743	P20604	No	Yes	PTHR45619	PTHR45619
P13929	P00924	No	Yes	PTHR11902	PTHR11902
P36543	P22203	No	Yes	PTHR45715	PTHR45715
Q99873	P38074	No	Yes	PTHR11006	PTHR11006
Q9UHQ9	Q12746	No	Yes	PTHR19370	PTHR19370
O75347	P48606	No	Yes	PTHR21500	PTHR21500
P83881	P0CX27	No	Yes	PTHR10369	PTHR10369
Q96K37	P22215	No	Yes	PTHR11132	PTHR11132
O75964	Q12233	No	Yes	PTHR12386	PTHR12386
Q7L5L3	Q08959	No	Yes	PTHR42758	PTHR42758
Q13530	Q12116	No	Yes	PTHR10383	PTHR10383
Q9P0U1	P53507	No	Yes	PTHR46722	PTHR34944
Q6XR72	P20107	No	Yes	PTHR45820	PTHR45820
O14975	P38225	No	Yes	PTHR43107	PTHR43107
O15431	P38865	No	Yes	PTHR12483	PTHR12483
Q9UDW1	P22289	No	Yes	PTHR12980	PTHR12980
Q16222	P43123	No	Yes	PTHR11952	PTHR11952
P62917	P0CX46	No	Yes	PTHR13691	PTHR13691
P58743	P38359	No	Yes	PTHR11814	PTHR11814
O60493	Q08826	No	Yes	PTHR45963	PTHR45963
Q07020	P0CX50	No	Yes	PTHR10934	PTHR10934
P11166	P38142	No	Yes	PTHR23503	PTHR23503
P54646	P06782	No	Yes	PTHR24343	PTHR24343
P23921	P21672	No	Yes	PTHR11573	PTHR11573
P11586	P07245	No	Yes	PTHR48099	PTHR48099
Q9Y244	P38293	No	Yes	PTHR12828	PTHR12828
Q00266	P10659	No	Yes	PTHR11964	PTHR11964
Q9HD42	P69771	No	Yes	PTHR10476	PTHR10476
P41091	P32481	No	Yes	PTHR42854	PTHR42854
Q00796	Q07993	No	Yes	PTHR43161	PTHR43161
Q7KZ85	P23615	No	Yes	PTHR10145	PTHR10145
P52701	Q03834	No	Yes	PTHR11361	PTHR11361
P56377	P35181	No	Yes	PTHR11753	PTHR11753
O95372	Q12354	No	Yes	PTHR10655	PTHR10655
P0DP23	P06787	No	Yes	PTHR23050	PTHR23050
Q9BV35	D6W196	No	Yes	PTHR24089	PTHR24089
Q9ULC4	P89886	No	Yes	PTHR22798	PTHR22798
Q15120	P40530	No	Yes	PTHR11947	PTHR11947
P0DP24	P06787	No	Yes	PTHR23050	PTHR23050
O43488	P42884	No	Yes	PTHR43625	PTHR43364
Q9UNW1	P35842	No	Yes	PTHR20963	PTHR20963
Q9Y5U9	Q3E834	No	Yes	PTHR15858	PTHR15858
Q8TB40	Q12385	No	Yes	PTHR42886	PTHR42886
P13667	P17967	No	Yes	PTHR18929	PTHR18929
O75874	P21954	No	Yes	PTHR11822	PTHR11822
Q53GQ0	P38286	No	Yes	PTHR43899	PTHR43086
Q9P265	Q12275	No	Yes	PTHR22754	PTHR22754
P84098	P0CX83	No	Yes	PTHR10722	PTHR10722
P36578	P49626	No	Yes	PTHR19431	PTHR19431
Q13509	P02557	No	Yes	PTHR11588	PTHR11588
P14618	P00549	No	Yes	PTHR11817	PTHR11817
O75694	P40064	No	Yes	PTHR10350	PTHR10350
O15270	P40970	No	Yes	PTHR13693	PTHR13693
Q93077	P04912	No	Yes	PTHR23430	PTHR23430
Q93077	P04911	No	Yes	PTHR23430	PTHR23430
Q02543	P0CX23	No	Yes	PTHR10052	PTHR10052
O60220	P57744	No	Yes	PTHR19338	PTHR19338
P62829	P0CX42	No	Yes	PTHR11761	PTHR11761
P62269	P0CX55	No	Yes	PTHR10871	PTHR10871
Q9UPT9	P50102	No	Yes	PTHR21646	PTHR21646
P30153	P31383	No	Yes	PTHR10648	PTHR10648
Q2TB90	P04807	No	Yes	PTHR19443	PTHR19443
O76003	P32642	No	Yes	PTHR10293	PTHR10293
P49459	P06104	No	Yes	PTHR24067	PTHR24067
Q59GN2	P04650	No	Yes	PTHR19970	PTHR19970
P05386	P05318	No	Yes	PTHR45696	PTHR45696
Q49B96	Q3E731	No	Yes	PTHR21107	PTHR21107
P46778	Q02753	No	Yes	PTHR20981	PTHR20981
P20839	P50094	No	Yes	PTHR11911	PTHR11911
Q9Y6K0	P17898	No	Yes	PTHR10414	PTHR10414
Q29RF7	Q04264	No	Yes	PTHR12663	PTHR12663
P61353	P0C2H7	No	Yes	PTHR10497	PTHR10497
Q9ULV0	P19524	No	Yes	PTHR13140	PTHR13140
Q9Y2X8	P15731	No	Yes	PTHR24068	PTHR24068
P84077	P19146	No	Yes	PTHR11711	PTHR11711
P0DI82	P38334	No	Yes	PTHR12403	PTHR12403
O15120	P33333	No	Yes	PTHR10434	PTHR10434
P28845	P40579	No	Yes	PTHR44279	PTHR43008
O15427	Q08268	No	Yes	PTHR11360	PTHR11360
P04843	P41543	No	Yes	PTHR21049	PTHR21049
P0DPB6	P28000	No	Yes	PTHR13946	PTHR13946
Q96SL4	P38143	No	Yes	PTHR11592	PTHR11592
Q09028	P39984	No	Yes	PTHR22850	PTHR22850
P14550	P14065	No	Yes	PTHR11732	PTHR11732
Q9Y3B3	P39704	No	Yes	PTHR22811	PTHR22811
Q5T280	Q04867	No	Yes	PTHR12150	PTHR12150
Q6QHF9	P50264	No	Yes	PTHR10742	PTHR10742
