prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
P09440	Q8WZJ7	Yes	Yes	PTHR48099	PTHR48099
P36075	O74840	Yes	No	PTHR46535	PTHR46535
P53119	Q1K9C4	Yes	No	PTHR45700	PTHR45700
P43565	P38938	Yes	No	PTHR24356	PTHR24356
P40533	O42841	Yes	No	PTHR13315	PTHR13315
Q12495	Q1MTN9	Yes	No	PTHR15272	PTHR15272
Q12010	Q10482	Yes	No	PTHR16201	PTHR16201
Q01662	O59730	Yes	Yes	PTHR43330	PTHR43330
P38778	Q10177	Yes	No	PTHR11706	PTHR11706
P05453	O74718	Yes	No	PTHR23115	PTHR23115
P48365	Q9UUH7	Yes	Yes	PTHR22957	PTHR22957
P39702	O13756	Yes	No	PTHR12616	PTHR12616
Q06651	Q9HGN5	Yes	Yes	PTHR23164	PTHR23164
Q08723	O74440	Yes	Yes	PTHR10540	PTHR10540
P53063	O13836	Yes	No	PTHR12395	PTHR12395
P06633	P40374	Yes	Yes	PTHR23133	PTHR23133
Q03530	O94448	Yes	No	PTHR13046	PTHR13046
P00359	P78958	Yes	No	PTHR10836	PTHR10836
P33307	O13671	Yes	Yes	PTHR10997	PTHR10997
Q02792	P40848	Yes	Yes	PTHR12341	PTHR12341
P40487	O59713	Yes	Yes	PTHR10762	PTHR10762
P53759	Q9HGN6	Yes	Yes	PTHR11082	PTHR11082
P36059	O94347	Yes	Yes	PTHR12592	PTHR12592
Q08991	P0CU19	Yes	No	PTHR28259	PTHR28259
P25569	Q9UT85	Yes	No	PTHR22838	PTHR22838
P38620	O94413	Yes	Yes	PTHR10210	PTHR10210
P43572	Q9UU94	Yes	No	PTHR14898	PTHR14898
Q08925	Q09702	Yes	No	PTHR14089	PTHR14089
P38206	O94302	Yes	Yes	PTHR13117	PTHR13117
P20084	O59856	Yes	Yes	PTHR15892	PTHR15892
P32499	Q9USL4	Yes	No	PTHR23138	PTHR23138
P53136	O94698	Yes	No	PTHR16038	PTHR16038
P53237	O74769	Yes	No	PTHR31441	PTHR31441
Q06706	O59704	Yes	Yes	PTHR12747	PTHR12747
P41733	O13883	Yes	Yes	PTHR13121	PTHR13121
P19263	Q9P7Y4	Yes	No	PTHR12809	PTHR12809
Q08748	O13683	Yes	No	PTHR47263	PTHR47263
P53309	O60167	Yes	No	PTHR22951	PTHR22951
Q12152	Q9URY1	Yes	No	PTHR24343	PTHR24343
Q08702	O74859	Yes	Yes	PTHR12486	PTHR12486
P22768	O94354	Yes	Yes	PTHR11587	PTHR11587
P40308	Q9Y7P3	Yes	No	PTHR14226	PTHR14226
P40099	Q9P7W2	Yes	Yes	PTHR23407	PTHR23407
Q04053	O60107	Yes	No	PTHR46979	PTHR46979
P38810	Q9USS7	Yes	Yes	PTHR13803	PTHR13803
P07172	P36605	Yes	Yes	PTHR42885	PTHR42885
P53219	O94437	Yes	Yes	PTHR46118	PTHR46118
P32336	O74473	Yes	No	PTHR47566	PTHR47566
P40553	O94561	Yes	Yes	PTHR42801	PTHR42801
P32579	O94530	Yes	Yes	PTHR17490	PTHR17490
P06106	O13326	Yes	Yes	PTHR43797	PTHR43797
Q00618	O94412	Yes	Yes	PTHR11129	PTHR11129
P30619	O94590	Yes	Yes	PTHR11679	PTHR11679
P05374	O74787	Yes	Yes	PTHR32138	PTHR32138
Q08822	P87111	Yes	Yes	PTHR10617	PTHR10617
P39522	Q10318	Yes	Yes	PTHR21000	PTHR21000
Q12139	Q9US36	Yes	No	PTHR40626	PTHR40626
P09959	P01129	Yes	No	PTHR43828	PTHR43828
P49957	Q10224	Yes	Yes	PTHR13069	PTHR13069
P03965	O94313	Yes	Yes	PTHR11405	PTHR11405
Q12494	O74561	Yes	No	PTHR12400	PTHR12400
P43639	O94281	Yes	Yes	PTHR11740	PTHR11740
P38199	O74919	Yes	No	PTHR10288	PTHR10288
P05318	P17477	Yes	No	PTHR45696	PTHR45696
P32497	O14164	Yes	Yes	PTHR13937	PTHR13937
P53259	O14364	Yes	No	PTHR43731	PTHR43731
P07285	O60122	Yes	Yes	PTHR43285	PTHR43285
Q03465	Q9Y815	Yes	No		
P16639	O14133	Yes	No	PTHR21367	PTHR21367
P17967	Q10057	Yes	Yes	PTHR18929	PTHR18929
P32480	P87314	Yes	No	PTHR13831	PTHR13831
P40024	O42943	Yes	Yes	PTHR19211	PTHR19211
Q08968	O13890	Yes	Yes	PTHR32057	PTHR32057
P40318	O60103	Yes	No	PTHR13145	PTHR13145
P47143	P78825	Yes	Yes	PTHR45769	PTHR45769
Q03503	O74311	Yes	Yes	PTHR45896	PTHR45896
P22353	O94345	Yes	Yes	PTHR14413	PTHR14413
P69771	O60074	Yes	Yes	PTHR10476	PTHR10476
Q04439	Q9Y7Z8	Yes	Yes	PTHR13140	PTHR13140
P40496	O42911	Yes	Yes	PTHR37799	PTHR15925
P39904	Q9UST3	Yes	Yes	PTHR14190	PTHR14190
Q08235	Q9HGL6	Yes	Yes	PTHR13634	PTHR13634
P20051	Q9UTI0	Yes	Yes	PTHR43137	PTHR43137
P27680	O74421	Yes	Yes	PTHR43464	PTHR43464
P04650	P05767	Yes	Yes	PTHR19970	PTHR19970
P33312	Q9P7L3	Yes	Yes	PTHR38011	PTHR38011
P36142	Q09906	Yes	Yes	PTHR23423	PTHR23423
P53083	Q9UUC9	Yes	No	PTHR28185	PTHR28185
P15380	Q9URZ3	Yes	Yes	PTHR43341	PTHR43341
P32786	O59719	Yes	No	PTHR28221	PTHR28221
P47095	Q9HE08	Yes	Yes	PTHR10640	PTHR10640
P52553	O14450	Yes	Yes	PTHR21431	PTHR21431
Q05892	O74482	Yes	Yes	PTHR12126	PTHR12126
Q05779	O13850	Yes	Yes	PTHR21427	PTHR21427
P38635	O14059	Yes	Yes	PTHR21039	PTHR21039
O60200	Q96VG1	Yes	Yes	PTHR46403	PTHR46403
P22147	P40383	Yes	Yes	PTHR12341	PTHR12341
P43561	Q09920	Yes	Yes	PTHR11709	PTHR11709
P22023	Q09140	Yes	No	PTHR11226	PTHR11226
P42836	O14345	Yes	No	PTHR22883	PTHR22883
P53735	O14329	Yes	No		
P32367	O14229	Yes	No	PTHR13230	PTHR13230
P46151	O74927	Yes	Yes	PTHR45754	PTHR45754
P25846	O13921	Yes	Yes	PTHR11361	PTHR11361
Q03707	Q10109	Yes	No	PTHR47808	PTHR47808
Q06213	P87310	Yes	Yes	PTHR13345	PTHR13345
Q12013	Q09701	Yes	No	PTHR24161	PTHR24161
P10862	O74747	Yes	Yes	PTHR14134	PTHR14134
P53255	Q10414	Yes	No	PTHR12072	PTHR12072
P43550	O74215	Yes	Yes	PTHR28629	PTHR28629
P36054	Q09791	Yes	No	PTHR10300	PTHR10300
P50108	P78817	Yes	No	PTHR31306	PTHR31306
P00401	P07657	Yes	Yes	PTHR10422	PTHR10422
P53123	P78860	Yes	Yes	PTHR10920	PTHR10920
P22855	Q9UT61	Yes	Yes	PTHR46017	PTHR46017
P40047	O14293	Yes	Yes	PTHR11699	PTHR11699
P27882	O14144	Yes	Yes	PTHR12645	PTHR12645
P38011	Q10281	Yes	Yes	PTHR19868	PTHR19868
Q03441	O74446	Yes	Yes	PTHR16255	PTHR16255
P00958	Q9UUF2	Yes	Yes	PTHR45765	PTHR45765
P25616	Q9UUE0	Yes	No	PTHR28181	PTHR28181
P40510	P87228	Yes	Yes	PTHR10996	PTHR10996
P51862	Q9Y7U6	Yes	No	PTHR46572	PTHR46572
P36104	O60137	Yes	Yes	PTHR19861	PTHR19861
P09064	P56329	Yes	Yes	PTHR23001	PTHR23001
P38334	Q9USZ5	Yes	Yes	PTHR12403	PTHR12403
P35201	Q9USR9	Yes	No	PTHR16684	PTHR16684
P07280	P79016	Yes	No	PTHR11710	PTHR11710
P24280	Q10137	Yes	Yes	PTHR45657	PTHR45657
P33413	O94469	Yes	Yes	PTHR46154	PTHR46154
P38625	Q9P772	Yes	Yes	PTHR11922	PTHR11922
P53632	Q9UTN3	Yes	No	PTHR23092	PTHR23092
Q12025	Q1K9B6	Yes	No		PTHR21397
Q12308	O13650	Yes	No		PTHR15496
P28708	O74815	Yes	No	PTHR24343	
P48362	Q10498	Yes	Yes	PTHR13387	PTHR13387
P40541	O13816	Yes	No	PTHR11199	PTHR11199
Q12028	Q9UU81	Yes	No	PTHR22780	PTHR22780
Q01976	Q9P791	Yes	Yes	PTHR11839	PTHR11839
Q99382	O14193	Yes	No	PTHR13505	PTHR13505
Q03308	Q9UT38	Yes	Yes	PTHR12811	PTHR12811
P32606	O74832	Yes	No	PTHR31014	PTHR31014
Q04383	Q9P7G6	Yes	No		
P05744	Q9USX4	Yes	No	PTHR10902	PTHR10902
P11353	Q9UTE2	Yes	Yes	PTHR10755	PTHR10755
Q02647	Q9UR05	Yes	Yes	PTHR11886	PTHR11886
P0CX29	P0CT76	Yes	Yes	PTHR11652	PTHR11652
P33327	Q9USN5	Yes	Yes	PTHR11606	PTHR11606
P12945	O74985	Yes	Yes	PTHR22767	PTHR22767
P32837	Q9C0Z0	Yes	Yes	PTHR45649	PTHR45649
Q08230	Q10440	Yes	No	PTHR12469	PTHR12469
P40339	O94449	Yes	Yes	PTHR11669	PTHR11669
P35127	Q10171	Yes	Yes	PTHR10589	PTHR10589
P41807	O14265	Yes	Yes	PTHR10698	PTHR10698
Q12311	O74759	Yes	No	PTHR13793	PTHR13793
P25333	O14019	Yes	No	PTHR24343	PTHR24343
P28003	O74443	Yes	No	PTHR12374	PTHR12374
P38910	O59804	Yes	Yes	PTHR10772	PTHR10772
P46971	O42933	Yes	Yes	PTHR10050	PTHR10050
P15624	O42849	Yes	Yes	PTHR10947	PTHR10947
Q06338	O74907	Yes	No	PTHR13261	PTHR13261
P15303	O74873	Yes	Yes	PTHR11141	PTHR11141
P32843	O94689	Yes	Yes	PTHR32198	PTHR32198
P38892	Q9UTA8	Yes	No	PTHR44942	PTHR42912
Q12234	O42903	Yes	Yes	PTHR18921	PTHR18921
P19956	P62506	Yes	Yes	PTHR28236	PTHR28236
P28272	P32747	Yes	No	PTHR48109	PTHR48109
P38328	P78774	Yes	Yes	PTHR10709	PTHR10709
P40986	Q9UUH0	Yes	No	PTHR13315	PTHR13315
P32459	O13843	Yes	Yes	PTHR21221	PTHR21221
P36126	Q09706	Yes	No	PTHR18896	PTHR18896
P21951	P87154	Yes	Yes	PTHR10670	PTHR10670
P21375	O13755	Yes	Yes	PTHR43400	PTHR43400
Q12465	O14239	Yes	No	PTHR31778	PTHR31778
O13525	O94453	Yes	No	PTHR12922	PTHR12922
P32863	P41410	Yes	Yes	PTHR45629	PTHR45629
Q02939	P87303	Yes	Yes	PTHR13152	PTHR13152
P38883	P87243	Yes	No	PTHR34105	PTHR34105
P34756	O59722	Yes	No	PTHR45748	PTHR45748
P46678	O94481	Yes	No	PTHR22929	PTHR22929
Q12754	Q9C0X8	Yes	Yes	PTHR21576	PTHR21576
P23724	Q9UQY2	Yes	Yes	PTHR11599	PTHR32194
P53722	Q1MTR0	Yes	Yes	PTHR21711	PTHR21711
P07143	O59680	Yes	Yes	PTHR10266	PTHR10266
P53946	Q9Y7X8	Yes	Yes	PTHR11937	PTHR11937
P29468	Q10295	Yes	Yes	PTHR10682	PTHR10682
P32795	O59824	Yes	Yes	PTHR23076	PTHR23076
P31244	P79051	Yes	Yes	PTHR45626	PTHR45626
P27801	O74925	Yes	No	PTHR23323	PTHR23323
P39955	Q9P3U2	Yes	No	PTHR23074	PTHR23074
Q06236	Q9P7X0	Yes	Yes	PTHR13337	PTHR13337
Q99189	Q9USZ2	Yes	Yes	PTHR12363	PTHR12363
P30606	Q10286	Yes	Yes	PTHR48020	PTHR48020
P33334	O14187	Yes	Yes	PTHR11140	PTHR11140
P15646	P35551	Yes	No	PTHR10335	PTHR10335
P53600	O74891	Yes	Yes	PTHR11043	PTHR11043
P53064	O94667	Yes	Yes	PTHR13115	PTHR13115
Q12125	O74432	Yes	Yes	PTHR12875	PTHR12875
P28707	Q11118	Yes	Yes	PTHR22932	PTHR22932
P38124	Q10487	Yes	Yes	PTHR23502	PTHR23502
P53256	O42894	Yes	Yes	PTHR11953	PTHR11953
Q12055	Q9UU88	Yes	Yes	PTHR12595	PTHR12595
P41948	Q9C0V1	Yes	Yes	PTHR43029	PTHR43029
P42840	P54069	Yes	Yes	PTHR12277	PTHR12277
Q02725	O13718	Yes	Yes	PTHR46140	PTHR46140
Q12015	Q9HE10	Yes	Yes	PTHR28049	PTHR28049
P53086	O14343	Yes	No	PTHR24115	PTHR24115
P43613	Q9P7C1	Yes	Yes	PTHR44176	PTHR44653
Q04373	Q9UU76	Yes	Yes	PTHR13389	PTHR13389
Q00245	O13928	Yes	Yes	PTHR24072	PTHR24072
P40991	O94268	Yes	Yes	PTHR22807	PTHR22807
P38187	Q9P7V9	Yes	No	PTHR24006	PTHR24006
P53327	O60072	Yes	Yes	PTHR47961	PTHR47961
P53730	Q9USD4	Yes	Yes	PTHR22760	PTHR22760
P41921	P78965	Yes	Yes	PTHR42737	PTHR42737
P47017	P87173	Yes	Yes	PTHR15588	PTHR15588
Q03674	P0CU03	Yes	No	PTHR10728	PTHR10728
P38857	Q09896	Yes	No	PTHR14154	PTHR14154
P40089	O42978	Yes	Yes	PTHR20971	PTHR20971
P38073	O59780	Yes	No	PTHR31668	PTHR31668
Q08649	O94446	Yes	Yes	PTHR10615	PTHR10615
P04385	Q9HDU2	Yes	No	PTHR10457	PTHR10457
P31334	Q9P6P6	Yes	Yes	PTHR11229	PTHR11229
P38123	O43017	Yes	No	PTHR22847	PTHR22847
P10592	Q10265	Yes	No	PTHR19375	PTHR19375
P41911	P21696	Yes	Yes	PTHR11728	PTHR11728
Q12377	Q9P7S2	Yes	Yes	PTHR10678	PTHR10678
P08018	P33886	Yes	No	PTHR48013	PTHR48013
Q99271	O14123	Yes	No	PTHR31382	PTHR31382
P40367	Q09782	Yes	Yes	PTHR23072	PTHR23072
Q08484	O59737	Yes	No	PTHR22957	PTHR22957
P22137	Q10161	Yes	Yes	PTHR10292	PTHR10292
P33734	O94303	Yes	Yes	PTHR21235	PTHR21235
P32792	Q9URV8	Yes	No		PTHR43313
P53900	Q9UTD4	Yes	Yes	PTHR21100	PTHR21100
Q04301	Q09752	Yes	No	PTHR23501	PTHR23501
P07275	O74766	Yes	Yes	PTHR42862	PTHR42862
P46683	Q9HFE7	Yes	No	PTHR43828	
Q03705	Q9P7J3	Yes	Yes	PTHR15840	PTHR15840
P36137	O94401	Yes	No	PTHR12223	PTHR12223
P53394	O59782	Yes	No	PTHR11814	PTHR11814
Q12230	O74960	Yes	Yes	PTHR31962	PTHR31962
P25808	O74764	Yes	Yes	PTHR24031	PTHR24031
P34216	Q9HGL2	Yes	No	PTHR11216	PTHR11216
Q03201	O60186	Yes	No	PTHR11700	PTHR11700
Q08773	Q9US25	Yes	No	PTHR10799	PTHR45623
P08964	Q9USI6	Yes	No	PTHR45615	PTHR45615
P47064	Q09905	Yes	Yes	PTHR11753	PTHR11753
P28795	O14017	Yes	No	PTHR28080	PTHR28080
P53008	O14255	Yes	Yes	PTHR10412	PTHR10412
Q06685	O74429	Yes	Yes	PTHR12750	PTHR12750
P46964	O14238	Yes	No	PTHR10705	PTHR10705
P25270	O94631	Yes	No	PTHR46103	PTHR46103
P12709	P78917	Yes	Yes	PTHR11469	PTHR11469
P60010	P10989	Yes	Yes	PTHR11937	PTHR11937
Q12153	O14206	Yes	No	PTHR12661	PTHR12661
P25382	O74855	Yes	Yes	PTHR19848	PTHR19848
P19658	Q10339	Yes	No	PTHR12542	PTHR12542
P47085	Q10212	Yes	Yes	PTHR11060	PTHR11060
P25385	Q9P7G5	Yes	Yes	PTHR21230	PTHR21230
P38719	Q9HGM5	Yes	Yes	PTHR24031	PTHR24031
P45976	Q09801	Yes	No		
P47048	O94730	Yes	Yes	PTHR22761	PTHR22761
Q08232	Q9UTK7	Yes	No		
P29469	P40377	Yes	Yes	PTHR11630	PTHR11630
P05739	P79071	Yes	Yes	PTHR10715	PTHR10715
P31412	Q9HDW6	Yes	Yes	PTHR10137	PTHR10137
P48581	P22193	Yes	No	PTHR10870	PTHR10870
P32585	O14198	Yes	No	PTHR13321	PTHR13321
Q04304	Q9Y7K0	Yes	Yes	PTHR15020	PTHR15020
P34167	O14369	Yes	No	PTHR23236	PTHR23236
Q06102	Q9UTD1	Yes	Yes	PTHR23102	PTHR23102
Q06179	Q6LA55	Yes	No	PTHR15678	PTHR15678
P43123	O94617	Yes	Yes	PTHR11952	PTHR11952
P00127	O42932	Yes	No	PTHR15336	PTHR15336
P07264	O14289	Yes	Yes	PTHR43822	PTHR43822
P09547	O74365	Yes	No	PTHR13964	PTHR13964
Q03212	O74497	Yes	No	PTHR12864	PTHR12864
P47031	O13693	Yes	No	PTHR31859	PTHR31859
Q05543	O74814	Yes	No	PTHR12460	PTHR12460
P26783	Q9P3T6	Yes	Yes	PTHR11205	PTHR11205
P46677	Q09813	Yes	Yes	PTHR13900	PTHR13900
P53178	O14190	Yes	Yes	PTHR47043	PTHR12867
P0CX38	P05752	Yes	No	PTHR11502	PTHR11502
Q12059	Q9UT93	Yes	Yes	PTHR10953	PTHR10953
P38788	P87142	Yes	Yes	PTHR19375	PTHR19375
P53942	Q10236	Yes	Yes	PTHR10954	PTHR10954
Q12676	Q9UTD0	Yes	Yes	PTHR11136	PTHR11136
P40351	Q10479	Yes	Yes	PTHR12413	PTHR12413
Q04410	Q10149	Yes	No	PTHR12893	PTHR12893
Q04629	O60069	Yes	No	PTHR22883	PTHR22883
P38631	O74475	Yes	Yes	PTHR12741	PTHR12741
Q08760	Q9P7S8	Yes	Yes	PTHR13155	PTHR13155
P53839	O14075	Yes	Yes	PTHR10996	PTHR10996
P50076	Q10254	Yes	Yes	PTHR12989	PTHR12989
P14832	P18253	Yes	Yes	PTHR11071	PTHR11071
P30775	Q09691	Yes	Yes	PTHR43804	PTHR43804
P38205	O13935	Yes	Yes	PTHR22808	PTHR22808
Q05468	O13796	Yes	No	PTHR22684	PTHR22684
Q08985	P87138	Yes	Yes	PTHR11103	PTHR11103
P38972	O14228	Yes	Yes	PTHR10099	PTHR10099
P32791	O94727	Yes	No	PTHR32361	PTHR11972
Q00684	Q9P7H1	Yes	Yes	PTHR23339	PTHR23339
P38182	O94272	Yes	Yes	PTHR10969	PTHR10969
Q12480	P78790	Yes	Yes	PTHR43153	PTHR43153
P34220	Q9UUF1	Yes	Yes	PTHR10060	PTHR10060
P38271	Q96WV2	Yes	No	PTHR14336	PTHR14336
Q00578	O13768	Yes	Yes	PTHR11274	PTHR11274
P32462	Q09195	Yes	Yes	PTHR21257	PTHR21257
P05747	Q92366	Yes	Yes	PTHR12884	PTHR12884
P06208	O59736	Yes	Yes	PTHR46911	PTHR46911
Q08962	Q1MTQ9	Yes	Yes	PTHR23415	PTHR23415
P17555	P36621	Yes	Yes	PTHR10652	PTHR10652
P14063	Q9UR27	Yes	Yes	PTHR28271	PTHR28271
P0C2H7	O74538	Yes	No	PTHR10497	PTHR10497
P24309	O13765	Yes	No	PTHR12849	PTHR12849
Q07395	Q9P7W7	Yes	No	PTHR13347	PTHR13347
P0CX56	P0CT67	Yes	Yes	PTHR10871	PTHR10871
P38632	Q4PIR3	Yes	No	PTHR21330	PTHR21330
P53011	Q10099	Yes	Yes	PTHR11024	PTHR11024
Q12425	O43045	Yes	No	PTHR43011	PTHR43011
P19882	Q09864	Yes	Yes	PTHR45633	PTHR45633
P40051	Q10439	Yes	Yes	PTHR43226	PTHR43226
P35844	O74178	Yes	Yes	PTHR10972	PTHR10972
Q02895	Q9P7U2	Yes	Yes	PTHR43364	PTHR43364
P15180	Q9UUE6	Yes	Yes	PTHR42918	PTHR42918
P21827	P28745	Yes	Yes	PTHR45982	PTHR45982
P25368	O94683	Yes	Yes	PTHR13191	PTHR13191
P34234	O13777	Yes	No	PTHR21399	PTHR21399
Q06263	O13703	Yes	No	PTHR46009	PTHR46009
P13663	P78780	Yes	Yes	PTHR46718	PTHR46718
Q05881	Q10368	Yes	Yes	PTHR15492	PTHR15492
Q05874	Q9UT28	Yes	Yes	PTHR14614	PTHR14614
P25040	P87156	Yes	Yes	PTHR47524	PTHR47524
P22336	Q92372	Yes	Yes	PTHR23273	PTHR23273
P28519	O59753	Yes	Yes	PTHR10142	PTHR10142
P32580	O94445	Yes	No	PTHR12131	PTHR12131
P53920	Q9P7S1	Yes	Yes	PTHR46366	PTHR46366
P35845	O14340	Yes	No	PTHR10972	PTHR10972
P05749	Q09668	Yes	Yes	PTHR10064	PTHR10064
P38703	O59735	Yes	Yes	PTHR12560	PTHR12560
P36057	O13950	Yes	Yes	PTHR11485	PTHR11711
P32563	O13742	Yes	Yes	PTHR11629	PTHR11629
Q12457	Q9P6H9	Yes	No	PTHR46380	PTHR46380
P53923	Q9UUC7	Yes	Yes	PTHR20882	PTHR20882
P10964	P15398	Yes	Yes	PTHR19376	PTHR19376
Q12315	O94652	Yes	No	PTHR12960	PTHR12960
P19073	Q01112	Yes	Yes	PTHR24072	PTHR24072
Q06543	O14443	Yes	Yes	PTHR21231	PTHR21231
Q05636	O74918	Yes	Yes	PTHR11097	PTHR11097
P53324	Q9HDV1	Yes	No		PTHR48081
P26370	O59830	Yes	Yes	PTHR37534	PTHR37534
P53729	O74310	Yes	Yes	PTHR13748	PTHR13748
P21242	O59770	Yes	Yes	PTHR11599	PTHR11599
P41930	P0CT97	Yes	Yes	PTHR31686	PTHR31686
P38931	Q9HE02	Yes	No	PTHR48249	PTHR48249
P05030	P09627	Yes	Yes	PTHR42861	PTHR42861
Q06199	Q9UUK0	Yes	Yes	PTHR28040	PTHR28040
Q12284	Q9Y806	Yes	No	PTHR12645	PTHR12645
P25559	Q09732	Yes	Yes	PTHR13395	PTHR13395
P40530	Q9P6P9	Yes	No	PTHR11947	PTHR11947
P34247	Q10106	Yes	Yes	PTHR12838	PTHR12838
Q12016	O43073	Yes	Yes	PTHR13180	PTHR13180
Q06451	Q7Z9I0	Yes	No	PTHR23502	PTHR23502
P38221	Q9P381	Yes	Yes	PTHR13773	PTHR13773
P53065	O42912	Yes	Yes	PTHR47803	PTHR47803
P46948	O42872	Yes	Yes	PTHR11953	PTHR11953
P31787	Q9Y7Z3	Yes	Yes	PTHR23310	PTHR23310
P33309	Q9USL5	Yes	Yes	PTHR10853	PTHR10853
P20457	O74761	Yes	Yes	PTHR10537	PTHR10537
P47111	Q9UUH1	Yes	Yes	PTHR12050	PTHR12050
P40368	Q9P382	Yes	Yes	PTHR13257	PTHR13257
P32481	Q09130	Yes	Yes	PTHR42854	PTHR42854
Q02208	O74354	Yes	No	PTHR28196	PTHR28196
P38066	Q9P7M9	Yes	Yes	PTHR21327	PTHR21327
Q07825	Q09795	Yes	Yes	PTHR43763	PTHR43763
P40499	O13909	Yes	Yes	PTHR31726	PTHR31726
P32316	Q9UUJ9	Yes	Yes	PTHR43609	PTHR43609
P40528	Q9UU86	Yes	Yes	PTHR10783	PTHR10783
Q03330	Q9UUK2	Yes	Yes	PTHR45750	PTHR45750
Q06505	O42964	Yes	No	PTHR46010	PTHR46010
P38806	O42871	Yes	Yes	PTHR10333	PTHR10333
Q03554	Q9USJ2	Yes	Yes	PTHR21493	PTHR21493
Q08972	O14134	Yes	Yes	PTHR19211	PTHR19211
Q04307	O13896	Yes	Yes	PTHR11239	PTHR11239
P53088	O94282	Yes	Yes	PTHR11807	PTHR11807
P42841	Q9UTN4	Yes	No	PTHR22836	PTHR22836
P32803	Q9P7I9	Yes	Yes	PTHR22811	PTHR22811
P53954	O74878	Yes	No	PTHR45919	PTHR45919
P33412	Q9UTI6	Yes	No	PTHR45780	PTHR45780
Q06103	Q10335	Yes	Yes	PTHR14145	PTHR14145
P53306	O14357	Yes	No	PTHR21329	PTHR21329
P39076	Q10147	Yes	Yes	PTHR11353	PTHR11353
P29055	O13749	Yes	Yes	PTHR11618	PTHR11618
P52920	O94442	Yes	Yes	PTHR23264	PTHR23264
P53112	O60065	Yes	Yes	PTHR23058	PTHR23058
P39531	O74854	Yes	No	PTHR12100	PTHR12100
P46961	O59802	Yes	Yes	PTHR12982	PTHR12982
P22438	O14000	Yes	Yes	PTHR43326	PTHR43326
P46969	O14105	Yes	Yes	PTHR11749	PTHR11749
P53971	O74853	Yes	Yes	PTHR12360	PTHR12360
P53164	Q9Y7J0	Yes	Yes	PTHR42904	PTHR42904
P41896	O94424	Yes	No	PTHR10445	PTHR10445
P15938	Q9P774	Yes	No	PTHR18934	PTHR18934
P46997	O94566	Yes	No	PTHR43096	PTHR44145
P38288	Q9P7X4	Yes	Yes	PTHR31737	PTHR31737
Q03148	O14027	Yes	Yes	PTHR31829	PTHR31829
P38333	O60071	Yes	Yes	PTHR12821	PTHR12821
P38356	Q9P3T9	Yes	No	PTHR13396	PTHR13396
P48237	O42955	Yes	No	PTHR47934	PTHR47941
P40359	O94329	Yes	Yes	PTHR12772	PTHR12772
Q12374	O74963	Yes	No	PTHR28234	PTHR28234
P40344	O43035	Yes	Yes	PTHR12866	PTHR12866
P04397	Q9HDU3	Yes	Yes	PTHR43725	PTHR43725
P38989	P41003	Yes	Yes	PTHR43941	PTHR43941
P20447	Q10202	Yes	No	PTHR47958	PTHR47958
Q07748	P36597	Yes	Yes	PTHR31528	PTHR31528
P32288	Q09179	Yes	Yes	PTHR20852	PTHR20852
P08432	Q9UQW9	Yes	Yes	PTHR11482	PTHR11482
P40547	O13986	Yes	No	PTHR15651	PTHR15651
P33411	O94406	Yes	No	PTHR13007	PTHR13007
P40160	Q9P7W5	Yes	Yes	PTHR45852	PTHR45852
P25454	P36601	Yes	Yes	PTHR22942	PTHR22942
P18409	O13814	Yes	No	PTHR28035	PTHR28035
P38329	O60146	Yes	Yes	PTHR11827	PTHR11827
P38998	Q09694	Yes	Yes	PTHR11133	PTHR11133
Q05123	Q9UTQ7	Yes	Yes	PTHR11937	PTHR11937
P32867	Q9USH7	Yes	No	PTHR19957	PTHR19957
P48837	O42963	Yes	No	PTHR13000	PTHR13000
P53104	Q9Y7T4	Yes	No	PTHR24348	PTHR24348
Q08980	Q09875	Yes	No	PTHR22911	PTHR13146
P38139	P87056	Yes	No	PTHR43798	PTHR43194
Q04693	Q9UTT2	Yes	Yes	PTHR10644	PTHR10644
P53878	O13822	Yes	Yes	PTHR24320	PTHR24320
Q06078	O14053	Yes	Yes	PTHR22840	PTHR22840
P40452	O14320	Yes	No	PTHR28523	PTHR28523
Q03799	O74956	Yes	Yes	PTHR11758	PTHR11758
P32332	Q9UTN1	Yes	Yes	PTHR45618	PTHR45618
P38796	Q9P7D2	Yes	Yes	PTHR14189	PTHR14189
P16120	Q42598	Yes	Yes	PTHR42690	PTHR42690
P40037	O43003	Yes	No	PTHR11803	PTHR11803
P54858	O13905	Yes	No	PTHR16019	PTHR16019
Q12309	P87312	Yes	Yes	PTHR11246	PTHR11246
Q06688	O60093	Yes	No	PTHR28626	PTHR28626
P40493	O94480	Yes	Yes	PTHR11538	PTHR11538
Q08208	O13741	Yes	No	PTHR23236	PTHR23236
P39727	Q09895	Yes	Yes	PTHR10984	PTHR10984
Q03177	Q6LA54	Yes	No	PTHR14221	PTHR14221
P50095	O14344	Yes	No	PTHR11911	PTHR11911
Q03406	Q9P7C8	Yes	Yes	PTHR21206	PTHR21206
P04821	Q9USU1	Yes	No	PTHR23113	PTHR23113
Q07845	Q9UU96	Yes	No	PTHR12755	PTHR12755
P20048	Q9Y7T6	Yes	No	PTHR13205	PTHR13205
P40327	P36612	Yes	Yes	PTHR23073	PTHR23073
P32473	Q09171	Yes	Yes	PTHR11624	PTHR11624
P38314	Q09826	Yes	No	PTHR13780	PTHR13780
P42842	O36033	Yes	Yes	PTHR16193	PTHR16193
