prot1	prot2	RBSH	RBH	PANTHER_prot1	PANTHER_prot2
Q9Y5W8	Q9U2U6	Yes	Yes	PTHR22775	PTHR22775
Q01130	Q09511	Yes	No	PTHR23147	PTHR23147
Q15544	Q20361	Yes	No	PTHR13218	PTHR13218
Q15544	Q21417	Yes	No	PTHR13218	PTHR13218
Q9Y6T7	Q03603	Yes	Yes	PTHR11255	PTHR11255
Q53HI1	Q10045	Yes	Yes	PTHR12841	PTHR12841
P54803	Q95QT2	Yes	Yes	PTHR15172	PTHR15172
Q8WUD4	Q95XJ1	Yes	Yes	PTHR31551	PTHR31551
Q8WV74	Q23236	Yes	Yes	PTHR12992	PTHR12992
Q9BRV3	A0A1X7RBT7	Yes	No	PTHR10791	PTHR10791
Q8TCB7	Q23383	Yes	Yes	PTHR22809	PTHR22809
Q9P0J1	Q9N4M0	Yes	Yes	PTHR13832	PTHR13832
O95563	O01578	Yes	Yes	PTHR14154	PTHR14154
Q15172	O18178	Yes	Yes	PTHR10257	PTHR10257
Q99707	Q09582	Yes	Yes	PTHR45833	PTHR45833
Q02543	O44480	Yes	Yes	PTHR10052	PTHR10052
O14908	Q20393	Yes	No	PTHR12259	PTHR12259
Q9H2M9	Q22670	Yes	No	PTHR12472	PTHR12472
Q6IPR1	Q7YWR3	Yes	Yes	PTHR21024	PTHR21024
Q9Y303	P34480	Yes	Yes	PTHR11113	PTHR11113
Q8TCT9	P49049	Yes	No	PTHR12174	PTHR12174
O00238	Q09488	Yes	Yes	PTHR23255	PTHR23255
Q32NB8	Q9BL79	Yes	Yes	PTHR12586	PTHR12586
Q9NRN9	Q18511	Yes	Yes	PTHR23290	PTHR23290
Q96EZ8	G5ED60	Yes	No	PTHR13233	PTHR13233
Q8WWV3	Q4W4Z2	Yes	Yes	PTHR11695	PTHR11695
O75586	Q9N337	Yes	Yes	PTHR13104	PTHR13104
O75093	G5EFX6	Yes	Yes	PTHR45836	PTHR45836
O43741	Q9XUY2	Yes	No	PTHR10343	PTHR10343
Q8N0Z6	Q9BKU9	Yes	Yes	PTHR26312	PTHR26312
Q99426	Q20728	Yes	Yes	PTHR18916	
Q9NPA0	Q8WQG1	Yes	Yes	PTHR13605	PTHR13605
Q99797	Q95PY9	Yes	Yes	PTHR11804	PTHR11804
Q9Y3C6	Q18445	Yes	Yes	PTHR45625	PTHR45625
Q9Y6M9	Q18036	Yes	Yes	PTHR12868	PTHR12868
O75340	Q95Y96	Yes	Yes	PTHR46212	PTHR46212
Q9UBK9	Q20070	Yes	Yes	PTHR13345	PTHR12674
A2RRP1	P90841	Yes	No	PTHR15922	PTHR15922
Q3KRA9	Q17527	Yes	Yes	PTHR46030	PTHR46030
Q93015	Q09518	Yes	No	PTHR13538	PTHR13538
Q8N511	Q19259	Yes	No	PTHR31394	PTHR31394
Q5VYK3	Q18983	Yes	No	PTHR23346	PTHR23346
O95352	G5EBK4	Yes	Yes	PTHR10953	PTHR10953
Q9BPZ7	Q9NA80	Yes	No	PTHR13335	PTHR13335
P11216	Q9N5U1	Yes	No	PTHR11468	PTHR11468
Q8N608	Q18253	Yes	No	PTHR11731	PTHR11731
Q9ULC4	Q8MXH7	Yes	Yes	PTHR22798	PTHR22798
P00439	P90925	Yes	Yes	PTHR11473	PTHR11473
Q16617	G5EFB6	Yes	No	PTHR10671	PTHR34151
Q6NXG1	Q22708	Yes	No	PTHR13976	PTHR13976
P63241	Q20751	Yes	Yes	PTHR11673	PTHR11673
Q8N1G4	Q9N3F2	Yes	Yes	PTHR10947	PTHR10947
Q96CQ1	G5EEG6	Yes	Yes	PTHR45829	PTHR45829
Q9HAP2	P41846	Yes	No	PTHR15741	PTHR15741
P40692	Q9XU10	Yes	Yes	PTHR10073	PTHR10073
O75083	Q11176	Yes	No	PTHR19856	PTHR19856
Q6UWM7	Q9TZA0	Yes	No	PTHR10353	PTHR10353
Q13402	P91443	Yes	No	PTHR13140	PTHR13140
Q9H0E2	Q93565	Yes	Yes	PTHR16461	PTHR16461
Q9UKV8	O16720	Yes	No	PTHR22891	PTHR22891
Q8WV16	Q09392	Yes	No	PTHR44472	PTHR44472
P22392	Q93576	Yes	Yes	PTHR11349	PTHR11349
Q8NFG4	S6FMZ4	Yes	Yes	PTHR31441	PTHR31441
P30837	Q9TXM0	Yes	No	PTHR11699	PTHR11699
P42285	Q23223	Yes	Yes	PTHR12131	PTHR12131
Q8IYI6	Q95Q35	Yes	Yes	PTHR21426	PTHR21426
Q9UHX1	Q9N3S4	Yes	No	PTHR47330	PTHR47330
P50502	G5EE04	Yes	Yes	PTHR45883	PTHR45883
Q96FZ7	Q9BL60	Yes	Yes	PTHR22761	PTHR22761
Q9BXY0	Q18035	Yes	Yes	PTHR23405	PTHR23405
Q6P1A2	O01925	Yes	Yes	PTHR13906	PTHR13906
Q9NUY8	Q93534	Yes	Yes	PTHR13297	PTHR13297
P10635	P90771	Yes	No	PTHR24300	PTHR24300
P28289	O01479	Yes	Yes	PTHR10901	PTHR10901
Q13045	P34268	Yes	Yes	PTHR11977	PTHR11977
Q53FT3	K8ERU5	Yes	Yes	PTHR12925	PTHR12925
Q9H6R6	G5EFD8	Yes	Yes	PTHR22883	PTHR22883
Q9UI09	Q9N2W7	Yes	Yes	PTHR12910	PTHR12910
P49257	G5EDE8	Yes	Yes	PTHR12223	PTHR12223
Q9UID3	O01839	Yes	Yes	PTHR15954	PTHR15954
Q9NWU1	Q6A1T5	Yes	Yes	PTHR11712	PTHR11712
P62877	Q23457	Yes	Yes	PTHR11210	PTHR11210
Q9Y320	Q18484	Yes	Yes	PTHR15853	PTHR15853
O75844	Q9XVE5	Yes	Yes	PTHR10120	PTHR10120
Q68E01	W6RQY9	Yes	Yes	PTHR13587	PTHR13587
O00584	O61887	Yes	No	PTHR11240	PTHR11240
Q9UJ41	A0A486WY48	Yes	No	PTHR23101	PTHR23101
Q9BXI2	Q10050	Yes	No	PTHR45624	PTHR45624
P36871	Q21742	Yes	Yes	PTHR22573	PTHR22573
P29992	G5EGU1	Yes	No	PTHR10218	PTHR10218
Q16539	Q17446	Yes	Yes	PTHR24055	PTHR24055
Q86VN1	Q19519	Yes	Yes	PTHR13128	PTHR13128
Q14667	O62191	Yes	No	PTHR15678	PTHR15678
Q0VAM2	W6RS10	Yes	Yes	PTHR23113	PTHR23113
O60488	Q20121	Yes	No	PTHR43272	PTHR43272
P47897	O62431	Yes	Yes	PTHR43097	PTHR43097
P28328	Q23601	Yes	Yes	PTHR48178	PTHR23350
P45974	P91502	Yes	Yes	PTHR24006	PTHR24006
P42696	Q95QL3	Yes	No	PTHR23236	PTHR23236
Q13895	Q20932	Yes	Yes	PTHR12821	PTHR12821
Q9Y3A5	Q23202	Yes	Yes	PTHR10927	PTHR10927
O75792	Q9U6P6	Yes	Yes	PTHR10954	PTHR10954
P25929	G5ED22	Yes	No	PTHR24235	PTHR24235
Q8TDY2	Q22342	Yes	No	PTHR13222	PTHR13222
O75150	P34537	Yes	No	PTHR23163	PTHR23163
Q16851	Q9XUS5	Yes	Yes	PTHR43511	PTHR43511
A0AVI4	O17638	Yes	Yes	PTHR31322	PTHR31322
Q9BVM4	Q65ZK1	Yes	Yes	PTHR12510	PTHR12510
Q15822	Q9N587	Yes	No	PTHR18945	PTHR18945
Q9Y3D5	Q22483	Yes	No	PTHR13479	PTHR13479
P07954	O17214	Yes	Yes	PTHR11444	PTHR11444
Q13002	O01623	Yes	Yes	PTHR18966	PTHR18966
P00390	Q93379	Yes	Yes	PTHR42737	PTHR42737
P63165	P55853	Yes	Yes	PTHR10562	PTHR10562
Q96BY9	Q22254	Yes	No	PTHR15929	PTHR15929
Q9NV96	H2L0H3	Yes	No	PTHR10926	PTHR10926
Q9NPR9	Q18024	Yes	Yes	PTHR21229	PTHR21229
O00411	A5PEY3	Yes	No	PTHR10102	PTHR10102
Q8TCA0	Q21347	Yes	Yes	PTHR16083	
Q7KZN9	Q22251	Yes	Yes	PTHR23289	PTHR23289
Q9UK45	Q23543	Yes	Yes	PTHR10553	PTHR10553
Q8NFF5	Q22017	Yes	Yes	PTHR23293	PTHR23293
O75716	Q18988	Yes	Yes	PTHR45998	PTHR45998
P23443	Q9NAH6	Yes	No	PTHR24351	PTHR24351
Q6ZT21	Q09320	Yes	Yes	PTHR31302	PTHR31302
P0C0S5	Q27511	Yes	Yes	PTHR23430	PTHR23430
P53384	Q93459	Yes	Yes	PTHR23264	PTHR23264
Q9BXC9	Q19640	Yes	Yes	PTHR32465	PTHR32465
Q99732	Q94184	Yes	No	PTHR23292	PTHR23292
P78316	Q9N3Q9	Yes	No	PTHR23183	PTHR23183
Q9P0I2	Q9U1X6	Yes	Yes	PTHR13116	PTHR13116
Q9UNX4	Q19433	Yes	Yes	PTHR19853	PTHR19853
Q8IV38	Q9N3Q8	Yes	Yes	PTHR24150	PTHR24150
Q8TD19	A0A061AD48	Yes	No	PTHR44535	PTHR43671
P48739	Q965T2	Yes	Yes	PTHR10658	PTHR10658
P49406	Q95Y83	Yes	No	PTHR15680	PTHR15680
Q8TDD1	Q688Z3	Yes	Yes	PTHR24031	PTHR24031
P04040	Q27487	Yes	Yes	PTHR11465	PTHR11465
Q9Y2G0	Q09263	Yes	No	PTHR12444	PTHR12444
O15488	H2KYQ5	Yes	Yes	PTHR11183	PTHR11183
Q15057	Q9XXH8	Yes	Yes	PTHR23180	PTHR23180
Q6PIW4	O16299	Yes	No	PTHR23074	PTHR23074
Q9UBI1	O62249	Yes	No	PTHR31159	
P49903	O62461	Yes	Yes	PTHR10256	PTHR10256
Q96GY0	Q22122	Yes	No	PTHR13555	PTHR13555
Q9Y3A4	Q23314	Yes	Yes	PTHR13191	PTHR13191
Q99460	Q18115	Yes	Yes	PTHR10943	PTHR10943
Q6NT76	Q9TYT0	Yes	Yes	PTHR14618	PTHR14618
Q92890	Q19584	Yes	Yes	PTHR12555	PTHR12555
P62937	P52015	Yes	No	PTHR11071	PTHR11071
P37837	Q966C7	Yes	Yes	PTHR10683	PTHR10683
P78337	P52906	Yes	No	PTHR45882	PTHR45882
Q9Y6X3	O17581	Yes	Yes	PTHR21394	PTHR21394
Q86WU2	Q8I4K2	Yes	Yes	PTHR11748	PTHR11748
Q9HCG8	Q17336	Yes	No	PTHR18034	PTHR18034
Q9NZC3	Q9UAW8	Yes	No	PTHR46320	PTHR46320
Q9Y673	Q8WSL9	Yes	Yes	PTHR10859	PTHR10859
P52209	Q17761	Yes	Yes	PTHR11811	PTHR11811
Q3V6T2	F3Y5P4	Yes	No	PTHR18947	PTHR18947
Q99653	Q23643	Yes	Yes	PTHR46002	PTHR46002
A6NFU0	Q86FM3	Yes	No	PTHR32178	PTHR32178
Q9Y4R8	Q95YE9	Yes	No	PTHR15830	PTHR15830
O15432	Q19936	Yes	No	PTHR12483	PTHR12483
O60749	Q9GYJ9	Yes	Yes	PTHR10555	PTHR10555
O43186	Q93356	Yes	No	PTHR45793	PTHR45793
P63220	P49197	Yes	Yes	PTHR10442	PTHR10442
Q96A72	P49029	Yes	Yes	PTHR12638	PTHR12638
A8K855	Q22107	Yes	No	PTHR46819	PTHR46819
Q16630	C1P629	Yes	No	PTHR23204	PTHR23204
Q9BXP2	O44846	Yes	Yes	PTHR11827	PTHR11827
Q96BP3	Q9U1Q3	Yes	Yes	PTHR45625	PTHR45625
Q14746	Q21444	Yes	Yes	PTHR12961	PTHR12961
Q9HB89	O17239	Yes	No	PTHR24243	PTHR24243
Q10471	Q8I136	Yes	Yes	PTHR11675	PTHR11675
Q9Y3D8	Q09527	Yes	Yes	PTHR12595	PTHR12595
O60422	O45080	Yes	No	PTHR14057	PTHR14057
Q14147	U4PRA5	Yes	No	PTHR18934	PTHR18934
O00311	O01493	Yes	No	PTHR11909	PTHR11909
P45880	Q21752	Yes	Yes	PTHR11743	PTHR11743
O15212	P52554	Yes	Yes	PTHR21431	PTHR21431
O75879	Q9N5X5	Yes	No	PTHR11659	PTHR11659
Q9C0B7	Q22528	Yes	No	PTHR20959	PTHR20959
P11388	Q23670	Yes	Yes	PTHR10169	PTHR10169
Q6ZQN7	Q9XWC5	Yes	No	PTHR11388	PTHR11388
Q9NRM2	Q20448	Yes	No	PTHR13267	PTHR13267
Q9Y4X5	O01965	Yes	Yes	PTHR11685	PTHR11685
Q93096	G5EG43	Yes	Yes	PTHR23339	PTHR23339
Q8TAD4	Q8WQB6	Yes	Yes	PTHR45755	PTHR45755
Q6IBS0	Q20173	Yes	No	PTHR13759	PTHR13759
Q9BPX3	G5EFJ4	Yes	No	PTHR14418	PTHR14418
Q53H82	Q95Q18	Yes	Yes	PTHR23131	PTHR23131
P82933	P34388	Yes	Yes	PTHR21569	PTHR21569
Q9Y3A0	P91428	Yes	Yes	PTHR12922	PTHR12922
Q9Y263	G5EES6	Yes	Yes	PTHR19849	PTHR19849
Q9HCK4	G5EBF1	Yes	No	PTHR44170	PTHR44170
Q96S16	Q95QU1	Yes	Yes	PTHR12480	PTHR12480
Q9UHW5	Q9XW68	Yes	Yes	PTHR21231	PTHR21231
P12955	O44995	Yes	Yes	PTHR43226	PTHR43226
P82979	Q9N3G0	Yes	Yes	PTHR46551	PTHR46551
P83731	O01868	Yes	Yes	PTHR10792	PTHR10792
Q5QJU3	O45145	Yes	Yes	PTHR46139	PTHR46139
Q9NVX2	Q9TYV3	Yes	Yes	PTHR19848	PTHR19848
P25789	Q9N599	Yes	Yes	PTHR11599	PTHR11599
P42765	O45552	Yes	Yes	PTHR18919	PTHR18919
Q9NTZ6	Q9U304	Yes	No	PTHR13976	PTHR13976
P42677	Q9TXP0	Yes	Yes	PTHR11594	PTHR11594
P61421	Q95YD5	Yes	Yes	PTHR11028	PTHR11028
O15327	Q21623	Yes	Yes	PTHR12187	PTHR12187
P61160	P53489	Yes	Yes	PTHR11937	PTHR11937
Q32P41	A8WHT1	Yes	Yes	PTHR23245	PTHR23245
Q8N8Q8	Q9N356	Yes	Yes	PTHR12428	PTHR12428
P25098	Q09639	Yes	Yes	PTHR24355	PTHR24355
Q6P9B6	Q21342	Yes	No	PTHR23354	PTHR23354
Q6IQ20	Q965X7	Yes	Yes	PTHR15032	PTHR15032
Q9UBU8	A7DTF0	Yes	Yes	PTHR10880	PTHR10880
Q9UJW0	Q18194	Yes	Yes	PTHR13034	PTHR13034
P61289	Q95PZ7	Yes	Yes	PTHR10660	PTHR10660
Q8TEB1	P90794	Yes	No	PTHR19847	PTHR19847
Q8WVC6	P34558	Yes	Yes	PTHR10695	PTHR10695
Q9UBT6	P34409	Yes	No	PTHR11076	PTHR11076
P61960	P34661	Yes	Yes	PTHR15825	PTHR15825
Q15050	Q9XVT0	Yes	No	PTHR17602	PTHR17602
P57103	H2KYP2	Yes	No	PTHR11878	PTHR11878
O00180	Q9NEV3	Yes	Yes	PTHR11003	PTHR11003
O75874	H9G2T4	Yes	Yes	PTHR11822	PTHR11822
Q9H2A2	Q18822	Yes	Yes	PTHR43720	PTHR43720
Q9UBU9	Q9XVS7	Yes	Yes	PTHR10662	PTHR10662
P17980	O76371	Yes	Yes	PTHR23073	PTHR23073
P62424	Q966C6	Yes	Yes	PTHR23105	PTHR23105
Q9Y2X3	O45012	Yes	Yes	PTHR10894	PTHR10894
Q12770	Q18968	Yes	Yes	PTHR46378	PTHR46378
O14753	G5EDU6	Yes	No	PTHR10032	PTHR10032
Q8WYQ5	U4PRH5	Yes	No	PTHR13482	PTHR13482
Q6P1R4	Q9XVN8	Yes	Yes	PTHR11082	PTHR11082
Q5SWX8	Q8I7F8	Yes	Yes	PTHR33966	PTHR33966
Q15427	Q09442	Yes	No	PTHR48030	PTHR48030
Q9HAP6	A5PEX5	Yes	Yes	PTHR14063	PTHR14063
Q5VWQ8	Q8MLZ5	Yes	No	PTHR10194	PTHR10194
P49754	Q19954	Yes	Yes	PTHR12616	PTHR12616
O14980	Q23089	Yes	Yes	PTHR11223	PTHR11223
Q9H944	Q9N5A1	Yes	Yes	PTHR12465	PTHR12465
Q7KZF4	Q19328	Yes	Yes	PTHR12302	PTHR12302
P17927	A0A1N7SYP5	Yes	No	PTHR19325	PTHR19325
P51787	Q9XWG9	Yes	Yes	PTHR11537	PTHR11537
O75899	G5ECB2	Yes	No	PTHR10519	PTHR10519
Q969G2	P20271	Yes	No	PTHR24208	PTHR24208
O00161	A5PEW5	Yes	No	PTHR19305	PTHR19305
O75643	Q9U2G0	Yes	Yes	PTHR24075	PTHR24075
Q9HBU6	Q22820	Yes	No	PTHR22603	PTHR22603
Q14117	Q18677	Yes	Yes	PTHR11647	PTHR11647
Q9BUN8	Q93561	Yes	Yes	PTHR11009	PTHR11009
Q13621	H8ESD5	Yes	No	PTHR11827	PTHR11827
Q9H6P5	G5EF83	Yes	No	PTHR10188	PTHR10188
Q9Y2L9	Q17989	Yes	No	PTHR16083	PTHR45752
Q8NBU5	P54815	Yes	Yes	PTHR45644	PTHR45644
Q9Y266	G5EE74	Yes	Yes	PTHR12356	PTHR12356
Q9UI43	O62251	Yes	Yes	PTHR10920	PTHR10920
A0PK11	U4PRP0	Yes	No	PTHR31548	PTHR31548
O43414	Q9TZZ9	Yes	No	PTHR23044	PTHR23044
O95453	Q21412	Yes	No	PTHR15092	PTHR15092
Q63HM1	O62460	Yes	No	PTHR23024	PTHR23024
Q5T9C2	Q86GI2	Yes	No	PTHR21456	PTHR21456
Q9Y3C8	Q03598	Yes	Yes	PTHR12921	PTHR12921
Q9NQ34	Q21960	Yes	No	PTHR13064	PTHR13064
Q16836	P41938	Yes	Yes	PTHR43561	PTHR43561
Q12768	O01858	Yes	Yes	PTHR15691	PTHR15691
Q8TAF3	Q20059	Yes	Yes	PTHR19862	PTHR19862
Q9Y376	O18211	Yes	No	PTHR10182	PTHR10182
Q9UNX3	Q19869	Yes	No	PTHR11143	PTHR11143
P20674	P55954	Yes	No	PTHR14200	PTHR14200
Q6UXD7	Q11073	Yes	Yes	PTHR10924	PTHR10924
O15514	O02092	Yes	Yes	PTHR21297	PTHR21297
Q9Y676	Q22470	Yes	No	PTHR13329	PTHR13329
Q6ICG6	Q18046	Yes	Yes	PTHR21477	PTHR21477
P39656	P45971	Yes	Yes	PTHR10830	PTHR10830
P61204	Q10943	Yes	No	PTHR11711	PTHR11711
Q8TEW0	Q17353	Yes	No	PTHR16484	PTHR16484
P19105	Q09510	Yes	No	PTHR23049	PTHR23049
P48506	Q20117	Yes	Yes	PTHR11164	PTHR11164
Q53S58	Q629J5	Yes	No	PTHR21824	PTHR21824
Q6L8Q7	O18005	Yes	No	PTHR12121	PTHR12121
P08574	Q18853	Yes	Yes	PTHR10266	PTHR10266
Q9H7Z6	A0A131MAV3	Yes	No	PTHR10615	PTHR10615
Q13564	Q18217	Yes	Yes	PTHR10953	PTHR10953
Q567U6	H2KYD0	Yes	No	PTHR16441	PTHR16441
Q9Y2H1	Q2L6W9	Yes	Yes	PTHR24356	PTHR24356
P53708	P34446	Yes	Yes	PTHR23220	PTHR23220
Q9UI10	G5EFF9	Yes	No	PTHR10233	PTHR10233
P35998	Q18787	Yes	Yes	PTHR23073	PTHR23073
Q96I76	O01886	Yes	Yes	PTHR14390	PTHR14390
Q9H4I3	H2KZA2	Yes	No	PTHR21530	PTHR21530
Q9NXS2	G5EBT9	Yes	Yes	PTHR12283	PTHR12283
O43826	C0RSI9	Yes	Yes	PTHR43826	PTHR43826
Q9NV58	B1Q249	Yes	No	PTHR11685	PTHR11685
P31946	Q20655	Yes	No	PTHR18860	PTHR18860
Q9UQ90	G5EDB6	Yes	Yes	PTHR43655	PTHR43655
Q9UHJ6	O45814	Yes	Yes	PTHR10196	PTHR10196
P09429	Q09390	Yes	No	PTHR48112	PTHR48112
O00743	Q09496	Yes	No	PTHR45619	PTHR45619
P26196	Q95YF3	Yes	Yes	PTHR47960	PTHR47960
Q5T1Q4	G4SSQ1	Yes	No	PTHR14233	PTHR14233
Q96HA7	Q21117	Yes	No	PTHR46358	PTHR24180
Q9Y4B6	Q21106	Yes	No	PTHR13129	PTHR13129
P30048	Q21824	Yes	No	PTHR10681	PTHR10681
O14807	G5EGA7	Yes	Yes	PTHR24070	PTHR24070
Q96EL2	Q688C0	Yes	Yes	PTHR21244	PTHR21244
Q00059	Q94234	Yes	Yes	PTHR48112	PTHR48112
P43632	Q9TZ79	Yes	No	PTHR11738	
Q9BXA7	Q4U220	Yes	No	PTHR24343	PTHR24343
Q8N442	P34617	Yes	Yes	PTHR43512	PTHR43512
Q8TEA7	Q18386	Yes	Yes	PTHR22957	PTHR22957
P62753	Q9NEN6	Yes	Yes	PTHR11502	PTHR11502
Q9Y324	Q93638	Yes	Yes	PTHR12416	PTHR12416
Q16774	P91425	Yes	Yes	PTHR23117	PTHR23117
Q92871	Q9XUE6	Yes	No	PTHR10466	PTHR10466
P17612	P21137	Yes	Yes	PTHR24353	PTHR24353
Q8N7B1	G5EBG0	Yes	No	PTHR48225	
Q96AE7	Q22554	Yes	No	PTHR16091	PTHR16091
Q9Y6G5	Q18741	Yes	No	PTHR12333	
O60502	A8WFI7	Yes	Yes	PTHR13170	PTHR13170
Q15036	Q19532	Yes	No	PTHR12431	PTHR12431
Q9Y490	G5EGK1	Yes	Yes	PTHR19981	PTHR19981
Q9NYR9	Q19143	Yes	No	PTHR46152	PTHR46152
Q96HU8	Q09930	Yes	Yes	PTHR24070	PTHR24070
Q11128	G5EEE1	Yes	No	PTHR11929	PTHR11929
O75027	G4SRS5	Yes	Yes	PTHR24221	PTHR24221
Q8IZ07	Q18099	Yes	Yes	PTHR12447	PTHR12447
P43304	P90795	Yes	Yes	PTHR11985	PTHR11985
Q5HYA8	Q20046	Yes	Yes	PTHR21274	PTHR21274
Q08289	O01661	Yes	No	PTHR11824	PTHR11824
Q9Y678	Q22498	Yes	No	PTHR10261	PTHR10261
O43837	Q93353	Yes	Yes	PTHR11835	PTHR11835
P51817	Q7JP68	Yes	No	PTHR24353	PTHR24353
O75072	O16723	Yes	No	PTHR15407	PTHR15407
P62875	Q9GR61	Yes	Yes	PTHR23431	PTHR23431
P62979	P37165	Yes	Yes	PTHR10666	PTHR10666
Q14644	Q22720	Yes	Yes	PTHR10194	PTHR10194
Q9BYD1	Q95QL2	Yes	Yes	PTHR11545	PTHR11545
P40227	P46550	Yes	Yes	PTHR11353	PTHR11353
Q52WX2	Q11090	Yes	No	PTHR24359	PTHR24361
Q8NFM7	Q10128	Yes	No	PTHR15583	PTHR15583
P62310	Q9U1W8	Yes	Yes	PTHR13110	PTHR13110
Q9Y276	Q20755	Yes	Yes	PTHR23070	PTHR23070
P18124	O01802	Yes	Yes	PTHR11524	PTHR11524
P62993	P29355	Yes	Yes	PTHR46037	PTHR46037
P29692	Q9U2H9	Yes	No	PTHR11595	PTHR11595
P62854	O45499	Yes	Yes	PTHR12538	PTHR12538
Q96F10	O17731	Yes	Yes	PTHR10545	PTHR10545
Q06210	Q19130	Yes	No	PTHR10937	PTHR10937
Q8TDB8	O44827	Yes	No	PTHR23503	PTHR23503
Q13148	D0VWM8	Yes	No	PTHR48033	PTHR48033
Q8N142	P91134	Yes	No	PTHR11846	PTHR11846
Q8NHH9	Q9BMU4	Yes	Yes	PTHR10751	PTHR10751
Q9NR82	Q8MQC5	Yes	No	PTHR47735	PTHR11537
Q9NSY2	Q21130	Yes	No	PTHR46374	PTHR46374
Q13423	Q18031	Yes	Yes	PTHR10160	PTHR10160
P62244	O17218	Yes	Yes	PTHR11758	PTHR11758
Q9Y2Z2	Q20680	Yes	Yes	PTHR11806	PTHR11806
Q9H488	Q18014	Yes	Yes	PTHR21420	PTHR21420
O00764	O01824	Yes	Yes	PTHR10534	PTHR10534
Q5JSL3	A0A0K3AR51	Yes	Yes	PTHR23317	PTHR23317
Q9BY84	Q10038	Yes	No	PTHR10159	PTHR10159
Q9Y6G3	G5EFZ7	Yes	No	PTHR13450	
P0C024	Q9NA25	Yes	No	PTHR12992	PTHR12992
P22695	Q22370	Yes	Yes	PTHR11851	PTHR43016
P80404	Q21217	Yes	Yes	PTHR43206	PTHR43206
O00541	Q95Y89	Yes	Yes	PTHR12221	PTHR12221
Q7L8W6	Q966L4	Yes	Yes	PTHR12196	PTHR12196
P39210	Q7YWV6	Yes	Yes	PTHR11266	PTHR11266
P99999	P19974	Yes	Yes	PTHR11961	PTHR11961
Q13405	Q21939	Yes	Yes	PTHR13477	PTHR13477
Q15629	Q9XXK7	Yes	Yes	PTHR12371	PTHR12371
Q9BY32	Q9GYG4	Yes	Yes	PTHR11067	PTHR11067
Q8N543	Q09973	Yes	Yes	PTHR12117	PTHR12117
P49720	Q23237	Yes	Yes	PTHR11599	PTHR11599
Q6ZNF0	H2FLJ4	Yes	Yes	PTHR45867	PTHR45867
Q2VIR3	Q95XR0	Yes	No	PTHR42854	PTHR42854
Q96PZ0	Q17426	Yes	Yes	PTHR13326	PTHR13326
P60510	Q9XW79	Yes	Yes	PTHR45619	PTHR45619
Q92611	Q18679	Yes	Yes	PTHR45679	PTHR45679
Q9NPH2	G5ED01	Yes	Yes	PTHR11510	PTHR11510
Q8WXD5	O01871	Yes	Yes	PTHR14710	PTHR14710
Q9BRT2	G4SP89	Yes	Yes	PTHR34260	
Q9UHJ9	Q22141	Yes	Yes	PTHR12892	PTHR12892
P02766	Q21882	Yes	Yes	PTHR10395	PTHR10395
Q9H0C5	Q20183	Yes	No	PTHR45774	PTHR45774
Q00796	Q21702	Yes	Yes	PTHR43161	PTHR43161
Q9H5V7	H2L008	Yes	No	PTHR24404	PTHR24404
Q2M2I8	G5ECQ3	Yes	No	PTHR47907	PTHR22967
P61927	O62388	Yes	Yes	PTHR10768	PTHR10768
P61966	O16369	Yes	No	PTHR11753	PTHR11753
O00148	Q18212	Yes	No	PTHR47958	PTHR47958
Q3LXA3	Q9N5C4	Yes	Yes	PTHR28629	PTHR28629
Q96A29	Q968A5	Yes	Yes	PTHR11132	PTHR11132
Q92878	O44199	Yes	No	PTHR18867	PTHR18867
P20618	P34286	Yes	Yes	PTHR32194	PTHR11599
P55039	P34280	Yes	Yes	PTHR43127	PTHR43127
Q5H8A4	Q19870	Yes	No	PTHR23072	PTHR23072
Q9UH90	O17324	Yes	No	PTHR15933	PTHR15933
Q96FM1	O61975	Yes	Yes	PTHR13148	PTHR13148
O95793	Q94239	Yes	No	PTHR46054	PTHR46054
Q96CU9	Q21504	Yes	Yes	PTHR13847	PTHR43757
P0C2W1	Q18223	Yes	No	PTHR12245	PTHR12245
Q8WYA6	P91401	Yes	Yes	PTHR14978	PTHR14978
P42262	P34299	Yes	No	PTHR18966	PTHR18966
Q6Y1H2	O17040	Yes	Yes	PTHR11035	PTHR11035
Q8WV92	Q95Q05	Yes	Yes	PTHR21222	PTHR21222
Q96JC1	Q1ZXS5	Yes	Yes	PTHR12894	PTHR12894
P30793	Q19980	Yes	No	PTHR11109	PTHR11109
Q5JWR5	Q9XW10	Yes	No	PTHR14042	PTHR14042
O43822	P34390	Yes	No	PTHR18849	PTHR18849
Q2PZI1	P34413	Yes	Yes	PTHR31488	PTHR31488
Q96BI1	Q18797	Yes	Yes	PTHR24002	PTHR24002
Q6YN16	Q09979	Yes	Yes	PTHR42808	PTHR42808
Q6PD62	Q03560	Yes	Yes	PTHR14027	PTHR14027
O43379	H2L0C5	Yes	No	PTHR45589	PTHR45589
Q6ZT07	G5EBE2	Yes	Yes	PTHR22957	PTHR22957
O95757	Q05036	Yes	Yes	PTHR45639	PTHR45639
Q15691	Q9GRZ1	Yes	Yes	PTHR10623	PTHR10623
P19174	Q22070	Yes	Yes	PTHR10336	PTHR10336
P49770	Q9XWD5	Yes	Yes	PTHR45859	PTHR45859
Q5HYK3	P34666	Yes	Yes	PTHR43591	PTHR43591
Q9NPC2	O17185	Yes	Yes	PTHR11003	PTHR11003
